n,x,y
7200,331.0,299.5
7231,328.5,299.0
7260,329.0,298.5
7291,328.0,299.5
7322,328.0,299.0
7352,325.5,300.5
7401,324.5,301.0
7433,324.0,301.5
7465,324.5,301.0
7496,324.5,301.0
7525,324.5,300.5
7571,325.5,300.0
7604,326.5,299.5
7636,326.0,299.5
7666,327.5,299.5
7699,327.5,299.5
7728,328.0,299.0
7760,328.5,300.0
7791,328.5,300.0
7821,328.5,304.0
7851,333.0,306.0
7883,331.5,305.5
7915,331.0,304.5
7947,333.0,304.0
7993,332.0,303.0
8022,333.5,302.5
8056,333.5,302.5
8084,333.5,302.5
8116,333.5,303.5
8165,334.0,302.5
8195,333.0,302.0
8225,334.0,302.5
8255,333.0,302.0
8284,333.5,302.0
8315,333.0,302.5
8349,332.0,302.5
8395,333.5,302.5
8425,333.0,302.5
8459,333.0,302.5
8488,333.5,303.0
8519,334.0,302.0
8567,334.0,302.5
8598,333.5,303.0
8629,334.0,303.0
8660,333.5,302.5
8691,333.0,302.5
8721,333.0,302.5
8751,332.5,303.0
8784,333.0,303.0
8831,332.5,303.5
8863,332.0,305.0
8894,332.0,305.0
8924,332.0,308.5
8952,332.0,309.5
8985,332.5,306.0
9030,332.5,305.0
9063,332.5,304.5
9095,333.0,303.5
9124,333.0,303.5
9156,333.5,303.0
9186,333.0,303.5
9219,333.5,303.0
9265,333.0,303.0
9296,333.0,302.5
9329,333.0,302.5
9362,332.5,302.5
9391,333.0,302.5
9421,333.0,301.5
9452,332.0,301.0
9484,332.5,301.0
9515,333.0,301.0
9545,332.0,301.5
9579,332.0,301.5
9607,332.5,301.0
9655,332.0,301.0
9702,332.5,301.0
9731,332.5,301.0
9762,333.0,301.0
9795,332.5,301.0
9824,332.5,301.0
9854,332.5,301.0
9885,332.5,301.0
9914,329.5,300.0
9947,328.0,300.0
9981,328.5,300.0
10011,328.0,299.5
10042,327.0,299.5
10089,327.0,300.0
10120,326.5,299.5
10151,326.5,300.0
10183,327.0,299.5
10214,326.0,300.0
10263,326.0,300.0
10292,326.5,300.0
10320,327.0,299.5
10351,325.5,300.0
10382,325.5,299.5
10415,325.5,299.5
10444,325.0,300.0
10476,325.0,300.5
10522,325.0,299.5
10553,324.5,300.0
10584,324.5,300.0
10615,324.0,300.0
10647,324.0,300.0
10696,324.5,300.0
10727,324.0,300.0
10759,324.5,300.5
10788,324.5,300.5
10819,324.5,300.0
10848,324.0,300.5
10881,325.0,299.5
10910,326.0,300.0
10959,325.5,300.0
10989,326.5,300.0
11018,326.0,300.0
11051,326.0,300.0
11083,325.5,300.0
11113,326.0,299.5
11167,324.5,300.0
11197,324.5,299.5
11223,324.0,300.0
11272,324.5,300.0
11347,324.5,299.5
11411,324.5,300.0
11451,324.5,299.5
11486,324.5,300.0
11517,325.0,299.5
11554,324.5,300.0
11579,326.5,300.5
11611,326.5,300.5
11642,326.5,302.0
11673,326.5,302.0
11703,326.5,302.0
11735,326.5,302.0
11769,326.5,302.5
11799,326.5,302.5
11831,327.0,303.5
11862,326.0,302.0
11893,326.5,303.0
11923,327.0,303.0
11955,326.5,303.5
11984,327.0,303.0
12018,326.5,304.0
12048,326.5,303.5
12078,326.0,303.5
12111,326.5,303.5
12143,326.0,303.0
12173,326.0,303.0
12204,326.0,304.0
12238,326.5,303.5
12269,325.5,303.5
12296,325.5,303.5
12330,325.5,303.0
12360,325.5,303.5
12389,325.5,303.0
12421,325.5,303.5
12452,325.0,303.5
12483,325.5,302.5
12513,325.5,303.0
12544,325.5,302.5
12575,325.0,303.0
12607,325.5,303.0
12637,325.5,302.5
12669,325.5,303.0
12701,326.5,303.0
12729,326.5,303.0
12762,326.5,303.5
12792,325.5,303.0
12824,326.0,303.0
12856,326.0,302.5
12886,326.0,303.5
12918,326.0,303.5
12951,325.5,303.5
12981,326.0,303.5
13012,326.0,304.0
13043,325.5,304.0
13090,325.5,303.0
13123,325.0,303.0
13151,325.5,304.0
13182,325.5,303.5
13212,325.0,304.0
13245,325.0,304.0
13274,325.0,303.5
13307,325.0,304.0
13339,324.5,303.0
13370,324.5,303.0
13401,324.5,303.0
13434,325.0,303.0
13496,325.0,303.5
13524,324.5,303.5
13557,325.0,304.0
13587,324.5,303.0
13618,324.5,303.0
13650,325.5,303.5
13682,325.5,303.5
13713,325.5,303.0
13744,325.5,303.0
13774,325.0,303.5
13805,325.5,304.0
13836,325.5,303.0
13881,325.5,303.5
13912,325.5,303.5
13942,325.5,303.5
13991,325.5,303.5
14022,325.0,303.5
14053,325.5,303.5
14084,325.5,303.0
14114,325.5,303.5
14145,325.5,303.5
14175,326.0,303.5
14206,325.5,303.5
14237,325.5,303.5
14268,325.0,303.0
14300,325.5,302.0
14345,325.5,302.5
14377,325.5,301.5
14408,325.5,302.0
14455,325.5,302.0
14487,325.5,302.5
14517,325.5,302.0
14547,325.5,301.0
14578,325.5,302.0
14608,325.5,302.0
14641,325.5,301.5
14672,325.5,301.5
14703,325.0,302.0
14735,325.0,301.5
14782,325.0,302.5
14810,324.5,301.5
14843,325.0,302.5
14872,325.0,301.5
14905,324.5,301.5
14950,325.0,302.5
14981,325.5,302.0
15012,325.0,302.0
15044,325.5,301.5
15074,325.5,302.0
15104,325.0,302.5
15137,325.5,302.5
15184,325.5,302.5
15214,325.5,302.0
15247,325.5,302.0
15277,325.5,303.0
15308,325.5,303.0
15340,325.5,303.0
15371,325.0,304.5
15403,327.5,308.5
15434,326.0,309.0
15482,326.5,308.0
15510,326.0,306.0
15542,327.0,306.0
15573,324.5,304.5
15619,324.5,305.0
15649,324.0,305.0
15679,324.0,304.5
15713,323.5,304.0
15745,324.5,304.5
15776,324.0,304.0
15809,324.0,304.0
15837,323.5,303.5
15870,324.0,304.0
15899,324.5,303.5
15931,324.0,304.5
15962,324.5,303.5
15992,324.0,304.0
16054,323.5,304.0
16085,324.0,304.0
16115,323.5,304.0
16146,324.0,303.5
16167,324.0,303.5
16200,323.5,304.0
16231,323.0,303.5
16265,323.0,304.0
16293,323.5,303.5
16327,323.5,303.5
16361,323.0,303.0
16390,323.5,303.0
16424,323.0,304.0
16475,323.5,303.5
16504,323.0,303.5
16534,323.5,304.0
16566,323.0,304.0
16599,323.5,303.0
16630,324.0,304.0
16663,324.0,303.5
16698,324.5,303.0
16727,324.0,303.0
16758,323.5,302.5
16790,324.0,303.0
16825,324.0,302.5
16869,324.0,303.0
16901,323.5,303.0
16937,324.0,303.0
16966,324.0,302.5
16999,323.5,303.0
17033,323.5,303.0
17066,323.5,302.5
17095,324.0,303.0
17127,323.5,304.0
17160,325.5,306.5
17190,326.0,309.0
17221,325.5,308.5
17257,326.0,307.0
17301,325.5,305.0
17334,324.0,305.5
17367,323.5,304.5
17397,324.0,304.5
17431,324.5,304.0
17465,323.5,304.0
17494,323.5,304.5
17525,323.5,304.0
17559,323.5,304.5
17591,324.0,304.0
17627,324.0,304.0
17656,323.5,304.0
17690,323.5,303.5
17766,323.5,304.0
17781,323.5,304.0
17801,323.5,304.0
17832,323.0,303.5
17862,322.5,303.0
17897,323.0,303.5
17928,322.5,304.0
17959,322.5,304.0
17994,323.0,304.0
18024,322.5,304.0
18055,322.5,304.0
18090,322.0,303.0
18168,322.5,304.0
18184,322.0,303.5
18202,322.0,303.5
18229,322.0,304.0
18261,322.0,304.0
18297,322.5,304.5
18327,322.0,305.0
18360,322.5,304.0
18390,323.0,304.0
18424,322.5,304.5
18454,322.5,304.5
18488,322.5,304.0
18570,322.5,304.5
18602,323.0,304.5
18617,323.5,304.5
18632,323.0,304.0
18662,323.0,305.0
18699,322.5,304.5
18729,322.5,305.0
18758,322.5,304.0
18790,322.5,304.5
18826,323.0,306.5
18855,323.0,306.0
18888,323.5,306.5
18951,323.5,306.0
19003,324.0,306.5
19033,323.5,306.0
19052,323.5,306.5
19068,324.0,306.0
19095,323.5,306.0
19129,323.5,306.5
19162,323.0,305.5
19192,324.0,306.5
19221,323.5,306.5
19258,324.5,307.0
19287,324.0,306.0
19351,323.5,306.5
19385,323.5,306.0
19432,324.0,306.5
19466,323.5,306.5
19487,323.5,306.5
19503,323.5,306.5
19525,323.0,306.0
19562,323.0,306.5
19591,323.0,306.5
19623,323.0,306.0
19659,323.0,306.5
19688,323.0,306.5
19751,323.0,306.0
19787,324.0,307.0
19816,323.0,306.0
19863,323.0,306.0
19874,323.0,306.0
19897,323.5,306.5
19927,323.0,305.5
19956,323.5,306.5
19993,323.5,306.0
20021,323.5,306.0
20054,323.5,307.0
20085,323.5,306.0
20149,322.5,306.0
20184,323.0,306.5
20216,324.0,307.5
20265,323.0,310.0
20293,323.0,311.5
20309,323.0,312.0
20328,322.5,310.5
20361,325.5,309.5
20389,324.5,308.0
20426,324.5,307.0
20456,324.5,306.5
20484,325.0,307.5
20550,324.0,307.0
20583,323.5,307.0
20618,324.5,307.0
20647,323.5,307.0
20696,324.0,306.5
20729,324.5,306.5
20747,324.0,306.5
20763,323.5,306.5
20792,324.0,307.0
20823,323.5,306.5
20859,324.0,306.5
20889,324.5,307.0
20954,324.0,307.5
20984,325.0,307.0
21014,324.5,306.5
21050,324.5,307.0
21079,323.0,307.0
21130,325.0,307.5
21160,324.0,307.5
21181,324.5,307.0
21196,324.0,306.5
21226,324.0,307.0
21257,324.0,306.5
21286,323.5,306.5
21350,323.0,307.0
21380,323.5,307.0
21413,325.0,308.5
21450,324.0,308.0
21480,324.0,307.5
21509,324.0,308.0
21561,324.0,307.5
21571,324.0,307.5
21588,323.5,307.5
21624,323.5,307.5
21658,324.0,308.0
21686,323.5,307.5
21752,323.0,307.5
21784,323.5,307.5
21815,322.5,306.5
21849,322.5,305.0
21879,321.5,305.5
21909,322.5,305.0
21960,323.0,305.0
21990,323.0,305.0
22005,323.0,305.5
22023,322.0,305.5
22055,322.5,305.5
22086,322.0,305.0
22152,321.5,305.5
22184,321.5,305.5
22213,322.0,305.0
22249,321.5,304.5
22279,321.5,305.0
22310,322.0,305.5
22344,322.0,305.0
22389,322.0,304.5
22425,322.0,304.0
22436,321.5,305.0
22454,322.0,305.0
22484,322.0,304.5
22550,322.0,304.5
22582,322.0,305.5
22617,321.5,305.5
22647,321.0,305.5
22676,322.0,305.0
22711,321.5,306.5
22745,322.0,306.5
22775,322.0,306.0
22825,322.5,306.5
22855,322.0,306.0
22872,322.0,306.5
22890,321.5,306.5
22950,323.5,307.0
22981,323.0,307.0
23018,322.5,307.0
23047,322.5,306.5
23077,323.0,307.0
23110,322.0,306.5
23142,323.0,306.5
23175,324.0,306.5
23209,323.5,307.0
23255,323.0,306.0
23276,323.0,306.5
23291,323.0,305.5
23349,322.5,305.5
23386,322.0,304.5
23414,322.0,305.0
23445,322.0,305.0
23477,322.5,305.0
23512,322.5,305.5
23544,322.0,305.0
23575,322.0,305.0
23604,322.0,305.0
23655,322.0,305.5
23686,322.0,305.0
23698,322.0,304.5
23751,322.0,305.0
23780,322.5,305.0
23812,321.5,306.0
23848,322.0,305.0
23876,322.0,304.5
23914,322.0,305.5
23944,322.0,305.5
23974,321.5,305.0
24005,322.5,305.5
24037,321.5,305.0
24088,322.5,304.5
24117,322.5,305.0
24148,322.5,304.5
24181,322.5,305.5
24216,322.0,305.0
24244,322.5,305.5
24278,322.0,305.5
24308,322.0,304.5
24343,322.5,305.0
24375,321.5,304.5
24407,322.0,305.0
24438,321.5,304.5
24470,321.5,304.5
24520,322.0,304.5
24550,322.0,305.0
24583,322.0,305.0
24617,321.5,305.0
24648,323.0,304.0
24683,322.5,305.0
24711,322.0,304.5
24742,322.0,304.5
24779,322.5,304.0
24809,323.0,304.5
24840,323.5,305.0
24872,323.0,305.0
24908,323.0,306.0
24951,323.0,305.0
24986,323.0,305.5
25016,323.0,305.0
25047,324.0,305.5
25082,323.5,305.0
25113,323.5,306.0
25143,323.5,305.5
25173,324.0,307.0
25204,323.5,306.0
25240,323.0,307.0
25273,323.0,306.0
25303,324.0,306.5
25352,323.0,307.0
25384,323.0,307.0
25413,324.0,307.0
25450,324.0,307.5
25479,323.0,306.5
25512,323.0,306.5
25543,324.0,306.5
25585,324.0,307.0
25608,324.0,306.0
25644,323.5,306.0
25672,324.0,305.5
25703,324.0,305.5
25735,324.0,305.5
25784,324.0,306.0
25816,323.5,306.0
25849,324.0,306.0
25881,324.0,306.5
25910,324.5,306.0
25947,324.5,306.0
25979,323.5,305.0
26008,323.0,305.5
26038,324.5,307.0
26075,324.0,306.5
26103,323.0,306.5
26135,324.5,307.5
26171,324.5,308.5
26215,322.5,311.0
26247,323.5,310.5
26278,324.5,309.5
26313,324.5,309.0
26343,324.5,308.0
26375,323.0,307.5
26411,323.5,307.0
26439,324.5,307.5
26469,324.0,308.5
26507,324.0,307.5
26535,324.5,307.5
26567,324.5,308.5
26602,324.0,307.5
26647,323.5,307.0
26678,323.5,308.0
26712,324.5,307.5
26746,324.5,308.0
26776,324.0,307.5
26807,324.0,307.5
26843,324.0,307.5
26872,323.5,308.0
26904,323.5,308.0
26938,324.0,307.5
26968,324.5,307.5
26998,323.5,307.5
27049,324.0,308.0
27077,324.0,308.0
27111,323.5,307.5
27147,324.5,308.0
27174,324.5,307.5
27207,324.0,308.0
27241,324.5,308.0
27273,324.5,308.5
27303,322.5,311.0
27337,322.0,311.5
27368,323.0,310.5
27399,324.5,310.0
27434,324.5,309.5
27481,324.0,309.0
27510,324.5,309.5
27542,324.0,309.0
27579,324.0,308.0
27608,324.0,308.5
27638,324.0,308.5
27670,324.5,308.0
27701,324.0,308.5
27735,323.5,308.0
27770,323.5,308.0
27800,323.0,307.5
27831,324.0,308.0
27864,323.0,308.0
27911,323.0,307.0
27943,323.5,307.0
27975,323.5,308.0
28008,323.5,308.0
28039,324.0,307.5
28072,323.0,307.5
28105,322.5,306.5
28135,322.5,307.5
28171,321.5,307.0
28199,321.5,307.0
28233,320.0,306.5
28263,321.0,306.5
28292,321.0,305.5
28344,320.0,306.0
28375,319.5,306.0
28410,318.5,306.0
28438,318.0,306.5
28470,317.0,306.5
28506,317.5,307.0
28539,318.0,307.5
28569,319.5,308.5
28599,320.5,308.5
28630,321.5,309.5
28666,322.5,310.5
28695,323.5,311.5
28747,324.0,311.5
28777,325.5,311.5
28807,326.5,311.5
28842,328.0,311.0
28872,330.0,311.0
28903,331.5,311.0
28938,332.5,309.5
28968,333.5,309.0
28999,334.5,308.0
29029,335.5,307.0
29065,336.5,308.0
29095,338.0,311.0
29128,338.5,311.5
29179,340.5,310.5
29207,341.5,309.0
29239,341.5,309.0
29277,341.0,306.0
29304,342.5,305.0
29334,343.5,302.5
29370,345.0,301.5
29399,346.5,300.5
29432,348.0,300.0
29465,351.0,300.0
29496,352.5,300.0
29526,355.5,300.0
29563,356.5,300.0
29607,357.5,299.0
29639,359.5,298.5
29671,361.0,298.0
29705,361.5,297.5
29736,362.0,297.5
29764,363.0,298.0
29802,363.5,298.5
29830,363.0,299.0
29862,363.0,300.0
29897,363.0,300.0
29926,363.0,300.5
29958,362.0,301.0
29988,361.0,300.5
30039,359.5,301.5
30069,359.0,301.0
30100,357.5,300.5
30135,356.0,301.5
30164,354.5,303.0
30201,353.5,302.0
30229,352.0,303.5
30261,351.0,306.5
30296,352.0,307.5
30328,351.5,308.5
30358,350.5,308.5
30394,350.5,309.5
30439,350.0,310.5
30469,347.0,311.0
30504,347.5,311.0
30534,349.0,311.0
30573,350.0,311.0
30597,350.5,310.0
30631,350.0,310.0
30663,350.5,309.5
30697,350.0,309.5
30728,349.5,309.5
30764,349.5,310.0
30792,349.0,310.0
30821,349.0,310.0
30875,349.5,309.5
30905,348.0,310.0
30935,348.5,309.0
30967,349.0,309.5
31000,348.5,309.0
31034,347.0,308.5
31061,348.5,309.0
31097,347.5,308.0
31126,347.5,308.5
31158,346.5,308.5
31193,347.0,307.5
31225,348.0,306.5
31257,347.0,306.0
31306,347.0,306.0
31337,346.0,304.0
31366,346.5,304.0
31399,345.5,304.5
31432,346.0,304.5
31462,346.5,304.0
31494,347.5,303.0
31526,347.5,304.0
31561,347.5,304.0
31591,347.5,303.5
31621,348.0,303.0
31657,348.0,303.5
31687,348.5,303.0
31739,348.5,302.5
31767,349.0,302.0
31799,348.5,302.0
31833,348.5,302.0
31864,349.0,302.0
31892,349.0,302.0
31929,348.0,302.5
31958,348.5,302.5
31991,348.5,303.0
32025,348.0,302.5
32053,348.0,302.5
32086,348.5,302.0
32165,348.0,302.0
32183,348.5,302.0
32197,348.0,302.0
32230,348.0,303.0
32261,347.5,303.5
32292,347.0,302.5
32326,347.0,303.0
32357,346.0,303.5
32392,346.5,304.0
32422,346.0,303.0
32455,346.5,303.5
32486,346.0,303.5
32568,345.5,304.0
32599,345.0,303.5
32621,344.5,303.5
32636,345.5,305.0
32665,344.5,304.0
32696,344.0,303.5
32728,345.5,304.0
32764,345.0,303.5
32793,345.0,304.0
32824,345.5,303.5
32854,346.0,303.5
32889,346.0,303.5
32955,345.0,303.5
33000,345.5,304.5
33030,345.0,304.5
33043,346.5,304.5
33063,346.5,304.5
33095,346.5,304.0
33126,346.5,305.5
33160,347.5,304.5
33194,348.0,305.0
33224,349.5,304.5
33257,349.5,305.0
33291,350.5,304.5
33353,351.0,306.0
33386,350.5,306.0
33432,351.0,306.0
33452,351.0,306.0
33468,351.0,306.0
33496,352.0,306.5
33526,349.0,309.5
33556,347.0,310.0
33591,347.5,310.0
33624,351.0,309.5
33657,352.5,308.5
33687,352.5,307.5
33723,352.0,306.0
33785,352.5,305.5
33834,353.0,304.0
33864,354.0,303.0
33886,354.0,303.5
33901,356.0,302.0
33929,356.5,301.5
33961,357.5,301.5
33993,359.0,301.0
34024,360.0,300.5
34056,360.5,299.5
34087,361.0,299.0
34151,361.0,298.0
34184,361.0,298.0
34216,360.5,298.5
34265,361.0,298.5
34295,361.0,299.0
34307,361.0,299.0
34325,360.5,299.0
34360,361.0,299.0
34391,360.5,299.5
34427,359.5,300.0
34457,358.0,301.0
34487,356.5,301.5
34552,353.0,303.0
34585,350.5,304.0
34616,348.0,304.5
34649,345.5,305.5
34697,343.0,307.0
34730,340.5,307.5
34740,340.5,307.5
34757,337.5,308.0
34790,334.5,308.5
34824,332.0,308.5
34857,331.0,308.0
34893,329.5,307.0
34951,327.0,307.0
34985,326.5,307.0
35015,325.0,307.5
35051,324.5,307.5
35081,324.0,307.5
35127,324.0,307.5
35146,324.0,307.5
35160,325.0,308.0
35192,325.5,308.5
35224,327.0,309.0
35254,327.5,310.0
35288,328.5,311.0
35349,328.5,312.0
35384,330.0,312.5
35413,330.0,313.0
35444,330.0,313.5
35481,331.0,314.5
35527,331.5,314.5
35562,332.0,314.5
35581,331.5,314.5
35596,332.0,314.5
35623,331.5,314.5
35654,331.5,314.0
35689,332.5,314.5
35751,330.5,314.0
35785,330.0,314.0
35819,330.0,314.0
35847,329.0,314.0
35878,329.0,314.0
35912,330.0,314.0
35963,330.0,314.0
35992,330.0,314.0
36003,330.5,314.0
36021,330.0,314.0
36057,331.5,315.0
36087,327.5,317.5
36153,330.5,316.0
36181,332.5,315.0
36214,333.0,314.0
36250,333.0,314.0
36281,333.5,314.0
36310,333.5,313.5
36341,333.0,313.5
36390,333.0,313.5
36425,333.0,313.5
36439,332.5,313.5
36457,332.5,313.5
36486,332.0,313.5
36550,330.5,313.5
36584,330.0,313.0
36614,329.0,313.0
36647,328.5,313.5
36678,328.5,313.0
36713,328.0,313.0
36743,327.5,313.0
36773,327.5,313.5
36825,327.0,313.5
36847,326.5,313.5
36861,326.5,313.5
36885,326.0,313.5
36953,326.0,313.5
36982,325.5,313.5
37015,325.5,313.0
37050,325.0,313.5
37081,324.5,313.5
37114,324.5,313.5
37146,324.0,313.5
37174,323.5,314.0
37224,324.0,314.5
37252,323.5,314.5
37261,323.5,314.5
37298,323.5,314.5
37349,323.5,314.5
37381,323.0,314.0
37416,323.0,314.0
37447,322.5,314.0
37477,322.5,314.0
37512,320.5,314.0
37545,319.5,314.5
37574,319.5,314.0
37606,319.0,314.0
37658,318.5,314.0
37685,318.5,314.0
37699,318.5,314.0
37751,317.5,314.0
37781,318.0,314.5
37814,317.5,314.0
37850,317.5,313.5
37878,317.5,314.0
37908,317.5,313.5
37942,317.0,313.0
37978,318.0,312.5
38008,317.5,312.5
38040,317.5,312.5
38089,318.0,311.5
38118,317.5,311.5
38155,318.0,311.5
38183,318.5,311.5
38214,319.0,311.5
38249,319.5,311.5
38277,319.0,312.0
38308,319.5,312.0
38345,319.5,312.0
38374,319.5,311.5
38406,319.0,312.0
38441,318.5,312.5
38470,317.5,313.5
38516,317.5,313.5
38603,317.0,314.0
38627,317.5,313.5
38643,316.5,314.0
38657,316.5,314.0
38678,316.0,314.0
38709,316.0,314.0
38743,316.0,314.5
38773,316.0,314.0
38804,315.5,314.5
38837,315.0,314.0
38873,315.0,314.5
38918,315.0,314.5
38949,314.5,314.0
38981,314.0,314.5
39018,314.0,314.0
39049,314.0,314.5
39079,314.5,314.5
39110,314.0,314.0
39146,313.0,313.5
39177,312.5,313.5
39207,312.0,313.5
39241,312.5,313.5
39270,311.5,313.0
39302,310.5,313.0
39352,310.5,313.5
39383,310.0,313.0
39418,309.5,313.5
39448,309.5,313.5
39479,309.5,313.0
39514,309.5,313.5
39545,309.0,313.5
39574,309.0,314.5
39606,308.5,313.5
39641,308.0,313.5
39673,309.0,314.5
39702,309.5,314.0
39737,308.5,314.5
39785,307.5,314.0
39819,307.5,313.5
39845,307.5,313.5
39878,307.5,313.5
39909,308.5,313.5
39947,310.0,315.0
39978,308.0,316.5
40005,310.0,317.5
40041,308.5,316.5
40071,312.0,315.0
40103,312.5,314.5
40137,311.5,314.5
40168,311.5,314.5
40215,312.0,314.0
40247,311.0,314.0
40280,311.5,313.5
40311,312.5,314.0
40344,311.5,313.5
40376,311.5,313.5
40407,311.0,313.5
40439,311.5,313.0
40474,311.5,313.5
40502,312.0,313.5
40534,311.5,313.5
40566,311.5,313.0
40613,311.0,313.0
40644,311.0,312.5
40680,311.5,312.0
40712,311.0,312.5
40743,311.0,312.5
40774,310.5,311.0
40810,311.0,312.5
40839,311.0,311.5
40871,312.0,312.0
40905,311.5,312.0
40935,311.0,312.0
40973,311.5,312.5
41001,310.5,312.0
41049,311.0,312.0
41079,310.0,311.5
41115,311.0,311.5
41143,311.0,312.5
41174,311.0,312.0
41206,311.5,312.0
41243,311.5,312.0
41273,312.5,313.0
41304,313.0,312.0
41338,312.5,312.0
41368,313.0,312.0
41400,312.5,313.5
41435,314.0,315.0
41480,314.5,315.0
41511,316.5,314.5
41544,315.5,313.0
41575,315.5,312.5
41605,315.5,312.5
41643,315.0,312.0
41671,316.0,312.0
41701,316.0,313.0
41736,315.5,314.5
41769,314.0,315.5
41799,313.5,315.0
41837,315.0,315.0
41864,316.0,314.5
41912,317.5,314.0
41944,318.0,313.5
41976,318.0,313.5
42010,318.5,313.5
42040,318.0,313.0
42071,318.0,313.0
42106,316.0,313.0
42135,313.5,313.5
42169,312.0,314.0
42201,311.0,314.0
42232,310.0,315.0
42267,309.5,316.0
42312,308.5,316.5
42343,308.5,317.0
42377,307.5,317.0
42409,307.5,320.0
42440,304.5,321.0
42471,303.5,321.0
42507,306.0,319.5
42536,307.5,318.0
42567,310.5,317.0
42599,311.0,316.5
42633,311.5,316.5
42663,313.0,316.5
42697,314.0,316.5
42741,314.0,316.5
42774,315.5,316.0
42807,315.5,316.0
42839,316.0,316.0
42872,317.0,316.5
42907,318.0,316.0
42934,318.0,316.5
42971,318.0,316.0
