n,x,y
44163,351.5,237.0
44195,350.0,237.5
44226,349.5,237.5
44256,348.0,237.5
44287,347.5,237.5
44319,346.5,238.5
44367,345.5,238.5
44399,344.5,238.5
44431,344.0,239.0
44477,343.5,238.5
44509,343.5,239.0
44539,342.5,239.0
44570,343.0,239.0
44600,342.5,238.5
44633,342.5,239.0
44664,342.5,239.0
44695,342.0,239.0
44726,342.0,239.5
44760,342.0,239.0
44790,342.5,239.0
44821,341.5,239.0
44854,340.5,239.5
44898,340.5,239.0
44929,341.5,239.0
44961,341.5,239.0
45005,341.5,238.5
45035,342.0,238.5
45067,342.0,238.5
45096,342.5,239.0
45128,342.5,239.0
45160,342.5,239.0
45190,343.0,239.0
45222,343.5,238.5
45253,343.0,239.0
45284,343.5,239.0
45332,343.5,239.0
45364,343.5,239.0
45397,343.5,239.5
45427,344.0,239.0
45458,343.5,239.0
45491,343.5,239.0
45521,343.5,239.5
45553,343.5,239.0
45583,344.0,239.0
45616,344.0,239.5
45651,343.5,239.0
45679,343.0,239.5
45728,343.0,239.0
45757,343.0,239.0
45803,342.5,239.0
45835,342.0,239.0
45866,342.0,240.0
45897,342.0,240.0
45927,341.0,240.0
45959,341.0,240.0
45990,341.0,240.5
46019,341.0,240.5
46052,340.0,241.0
46083,340.5,241.5
46114,340.0,242.5
46162,339.5,242.0
46194,339.5,242.5
46239,339.5,242.0
46271,339.5,242.5
46303,339.5,243.0
46333,340.0,243.0
46365,340.0,243.0
46397,340.5,243.0
46428,341.0,243.0
46459,341.0,242.5
46489,342.0,242.5
46520,343.0,242.5
46554,343.0,242.5
46629,343.5,242.5
46660,343.0,242.5
46692,344.0,242.5
46722,344.0,242.5
46754,344.5,242.5
46785,344.0,242.5
46816,345.0,242.5
46847,345.0,243.0
46879,346.0,243.0
46910,346.0,243.0
46940,347.0,243.5
46972,347.0,243.0
47034,348.0,243.0
47066,348.0,243.0
47098,349.0,243.5
47129,349.5,244.0
47161,350.0,244.0
47193,350.0,245.0
47226,350.5,245.0
47256,351.0,245.5
47288,351.0,245.5
47319,351.0,245.5
47350,351.0,246.5
47381,351.5,246.5
47431,351.0,246.5
47460,350.5,246.0
47493,350.5,246.0
47523,350.0,246.0
47553,350.0,246.5
47585,349.5,246.5
47616,349.5,246.5
47647,349.5,247.0
47679,349.0,247.5
47709,349.0,247.0
47741,349.0,247.5
47774,349.5,250.0
47820,346.5,252.5
47866,348.5,251.5
47897,347.0,250.5
47929,347.5,250.5
47959,346.5,249.5
47990,345.5,250.0
48023,344.5,250.0
48052,344.0,250.0
48084,343.0,250.5
48115,342.0,250.0
48147,341.0,250.0
48179,340.0,250.5
48209,336.0,250.0
48241,334.0,249.5
48288,332.0,249.0
48335,329.5,247.5
48366,329.0,248.0
48398,326.0,247.5
48430,323.5,246.5
48461,320.5,246.0
48491,317.5,244.5
48524,315.0,244.5
48554,311.5,243.5
48585,308.5,243.5
48617,303.5,242.0
48647,302.5,242.0
48678,297.0,243.5
48725,296.0,243.5
48757,296.0,243.5
48788,294.5,242.0
48820,292.5,240.5
48851,291.0,239.5
48881,290.0,240.0
48912,289.0,240.5
48944,287.5,241.0
48976,284.5,241.0
49023,282.5,242.5
49054,281.5,243.5
49084,281.0,245.5
49115,278.0,248.0
49147,275.5,249.0
49179,275.5,249.5
49212,275.5,250.5
49244,273.0,251.5
49275,273.5,252.5
49305,273.0,254.0
49335,273.0,255.5
49367,271.5,257.0
49413,270.5,261.5
49444,270.5,263.5
49476,268.5,266.5
49508,268.5,267.5
49556,269.0,266.0
49586,269.0,264.5
49617,268.0,264.5
49647,269.5,263.5
49679,269.0,262.5
49712,269.5,262.0
49742,270.5,261.5
49772,271.0,261.5
49803,271.5,261.0
49851,271.0,259.5
49883,271.5,260.5
49913,273.0,262.0
49945,271.5,262.0
49991,269.0,263.5
50023,269.5,264.0
50052,269.0,264.0
50084,270.5,262.5
50113,271.5,262.0
50145,272.5,261.5
50179,273.0,261.5
50207,273.5,261.0
50239,273.5,261.5
50285,273.5,261.0
50317,272.5,260.0
50348,271.5,259.0
50379,271.0,259.0
50426,270.0,259.5
50459,270.5,258.5
50490,270.5,258.5
50519,270.0,258.5
50552,269.5,258.0
50582,268.5,258.0
50613,267.0,258.0
50644,266.0,257.5
50675,265.5,257.5
50705,265.0,256.5
50736,265.0,257.0
50768,265.5,256.5
50816,267.0,256.0
50847,268.0,255.0
50879,268.0,255.0
50911,269.5,254.5
50943,270.0,254.5
50972,271.0,254.0
51018,272.5,254.0
51051,273.0,253.0
51083,274.5,253.5
51113,274.5,252.0
51145,274.5,252.0
51177,274.5,252.0
51208,274.5,252.5
51255,274.0,253.0
51287,273.0,253.5
51320,273.0,253.5
51351,272.0,254.0
51382,271.0,253.5
51414,270.5,253.5
51443,270.5,254.0
51474,271.0,257.0
51506,271.0,257.0
51536,270.5,256.0
51568,269.5,255.0
51599,269.0,254.0
51631,269.5,254.0
51680,268.5,253.5
51726,267.5,253.0
51756,267.5,253.5
51789,267.5,253.5
51820,267.5,253.0
51853,267.5,253.0
51883,269.0,253.0
51914,269.0,252.5
51947,268.5,252.5
51978,269.0,252.5
52011,269.0,252.5
52039,269.0,252.5
52072,269.5,253.0
52116,269.5,252.5
52148,269.5,253.0
52179,270.5,253.5
52211,271.5,253.5
52242,270.5,253.5
52274,271.0,253.5
52305,271.0,254.0
52350,271.0,254.0
52380,271.5,253.5
52411,271.5,252.0
52445,272.0,252.0
52476,272.0,252.5
52522,271.5,252.0
52555,272.5,253.0
52584,272.0,253.5
52614,272.5,253.5
52646,272.5,253.5
52676,272.0,253.0
52707,273.0,253.0
52741,272.5,253.0
52772,273.0,253.0
52804,273.5,253.0
52835,273.0,253.0
52865,273.0,253.5
52897,272.5,253.0
52941,273.5,253.0
52974,272.5,253.0
53022,272.5,253.0
53052,272.5,253.5
53083,272.5,253.0
53115,272.5,253.5
53147,272.5,253.0
53176,273.0,252.5
53207,273.0,253.0
53239,271.5,255.0
53271,270.0,255.5
53301,271.5,255.5
53333,272.5,255.0
53378,273.5,254.5
53409,272.5,254.5
53442,273.5,254.0
53475,273.5,254.5
53505,273.5,254.0
53537,273.5,254.0
53569,272.5,254.0
53601,273.0,253.5
53646,272.5,253.0
53677,273.0,253.5
53708,273.5,254.0
53740,273.0,254.0
53770,273.0,254.0
53820,272.5,254.0
53850,273.5,253.5
53881,272.0,254.5
53911,272.5,254.5
53943,272.5,254.5
53974,272.0,254.0
54004,272.0,255.0
54034,272.0,254.5
54066,271.5,254.5
54097,272.0,254.0
54128,272.0,253.5
54160,271.5,254.0
54206,272.0,254.0
54253,271.5,254.0
54284,271.5,255.0
54315,271.0,254.0
54346,271.0,254.0
54378,270.0,255.0
54411,270.5,254.5
54441,271.0,255.0
54471,271.5,255.5
54500,270.5,255.5
54532,270.5,257.5
54563,269.5,257.5
54595,270.0,257.5
54642,270.0,257.5
54674,268.5,257.5
54704,269.0,258.0
54737,269.0,258.0
54766,268.5,257.5
54798,268.5,258.5
54831,268.5,260.0
54876,268.5,260.0
54908,268.0,259.0
54939,268.0,258.0
54971,268.5,257.0
55002,269.5,257.5
55033,269.5,257.0
55079,269.5,256.0
55112,269.5,255.5
55143,270.0,254.5
55174,269.0,254.5
55203,269.5,254.0
55236,269.5,254.0
55268,269.5,253.5
55299,270.0,254.5
55329,269.5,253.5
55362,269.5,253.0
55392,268.5,253.5
55438,269.5,253.0
55470,269.5,253.5
55501,269.0,253.0
55548,269.5,253.0
55578,269.5,253.0
55609,270.0,253.0
55643,270.0,253.0
55671,270.0,253.0
55703,270.0,253.0
55733,270.5,253.5
55764,271.0,253.0
55795,271.0,253.5
55826,271.5,254.5
55858,270.5,256.0
55905,271.0,257.5
55951,270.5,257.5
55982,271.0,257.5
56012,271.5,258.0
56046,270.5,257.5
56076,271.0,258.0
56108,270.5,258.0
56138,271.0,258.5
56169,271.0,258.0
56200,271.0,257.5
56230,271.0,258.0
56262,271.0,257.5
56292,271.0,258.0
56340,270.5,258.5
56370,270.5,259.0
56402,270.5,259.0
56434,270.5,259.0
56465,270.5,259.0
56496,270.5,259.0
56529,270.0,259.0
56559,270.5,259.5
56590,270.5,259.0
56622,269.5,259.0
56653,269.5,259.0
56699,269.5,259.0
56732,269.0,258.5
56779,269.5,259.0
56810,269.5,259.0
56841,269.5,259.0
56871,268.5,258.5
56902,268.5,259.0
56933,269.0,259.0
56965,268.0,258.5
56996,268.0,258.5
57026,268.0,258.0
57058,268.0,258.5
57090,267.5,258.5
57120,268.0,258.5
57168,267.5,258.5
57200,267.0,258.0
57231,267.5,258.0
57276,267.0,257.5
57309,266.5,258.0
57340,266.5,258.0
57370,267.5,257.5
57402,267.0,258.0
57432,267.5,258.0
57465,267.5,258.0
57494,268.0,258.0
57527,267.5,258.0
57556,267.5,258.0
57603,267.5,258.0
57634,268.0,257.5
57665,268.0,257.5
57696,268.5,257.5
57742,269.0,257.5
57772,269.0,257.5
57803,269.5,257.0
57835,269.0,257.5
57867,269.5,258.0
57897,269.5,258.0
57928,269.5,257.5
57961,270.0,258.0
57992,269.5,258.0
58039,269.5,258.0
58070,269.5,258.0
58101,270.0,258.5
58132,269.5,258.5
58164,270.0,258.5
58195,270.0,258.5
58227,269.5,258.0
58258,270.5,258.5
58290,270.5,258.0
58320,269.5,258.5
58354,269.5,258.0
58383,269.5,258.5
58431,269.5,258.0
58463,269.5,258.5
58495,269.5,258.0
58526,269.0,258.0
58574,269.5,257.5
58604,269.0,258.0
58634,269.0,258.5
58665,269.0,257.5
58696,268.5,257.5
58728,268.5,257.5
58759,267.5,258.0
58790,268.0,258.0
58820,267.0,258.0
58851,267.0,258.5
58898,267.0,258.5
58930,266.5,258.0
58961,266.5,258.5
59007,266.5,258.0
59037,266.5,258.0
59067,265.0,258.0
59099,265.5,258.0
59130,265.5,258.0
59161,265.5,258.0
59194,265.5,258.5
59225,265.5,258.0
59257,265.5,258.5
59302,265.0,258.0
59333,265.0,258.0
59365,266.0,257.0
59395,267.0,257.0
59426,267.0,256.0
59459,267.0,256.0
59489,267.0,256.0
59522,267.0,256.0
59554,267.0,256.0
59585,267.0,255.5
59616,267.0,256.0
59663,266.5,256.0
59696,266.5,256.0
59742,266.0,257.0
59774,266.0,257.5
59804,265.5,257.5
59835,265.0,257.5
59865,265.5,257.5
59898,265.0,257.5
59929,265.5,258.0
59962,265.0,258.0
59993,265.0,257.5
60025,265.0,257.5
60055,265.0,257.5
60087,265.5,257.5
60117,265.5,257.5
60165,265.5,257.0
60195,265.5,257.5
60228,265.5,257.0
60258,265.5,257.0
60290,265.5,257.0
60322,266.0,257.0
60354,265.5,257.0
60385,265.5,257.5
60417,265.5,257.0
60448,266.0,257.0
60478,266.0,257.5
60511,265.0,257.0
60560,265.0,257.0
60607,265.5,257.0
60642,265.0,257.5
60684,265.0,257.0
60715,265.5,257.0
60746,265.5,257.0
60778,266.0,257.0
60808,265.5,257.0
60839,266.0,257.0
60870,265.5,257.0
60902,265.0,256.5
60934,265.0,259.0
60964,264.5,261.0
61027,264.5,260.5
61059,264.5,260.0
61092,265.5,258.5
61119,265.0,258.0
61150,265.0,258.0
61182,265.5,258.0
61214,265.5,258.0
61245,266.0,258.0
61276,265.5,258.0
61307,266.0,257.5
61339,266.0,257.5
61371,266.0,258.0
61432,266.0,257.5
61463,267.0,257.5
61495,267.0,257.5
61526,267.5,257.5
61557,268.0,257.5
61588,268.0,257.5
61619,269.0,257.5
61651,269.0,257.5
61681,269.5,257.5
61712,270.0,257.5
61743,270.5,257.0
61777,271.0,257.0
61807,272.0,258.0
61855,272.0,258.0
61902,273.0,258.0
61933,272.5,258.0
61965,273.0,258.0
61997,273.0,258.5
62027,273.0,258.0
62060,273.5,258.0
62089,274.0,258.0
62121,274.5,258.5
62153,275.0,258.5
62183,275.0,258.0
62215,276.0,259.0
62261,277.0,259.0
62293,277.0,259.0
62323,277.5,259.5
62355,277.5,258.5
62387,278.0,259.0
62415,278.0,259.0
62447,279.0,259.5
62479,278.5,259.0
62509,278.5,259.0
62540,278.5,259.0
62571,278.5,259.0
62618,277.5,259.5
62648,277.5,259.5
62693,276.5,259.0
62725,276.5,259.5
62757,276.5,259.0
62786,275.0,259.0
62817,274.0,259.0
62850,273.5,259.0
62881,273.0,259.5
62914,271.5,259.0
62943,271.0,259.0
62976,269.5,258.5
63005,267.5,257.5
63035,267.0,257.0
63083,265.5,257.0
63130,265.0,257.0
63159,263.5,256.5
63193,263.5,257.0
63224,262.5,256.5
63256,261.5,256.5
63285,260.0,257.0
63315,258.5,257.0
63347,257.0,257.0
63378,256.0,257.0
63408,254.0,257.0
63440,252.5,257.0
63472,251.5,258.0
63503,250.5,258.0
63551,249.5,258.0
63599,249.0,258.0
63628,249.0,258.0
63660,248.0,258.0
63691,247.5,258.0
63724,247.0,258.0
63754,246.0,258.5
63786,246.0,258.5
63820,246.0,258.0
63849,246.0,259.0
63880,246.0,258.0
63912,247.0,259.0
63959,247.0,258.0
63991,247.5,258.0
64021,248.0,258.0
64053,248.0,257.5
64085,248.5,257.5
64115,249.0,258.0
64147,250.0,258.0
64178,250.0,257.5
64208,251.0,258.0
64241,251.5,257.5
64272,251.0,257.5
64318,251.5,257.5
64350,252.0,257.5
64381,252.0,257.5
64413,252.5,257.5
64444,253.0,257.5
64477,253.0,257.5
64508,253.0,257.5
64539,253.5,257.5
64571,253.5,257.0
64605,253.0,256.5
64651,252.0,256.5
64682,252.0,256.0
64716,252.0,256.0
64745,252.5,256.0
64777,253.0,256.5
64823,253.0,256.5
64853,254.0,256.0
64885,254.0,256.0
64917,254.0,256.0
64948,254.0,255.5
64979,254.5,255.5
65010,255.5,255.0
65041,255.5,255.0
65072,256.0,254.5
65103,255.5,255.0
65135,256.0,256.0
65165,255.0,256.0
65212,255.0,256.0
65258,254.0,256.0
65289,253.5,256.0
65320,253.5,256.0
65351,253.5,257.0
65382,253.5,258.0
65413,255.0,256.0
65444,255.0,255.5
65476,255.0,255.5
65507,255.0,255.5
65536,255.0,255.5
65568,255.0,255.0
65600,256.0,255.0
65648,255.5,255.5
65677,255.5,255.0
65708,255.0,255.5
65739,255.0,255.0
65769,255.0,255.0
65817,256.0,254.5
65849,255.5,254.5
65880,256.0,255.0
65912,257.0,254.0
65943,257.0,254.0
65974,257.0,253.5
66006,257.5,252.0
66037,258.0,252.0
66083,259.0,252.5
66112,258.5,252.5
66144,259.0,252.5
66175,259.5,253.5
66205,260.0,253.5
66238,260.0,254.5
66285,260.5,254.0
66317,260.5,253.5
66348,260.0,253.5
66379,260.5,254.5
66411,261.5,254.0
66443,262.0,254.5
66472,262.0,253.5
66520,263.0,253.5
66553,264.0,254.5
66582,264.0,254.5
66613,264.0,255.0
66644,264.0,255.5
66674,263.5,256.0
66706,263.5,255.5
66735,262.5,256.0
66768,262.5,255.5
66800,261.5,255.5
66831,262.0,255.5
66862,261.0,256.0
66892,260.5,256.0
66941,260.0,257.0
66988,259.5,257.5
67018,259.5,257.5
67051,259.5,257.0
67081,259.5,256.5
67112,260.0,256.0
67142,260.5,255.5
67173,260.5,256.0
67204,260.0,256.0
67234,259.5,256.5
67266,258.5,257.5
67299,258.5,257.5
67345,257.5,257.0
67391,258.5,256.5
67422,258.0,256.0
67456,257.0,255.5
67485,256.5,256.0
67517,256.5,256.0
67549,256.0,256.5
67580,255.5,257.0
67611,255.0,257.5
67644,254.5,257.5
67673,253.5,258.0
67705,252.5,260.5
67736,251.5,261.0
67782,250.5,260.0
67813,249.0,259.0
67845,248.0,258.0
67877,247.0,258.0
67908,245.5,256.5
67939,243.5,256.5
67971,242.0,256.0
68001,240.0,255.5
68033,239.5,254.5
68063,237.5,253.5
68109,236.0,252.5
68141,234.0,251.5
68172,233.0,250.5
68218,232.5,250.0
68250,231.5,249.0
68281,230.0,247.5
68310,229.0,246.5
68343,228.5,245.5
68374,227.5,244.0
68405,227.5,242.5
68435,227.0,240.5
68467,227.0,239.5
68497,228.0,238.5
68528,227.5,237.0
68560,227.0,236.0
68606,227.0,234.5
68637,226.5,234.0
68670,226.5,233.5
68714,226.5,232.0
68747,227.0,231.0
68777,226.0,230.5
68808,225.5,229.0
68838,225.0,227.5
68871,224.5,227.0
68903,223.5,226.5
68933,222.5,224.5
68964,222.0,223.5
68995,221.5,223.5
69044,219.5,222.0
69074,219.0,221.5
69106,218.0,221.5
69149,217.0,221.0
69181,215.5,221.5
69212,215.0,222.0
69244,213.5,222.0
69276,213.5,223.0
69306,213.0,224.0
69337,211.5,224.5
69367,212.0,225.0
69399,211.5,225.0
69429,211.0,226.0
69477,211.0,227.5
69507,211.5,228.5
69538,212.0,229.5
69568,212.5,231.5
69599,212.5,232.0
69645,213.0,233.0
69678,213.5,235.0
69706,215.0,235.0
69737,215.0,236.5
69767,215.5,237.0
69799,216.0,238.5
69832,217.0,239.5
69862,217.0,241.5
69907,216.5,243.5
69939,217.5,245.5
69971,218.0,248.5
70001,218.5,250.0
70032,218.5,251.5
70063,219.0,253.5
70094,219.0,254.0
70142,220.0,255.5
70174,219.5,257.0
70204,221.0,258.5
70234,221.0,260.0
70267,222.0,261.0
70299,221.5,261.5
70346,223.0,261.5
70377,223.0,262.0
70408,224.0,261.5
70440,224.0,261.5
70471,224.5,261.5
70501,223.0,262.0
70533,223.0,263.0
70563,224.5,262.0
70595,225.0,261.5
70625,226.0,260.5
70656,227.0,261.0
70686,227.0,260.5
70733,227.5,260.0
70779,228.0,260.0
70811,229.0,259.0
70842,229.0,258.5
70872,229.0,258.0
70904,230.0,258.5
70934,230.5,259.0
70966,231.5,258.5
70998,231.5,258.5
71030,233.0,258.5
71061,233.5,257.5
71094,234.5,257.0
71124,235.0,257.0
71171,236.0,257.0
71202,238.0,257.5
71233,238.5,256.0
71265,239.0,256.0
71296,239.5,256.0
71328,240.0,256.0
71361,241.0,256.0
71393,241.5,257.0
71424,242.5,257.5
71454,242.0,255.5
71503,242.5,257.0
71533,242.5,257.5
71563,243.5,257.5
71610,243.0,257.5
71643,242.5,259.0
71674,242.5,258.0
71705,243.5,259.0
71733,243.0,258.0
71765,242.5,259.0
71795,242.5,258.5
71825,242.0,258.5
71855,242.5,257.0
71901,242.0,257.5
71933,242.0,256.5
71965,241.0,257.5
71999,241.5,256.5
72042,241.0,256.5
72074,241.5,256.5
72106,241.5,255.0
72135,241.0,255.0
72167,240.5,255.5
72199,240.5,254.5
72232,241.0,253.5
72261,241.5,253.0
72293,241.0,253.5
72325,240.5,252.5
72356,240.5,253.0
72387,240.5,253.0
72434,240.5,253.0
72466,240.5,252.5
72498,241.0,252.0
72529,240.5,252.0
72559,240.0,252.0
72605,240.0,251.5
72637,240.0,251.5
72667,239.5,251.0
72698,240.0,251.0
72729,240.0,251.0
72761,241.0,251.0
72793,239.5,251.0
72826,239.5,251.0
72871,239.0,251.0
72904,239.5,251.0
72933,238.5,250.5
72964,238.5,250.5
72995,238.5,250.5
73026,238.0,251.0
73056,238.0,251.0
73090,238.0,251.5
73119,238.0,250.5
73149,238.0,250.5
73196,238.0,250.5
73227,238.5,251.0
73260,238.5,250.5
73306,238.5,250.5
73338,238.0,250.5
73367,238.0,250.0
73399,238.5,250.0
73431,238.5,250.0
73460,238.5,250.5
73492,239.5,250.5
73523,239.5,250.5
73555,239.5,250.0
73585,239.5,250.0
73616,239.0,250.0
73647,240.0,250.0
73678,240.0,250.0
73740,239.5,250.5
73770,240.0,250.0
73802,239.5,250.0
73832,240.0,250.0
73865,239.5,250.0
73896,239.5,250.0
73927,239.0,250.5
73959,239.0,251.0
73991,238.5,250.5
74020,239.0,250.5
74051,238.0,251.5
74082,237.5,251.0
74128,239.0,250.5
74159,238.5,251.0
74190,238.0,252.0
74222,238.0,251.5
74253,238.0,251.5
74300,237.0,251.5
74330,237.5,251.5
74361,237.0,251.0
74393,237.0,251.5
74425,237.0,251.5
74454,236.5,254.0
74486,237.5,254.0
74517,236.5,253.5
74563,237.0,252.0
74595,236.5,251.5
74626,237.5,251.5
74657,236.5,251.5
74688,236.0,251.0
74722,236.0,251.5
74752,236.5,251.0
74783,237.0,251.0
74831,237.0,251.0
74861,237.5,251.0
74893,237.0,251.0
74926,237.5,251.5
74955,237.0,251.5
75002,237.5,251.5
75032,237.5,251.5
75064,237.5,251.5
75095,237.0,251.5
75127,238.0,251.5
75160,237.0,251.5
75189,236.5,251.5
75220,237.0,251.5
75252,237.0,252.0
75282,236.5,251.5
75315,237.5,251.5
75346,237.0,251.5
75377,237.0,251.5
75471,237.5,252.0
75499,237.0,252.5
75531,236.5,252.0
75564,237.0,252.0
75595,238.0,252.0
75626,237.0,252.0
75658,237.0,253.0
75689,236.5,252.5
75719,237.0,252.0
75749,237.0,252.5
75780,237.0,252.0
75810,237.0,253.0
75855,236.5,252.5
75888,236.5,252.5
75917,237.0,253.0
75948,236.5,253.0
75980,236.5,253.5
76012,236.5,254.5
76043,235.5,254.5
76074,236.5,255.0
76106,236.0,254.5
76138,235.5,254.5
76169,236.5,253.0
76214,236.0,254.0
76259,235.5,254.5
76292,236.5,254.0
76324,236.5,254.5
76355,236.0,259.0
76386,234.5,261.5
76417,234.5,260.0
76448,235.0,259.5
76481,234.0,257.5
76511,235.0,256.5
76543,235.5,258.0
76572,235.0,257.0
76619,234.5,256.5
76650,235.0,256.5
76696,233.5,256.5
76732,234.0,256.5
76761,233.5,257.5
76791,233.5,257.0
76824,233.5,257.0
76853,233.0,257.0
76883,232.5,258.0
76915,232.5,257.5
76945,232.5,257.0
76978,232.0,257.5
77008,233.0,257.0
77040,233.0,257.0
77071,233.0,257.0
77132,232.5,257.0
77163,232.5,257.0
77194,232.5,257.0
77226,232.5,257.5
77257,232.5,257.5
77288,233.0,258.0
77319,233.0,256.5
77350,232.5,257.0
77381,233.5,257.0
77412,232.5,258.0
77444,232.5,258.5
77478,232.5,258.0
77522,233.0,257.5
77553,232.5,257.5
77584,232.5,257.5
77615,232.0,257.0
77645,232.0,258.5
77676,231.5,258.0
77708,231.5,257.5
77740,231.0,257.5
77771,232.0,256.0
77801,232.0,257.5
77845,231.5,257.5
77877,232.0,256.0
77909,232.0,256.5
77955,231.5,257.5
77985,232.0,256.5
78016,232.5,257.5
78047,232.0,257.0
78080,231.5,257.0
78112,232.5,257.0
78142,232.0,257.5
78175,232.0,257.0
78205,232.0,257.0
78237,232.5,257.0
78283,232.5,256.0
78315,233.0,257.5
78344,232.5,257.0
78393,233.0,256.5
78423,233.0,255.0
78452,233.0,255.0
78484,233.0,256.0
78516,233.0,256.0
78548,234.0,255.5
78581,233.0,255.0
78612,234.5,254.5
78643,235.0,253.5
78674,235.0,254.0
78705,235.5,254.0
78752,235.5,253.0
78784,236.0,253.0
78815,236.5,254.0
78861,236.5,253.0
78892,236.5,252.5
78922,236.5,253.0
78954,237.0,253.0
78983,237.0,253.5
79015,237.5,253.0
79045,237.0,252.5
79077,238.0,252.5
79108,238.0,252.0
79139,237.5,252.5
79170,237.5,252.0
79215,237.0,252.0
79246,237.5,251.5
79280,238.0,251.5
79309,237.5,251.5
79340,237.5,252.5
79370,238.0,252.0
79415,237.5,252.0
79447,238.0,251.5
79477,237.0,251.5
79508,237.5,251.5
79540,237.5,251.5
79571,237.5,252.0
79602,237.5,251.5
79650,237.0,252.0
79680,237.5,252.0
79713,237.5,252.0
79743,237.5,252.0
79775,237.0,251.5
79806,237.5,252.0
79853,237.0,252.0
79885,236.5,252.0
79917,237.0,251.5
79947,236.5,252.0
79977,236.5,252.0
80009,236.5,252.0
80040,236.5,251.0
80087,237.0,251.5
80118,236.0,251.5
80150,236.0,251.5
80182,236.5,251.5
80216,236.5,251.5
80244,236.0,251.5
80275,236.5,251.5
80306,236.0,251.5
80338,236.5,251.5
80368,236.5,251.5
80398,236.5,251.5
80430,236.0,252.0
80476,236.5,251.5
80523,236.5,252.0
80555,236.0,252.5
80585,236.5,252.0
80616,236.5,251.5
80648,235.5,252.0
80679,236.0,252.0
80711,236.0,251.5
80743,236.0,251.5
80775,235.5,252.0
80805,235.5,252.5
80838,235.0,251.5
80867,236.0,251.5
80914,235.5,252.0
80946,235.5,252.0
80976,235.5,252.5
81007,233.0,259.5
81037,234.5,257.5
81084,234.5,255.0
81119,235.5,253.5
81147,235.5,253.0
81178,235.0,252.0
81209,235.5,252.5
81241,235.5,252.5
81272,235.5,252.5
81301,236.0,252.5
81349,236.0,252.5
81380,235.5,253.5
81411,235.5,253.5
81442,235.5,253.0
81473,235.5,253.5
81504,235.5,253.0
81535,235.5,252.5
81566,235.5,252.5
81611,235.5,253.0
81643,235.5,252.5
81674,235.5,252.0
81704,235.0,252.5
81738,235.5,252.5
81783,236.0,252.0
81814,235.5,252.5
81845,235.5,253.0
81874,236.0,252.5
81906,235.0,253.0
81937,235.5,253.0
81970,235.5,253.5
82004,236.0,253.0
82030,235.5,253.0
82062,236.0,253.0
82108,236.0,253.0
82138,235.5,253.0
82169,235.5,253.0
82221,235.5,253.0
82249,235.5,253.0
82280,235.5,253.5
82312,235.5,253.0
82342,235.5,253.5
82372,235.5,253.5
82404,235.5,254.0
82434,235.0,254.0
82464,235.0,254.0
82496,235.5,254.0
82541,235.5,255.0
82571,235.0,258.5
82604,233.5,262.0
82650,235.0,260.5
82681,235.0,260.0
82715,234.5,258.5
82745,234.5,257.5
82776,234.0,257.0
82808,234.5,256.5
82838,234.5,257.5
82869,233.5,257.5
82901,234.0,257.5
82937,234.0,258.0
82966,234.0,257.5
83000,233.5,257.0
83047,233.5,257.0
83075,233.5,256.0
83105,233.5,257.5
83153,234.0,256.0
83185,233.5,257.0
83214,234.0,256.5
83246,233.5,257.5
83277,233.5,257.0
83307,233.5,256.0
83341,234.0,256.5
83371,234.0,256.5
83436,234.5,257.5
83466,234.0,257.5
83496,234.5,257.5
83534,234.0,257.5
83572,233.5,258.5
83612,234.5,257.0
83655,234.0,257.0
83687,234.5,258.0
83761,234.5,257.0
83794,234.5,257.5
83833,234.0,257.0
83875,234.0,257.0
83918,234.0,256.5
83950,234.0,256.5
83980,234.5,256.5
84009,234.5,255.5
84041,234.0,256.0
84072,235.0,256.0
84103,235.0,256.5
84133,234.5,255.5
84165,235.0,255.0
84197,235.5,255.0
84228,234.5,255.0
84259,235.5,254.5
84307,236.0,254.5
84354,235.5,254.0
84384,236.0,254.0
84415,236.0,253.5
84446,236.5,252.5
84479,236.5,253.0
84509,236.5,252.5
84541,237.0,252.5
84573,237.0,252.5
84605,237.0,252.5
84634,237.5,253.0
84666,236.5,252.5
84698,237.0,252.5
84745,237.0,252.0
84776,237.0,252.0
84806,237.5,252.5
84839,237.5,252.0
84868,237.0,252.0
84897,237.0,252.0
84930,237.0,252.0
84961,237.5,252.0
84993,237.0,252.0
85024,237.0,252.5
85071,237.0,252.0
85101,236.5,252.0
85134,236.5,251.5
85179,236.5,251.5
85211,236.5,252.0
85242,236.0,252.0
85275,236.0,251.5
85303,236.0,252.0
85335,235.0,251.5
85366,235.5,251.5
85397,235.0,251.0
85426,235.0,252.0
85459,235.0,252.0
85491,235.0,252.0
85522,235.0,252.0
85553,235.0,252.0
85614,235.0,252.5
85647,235.0,252.5
85678,235.5,253.5
85709,235.0,253.5
85740,235.5,252.5
85772,235.5,252.5
85801,235.5,253.0
85832,234.5,253.0
85862,234.5,252.5
85893,235.0,253.0
85924,234.5,252.5
85955,234.5,253.0
86004,235.0,252.5
86034,234.5,252.5
86065,234.5,252.5
86111,234.5,252.5
86143,234.0,253.0
86175,234.0,252.5
86207,234.0,252.5
86236,234.0,252.5
86270,234.0,252.5
86300,234.5,252.5
86330,233.5,252.5
86362,234.0,252.5
86393,234.5,252.5
86442,234.0,252.0
86472,234.0,253.0
86503,234.0,252.0
86534,234.0,252.5
86564,234.0,252.5
86614,234.5,252.0
86640,234.0,252.5
