n,x,y,lx,ly,rx,ry
4221,313.0,119.0,282,119,344,119
4250,313.0,119.5,282,119,344,120
4283,312.5,119.5,282,119,343,120
4313,313.0,119.0,282,119,344,119
4344,313.0,119.5,282,120,344,119
4375,313.0,119.0,282,119,344,119
4407,313.0,119.5,282,120,344,119
4438,313.0,119.0,282,119,344,119
4469,313.0,119.5,282,119,344,120
4500,313.0,119.5,282,120,344,119
4531,313.0,119.0,282,119,344,119
4563,313.0,120.0,282,120,344,120
4622,313.0,119.5,282,119,344,120
4653,313.0,119.5,282,119,344,120
4685,313.0,119.5,282,119,344,120
4716,313.0,120.0,282,120,344,120
4748,313.5,119.5,283,119,344,120
4778,313.0,119.5,282,120,344,119
4809,313.0,119.5,282,120,344,119
4839,313.0,120.0,282,120,344,120
4870,313.0,119.0,282,119,344,119
4901,313.5,119.5,283,119,344,120
4935,313.5,119.5,283,120,344,119
4968,313.0,120.0,282,120,344,120
5013,313.5,119.5,283,119,344,120
5043,313.5,119.5,283,119,344,120
5075,313.5,119.5,283,119,344,120
5107,313.5,119.5,283,119,344,120
5136,313.5,120.0,283,120,344,120
5168,314.0,119.5,283,119,345,120
5200,313.5,119.5,283,119,344,120
5231,314.0,119.0,283,119,345,119
5262,313.5,119.5,283,119,344,120
5294,313.5,119.5,283,119,344,120
5324,314.0,119.5,283,119,345,120
5371,313.0,121.0,284,120,342,122
5401,314.0,121.0,285,120,343,122
5450,313.5,120.0,284,119,343,121
5483,313.5,119.5,283,119,344,120
5513,313.5,119.5,283,119,344,120
5544,314.0,119.5,284,119,344,120
5577,313.5,120.0,283,120,344,120
5609,313.5,119.5,283,120,344,119
5639,314.0,119.5,284,119,344,120
5669,313.5,119.5,283,119,344,120
5701,313.5,119.5,283,119,344,120
5734,313.5,119.5,283,119,344,120
5762,313.5,119.5,283,119,344,120
5809,313.5,119.5,283,119,344,120
5840,313.5,119.5,283,119,344,120
5890,313.5,119.0,283,119,344,119
5918,313.5,119.5,283,119,344,120
5951,313.5,119.5,283,119,344,120
5983,313.5,119.5,283,119,344,120
6015,313.5,119.5,283,119,344,120
6048,313.5,119.5,283,119,344,120
6078,313.0,120.0,282,120,344,120
6109,313.5,120.0,283,120,344,120
6142,313.5,119.5,283,119,344,120
6172,313.0,119.0,282,119,344,119
6202,313.0,119.5,282,119,344,120
6234,313.0,119.5,282,119,344,120
6265,313.0,119.0,282,119,344,119
6312,313.5,119.5,283,119,344,120
6343,313.5,119.0,283,119,344,119
6374,313.0,120.0,282,120,344,120
6405,313.5,120.0,283,120,344,120
6435,313.5,120.0,283,120,344,120
6467,313.5,119.5,283,119,344,120
6497,313.5,120.0,283,120,344,120
6527,313.5,120.0,283,120,344,120
6576,313.5,119.5,283,120,344,119
6609,313.0,119.0,282,119,344,119
6637,313.5,120.0,283,120,344,120
6667,313.0,119.5,282,120,344,119
6715,313.5,119.0,283,119,344,119
6748,313.0,120.0,282,120,344,120
6811,313.0,119.5,282,119,344,120
6839,313.0,120.0,282,120,344,120
6869,312.5,120.0,282,120,343,120
6902,313.0,120.0,282,120,344,120
6934,313.0,119.5,282,120,344,119
6966,313.0,119.5,282,120,344,119
6997,312.5,119.5,281,120,344,119
7028,312.0,119.5,281,120,343,119
7059,312.0,119.5,281,120,343,119
7091,312.5,119.5,282,120,343,119
7124,313.0,120.0,282,120,344,120
7154,312.5,119.5,282,120,343,119
7185,313.0,120.0,283,120,343,120
7217,313.0,120.0,283,120,343,120
7248,313.5,119.5,283,119,344,120
7278,313.5,120.0,283,120,344,120
7309,313.5,120.0,283,120,344,120
7340,313.5,120.0,283,120,344,120
7371,313.5,119.5,283,119,344,120
7401,313.5,119.5,283,119,344,120
7433,313.5,120.0,283,120,344,120
7465,313.0,120.0,282,120,344,120
7495,313.5,120.0,283,120,344,120
7544,313.5,119.5,283,119,344,120
7573,313.5,119.5,283,119,344,120
7605,313.5,119.5,283,119,344,120
7636,313.5,119.5,283,119,344,120
7667,313.5,119.5,283,119,344,120
7704,313.5,120.0,283,120,344,120
7746,313.5,119.5,283,119,344,120
7777,313.5,120.0,283,120,344,120
7933,313.5,120.0,283,120,344,120
7967,313.5,120.0,283,120,344,120
7997,313.0,120.0,282,120,344,120
8028,313.0,119.5,282,119,344,120
8060,313.5,119.5,283,119,344,120
8091,313.5,120.0,283,120,344,120
8122,313.5,119.5,283,119,344,120
8154,313.5,119.5,283,119,344,120
8185,313.5,120.0,283,120,344,120
8201,313.0,120.0,282,120,344,120
8231,313.0,120.0,282,120,344,120
8263,313.0,119.5,283,119,343,120
8293,313.0,120.0,282,120,344,120
8325,313.0,119.5,282,120,344,119
8371,312.5,120.0,282,120,343,120
8404,312.5,120.0,282,120,343,120
8435,312.5,119.5,282,119,343,120
8466,312.5,120.0,282,120,343,120
8497,312.5,120.0,282,120,343,120
8527,312.5,120.0,282,120,343,120
8572,312.5,121.0,283,121,342,121
8603,311.5,122.5,282,121,341,124
8635,312.5,122.0,283,121,342,123
8666,312.5,120.0,283,119,342,121
8699,313.0,120.5,283,120,343,121
8727,312.5,120.5,282,120,343,121
8759,312.5,120.0,282,120,343,120
8804,312.5,120.0,282,120,343,120
8837,312.5,119.5,282,119,343,120
8883,312.5,120.0,282,120,343,120
8916,312.5,120.0,282,120,343,120
8960,312.5,120.0,282,120,343,120
8992,312.5,120.0,282,120,343,120
9024,312.5,120.0,282,120,343,120
9055,312.5,120.0,282,120,343,120
9087,312.0,120.0,281,120,343,120
9121,312.0,119.5,281,119,343,120
9164,312.5,120.0,282,120,343,120
9197,312.0,119.5,281,119,343,120
9225,311.5,120.0,281,120,342,120
9260,312.0,120.0,281,120,343,120
9304,312.0,120.0,281,120,343,120
9335,312.0,120.0,281,120,343,120
9368,312.0,120.0,281,120,343,120
9400,312.0,120.0,281,120,343,120
9430,312.5,120.0,282,120,343,120
9460,312.5,120.0,282,120,343,120
9490,312.5,120.0,282,120,343,120
9524,312.0,120.0,281,120,343,120
9553,312.0,120.0,281,120,343,120
9586,312.5,120.0,282,120,343,120
9619,312.0,120.0,281,120,343,120
9649,312.0,120.0,281,120,343,120
9680,312.0,120.5,281,121,343,120
9710,312.0,121.0,281,121,343,121
9744,312.0,121.0,281,121,343,121
9775,311.5,121.0,280,121,343,121
9805,312.0,121.0,281,121,343,121
9835,311.0,120.5,280,121,342,120
9867,311.0,120.5,280,121,342,120
9898,311.5,120.5,281,121,342,120
9930,311.0,120.5,280,121,342,120
9992,311.5,120.5,281,121,342,120
10022,310.5,120.5,279,121,342,120
10052,311.0,120.5,280,121,342,120
10085,311.0,120.5,280,121,342,120
10117,311.0,121.0,280,122,342,120
10147,311.0,120.5,280,121,342,120
10178,311.0,120.5,280,121,342,120
10209,311.0,120.5,280,121,342,120
10239,311.0,120.5,280,121,342,120
10269,311.0,121.0,280,121,342,121
10301,311.5,121.0,280,122,343,120
10333,312.5,124.0,282,123,343,125
10363,311.5,126.0,281,127,342,125
10395,311.5,124.5,281,124,342,125
10426,312.5,122.5,283,122,342,123
10459,312.0,121.0,282,121,342,121
10489,312.0,120.5,282,120,342,121
10539,312.0,121.0,282,121,342,121
10567,311.0,121.0,280,121,342,121
10600,311.5,121.0,281,121,342,121
10632,311.5,121.0,281,121,342,121
10661,311.0,120.5,280,121,342,120
10694,311.5,120.0,281,120,342,120
10738,311.0,120.5,280,121,342,120
10770,311.0,120.0,280,120,342,120
10800,311.0,120.0,280,120,342,120
10832,311.0,120.0,280,120,342,120
10863,311.5,120.0,281,120,342,120
10894,311.5,120.0,281,120,342,120
10924,311.0,120.0,280,120,342,120
10973,311.0,120.0,280,120,342,120
11082,311.0,120.5,280,121,342,120
11115,311.0,120.0,280,120,342,120
11144,311.5,120.0,281,120,342,120
11175,311.0,120.5,280,121,342,120
11206,311.5,120.0,281,120,342,120
11238,311.5,120.0,281,120,342,120
11270,311.5,120.5,281,121,342,120
11300,311.0,120.0,280,120,342,120
11331,311.5,120.0,281,120,342,120
11361,311.5,120.0,281,120,342,120
11391,311.0,120.0,280,120,342,120
11421,311.0,120.0,280,120,342,120
11453,311.0,120.5,280,121,342,120
11485,311.0,120.0,280,120,342,120
11514,311.0,120.5,280,121,342,120
11547,311.0,120.0,280,120,342,120
11577,311.0,120.5,280,121,342,120
11609,311.5,120.0,281,120,342,120
11641,311.0,120.0,280,120,342,120
11673,311.0,120.0,280,120,342,120
11704,311.0,120.0,280,120,342,120
11732,311.0,120.5,280,121,342,120
11765,311.5,120.0,281,120,342,120
11796,311.5,120.5,281,121,342,120
11826,311.5,120.5,281,121,342,120
11888,311.5,120.0,281,120,342,120
11918,311.5,120.5,281,121,342,120
11951,312.0,122.5,282,123,342,122
11983,312.5,124.5,282,124,343,125
12012,312.5,122.0,283,121,342,123
12044,312.5,120.5,283,120,342,121
12075,313.0,120.5,283,120,343,121
12106,312.5,120.5,282,120,343,121
12136,312.5,120.5,282,120,343,121
12169,312.0,120.5,281,121,343,120
12198,311.5,120.5,281,121,342,120
12228,312.0,120.0,282,120,342,120
12260,311.5,120.0,281,120,342,120
12291,311.5,120.5,281,121,342,120
12323,311.5,120.5,281,121,342,120
12356,311.0,120.5,280,121,342,120
12387,311.0,120.5,280,121,342,120
12418,311.5,120.5,281,121,342,120
12449,311.0,120.5,280,121,342,120
12482,311.0,120.5,280,121,342,120
12514,311.0,120.5,280,121,342,120
12543,311.0,121.0,280,121,342,121
12577,311.0,121.0,280,121,342,121
12605,311.0,120.5,280,121,342,120
12637,311.5,121.0,281,121,342,121
12668,312.0,121.0,281,121,343,121
12701,311.5,120.5,281,121,342,120
12731,311.0,121.0,280,121,342,121
12762,312.0,125.5,282,126,342,125
12794,312.0,127.0,282,128,342,126
12822,311.5,124.0,281,124,342,124
12854,312.0,122.5,282,123,342,122
12886,313.0,121.5,283,122,343,121
12916,312.5,121.5,282,122,343,121
12949,313.0,121.5,283,122,343,121
12995,312.5,121.5,282,122,343,121
13026,312.0,121.5,281,122,343,121
13058,312.0,121.5,281,122,343,121
13105,312.5,121.0,282,121,343,121
13136,312.0,121.0,282,121,342,121
13168,311.0,121.5,280,122,342,121
13198,311.5,120.5,281,121,342,120
13233,311.0,121.0,280,122,342,120
13275,311.5,121.5,281,122,342,121
13309,311.5,121.0,281,121,342,121
13338,311.5,121.5,281,122,342,121
13370,312.5,121.0,282,121,343,121
13401,312.5,121.0,282,121,343,121
13433,312.0,121.5,281,122,343,121
13464,312.0,121.5,281,122,343,121
13495,312.0,121.5,281,122,343,121
13541,312.0,121.5,281,122,343,121
13571,312.0,121.0,281,121,343,121
13604,312.5,121.0,282,121,343,121
13636,311.5,121.5,280,122,343,121
13668,312.5,121.5,282,122,343,121
13698,312.0,121.0,281,121,343,121
13733,312.0,121.5,281,122,343,121
13763,312.0,121.5,281,122,343,121
13792,312.5,121.0,282,121,343,121
13823,312.0,121.5,281,122,343,121
13854,312.5,121.0,282,121,343,121
13885,312.5,121.5,282,122,343,121
14165,312.0,121.0,282,121,342,121
14196,311.5,121.5,281,122,342,121
14228,312.0,121.0,282,121,342,121
14260,311.5,121.0,281,121,342,121
14291,312.5,121.0,282,121,343,121
14322,313.0,121.0,283,121,343,121
14354,312.0,121.0,281,121,343,121
14383,312.5,121.0,282,121,343,121
14416,312.5,121.0,282,121,343,121
14445,313.0,121.0,283,121,343,121
14477,312.5,121.0,282,121,343,121
14509,312.0,121.0,281,121,343,121
14539,312.5,121.0,282,121,343,121
14570,312.5,121.5,282,122,343,121
14602,313.0,122.0,282,123,344,121
14633,313.5,121.5,283,122,344,121
14664,313.5,121.5,283,122,344,121
14694,312.5,121.5,282,122,343,121
14725,313.5,121.5,283,122,344,121
14756,313.0,121.5,282,122,344,121
14788,313.0,121.5,282,122,344,121
14821,313.5,121.0,283,121,344,121
14866,313.0,121.5,283,122,343,121
14897,313.5,122.0,284,122,343,122
14929,312.0,125.5,282,125,342,126
14962,313.0,126.5,283,127,343,126
14992,314.0,125.5,284,125,344,126
15023,314.0,122.5,284,122,344,123
15056,314.0,121.5,284,122,344,121
15085,314.0,122.0,284,123,344,121
15116,314.0,121.5,284,122,344,121
15149,313.5,121.5,283,122,344,121
15195,313.5,121.0,283,121,344,121
15245,313.5,120.5,283,120,344,121
15289,313.0,120.5,282,120,344,121
15319,313.0,120.5,282,120,344,121
15351,312.5,120.5,281,120,344,121
15382,312.5,121.0,281,121,344,121
15415,313.0,120.5,282,120,344,121
15447,313.0,121.0,282,121,344,121
15480,313.0,121.0,282,121,344,121
15510,313.0,121.5,282,121,344,122
15540,313.5,122.0,284,120,343,124
15570,313.0,125.0,283,124,343,126
15600,313.5,124.5,283,123,344,126
15632,313.5,121.5,283,120,344,123
15665,313.0,121.5,282,121,344,122
15696,312.5,121.0,281,121,344,121
15726,312.5,121.0,281,121,344,121
15756,312.5,121.0,281,122,344,120
15786,312.5,121.5,281,122,344,121
15817,312.5,121.5,281,122,344,121
15848,312.5,121.0,281,121,344,121
15880,313.0,121.0,282,121,344,121
15909,313.0,121.5,282,122,344,121
15941,313.0,121.0,282,121,344,121
15970,313.0,121.0,282,121,344,121
16016,313.5,121.0,282,121,345,121
16064,313.0,121.5,282,122,344,121
16094,313.5,121.5,282,122,345,121
16129,313.5,121.5,283,122,344,121
16171,314.0,121.5,283,122,345,121
16203,315.0,123.0,285,123,345,123
16234,314.0,126.5,284,126,344,127
16266,314.0,127.5,284,128,344,127
16297,315.0,124.5,285,123,345,126
16328,315.0,122.5,286,122,344,123
16358,315.0,121.0,285,120,345,122
16389,314.5,121.0,284,121,345,121
16420,314.5,121.0,284,121,345,121
16451,314.5,121.0,284,121,345,121
16500,314.5,121.0,284,121,345,121
16531,314.5,121.5,284,121,345,122
16561,314.5,121.5,284,122,345,121
16591,314.5,121.5,284,122,345,121
16623,314.5,121.5,284,122,345,121
16656,314.5,121.5,284,122,345,121
16685,314.5,122.0,284,122,345,122
16716,314.5,122.0,284,122,345,122
16746,314.5,121.5,284,121,345,122
16779,315.0,121.5,285,121,345,122
16809,315.0,121.5,285,121,345,122
16839,315.0,125.5,285,126,345,125
16889,314.5,128.5,284,130,345,127
16918,315.0,127.5,284,128,346,127
16948,315.0,125.5,285,126,345,125
16981,315.5,122.5,285,122,346,123
17032,315.5,121.5,286,121,345,122
17073,315.5,122.0,285,122,346,122
17105,315.5,122.0,285,122,346,122
17137,315.0,122.0,285,122,345,122
17168,315.0,122.0,285,122,345,122
17200,315.0,122.0,285,122,345,122
17229,314.5,122.0,284,122,345,122
17307,314.5,121.5,284,122,345,121
17338,314.5,122.0,284,122,345,122
17370,314.5,122.0,284,123,345,121
17402,314.0,122.5,283,123,345,122
17434,314.0,122.5,283,123,345,122
17466,314.5,122.5,284,123,345,122
17497,314.0,122.0,283,122,345,122
17526,315.0,123.5,285,124,345,123
17559,314.5,128.0,284,129,345,127
17589,314.0,128.5,283,129,345,128
17623,315.0,126.5,284,127,346,126
17667,315.0,124.0,285,124,345,124
17700,315.5,123.0,285,123,346,123
17744,316.5,122.5,286,123,347,122
17776,316.5,123.0,286,123,347,123
17807,318.0,122.5,287,122,349,123
17838,318.0,121.5,287,121,349,122
17868,318.0,122.0,287,122,349,122
17901,319.0,122.0,288,122,350,122
17932,320.0,122.0,289,122,351,122
17963,320.5,122.5,289,122,352,123
17997,320.5,124.0,289,124,352,124
18038,320.5,125.0,289,125,352,125
18071,321.5,125.5,290,126,353,125
18101,321.5,125.5,290,126,353,125
18133,322.0,127.0,291,127,353,127
18165,321.5,127.0,290,127,353,127
18198,321.5,126.5,291,126,352,127
18228,321.5,126.0,291,125,352,127
18259,321.5,123.5,291,121,352,126
18289,321.0,122.5,291,121,351,124
18366,320.5,122.5,290,121,351,124
18399,319.0,122.0,288,121,350,123
18431,319.0,121.5,288,120,350,123
18464,319.0,121.5,289,120,349,123
18494,318.5,121.5,289,120,348,123
18524,317.0,122.0,287,120,347,124
18555,316.0,122.0,286,120,346,124
18586,315.5,123.0,286,121,345,125
18618,314.5,123.0,284,121,345,125
18651,315.0,123.5,285,122,345,125
18682,314.5,123.5,284,122,345,125
18714,314.0,124.0,284,122,344,126
18744,314.0,124.5,284,123,344,126
18775,314.0,123.0,284,121,344,125
18810,313.5,123.5,283,121,344,126
18852,313.5,123.5,283,121,344,126
18884,313.0,123.5,282,121,344,126
18919,313.5,124.5,283,123,344,126
18964,314.0,124.0,284,122,344,126
18995,313.5,125.0,283,123,344,127
19026,314.0,125.0,284,123,344,127
19058,314.5,124.0,284,122,345,126
19088,313.5,123.5,283,121,344,126
19119,314.0,124.0,284,122,344,126
19150,313.5,125.0,283,123,344,127
19181,313.5,123.5,283,121,344,126
19212,313.0,124.0,282,122,344,126
19244,312.5,124.0,281,122,344,126
19276,312.5,124.5,282,123,343,126
19305,312.0,125.5,281,125,343,126
19339,312.5,126.5,282,127,343,126
19384,312.5,125.5,282,125,343,126
19417,312.5,125.0,282,124,343,126
19448,311.5,125.5,281,125,342,126
19479,312.5,125.0,282,124,343,126
19509,311.5,125.0,281,123,342,127
19541,312.0,124.0,282,122,342,126
19573,311.5,125.5,281,125,342,126
19603,311.5,125.5,281,125,342,126
19635,312.0,124.5,282,123,342,126
19666,311.5,124.0,281,122,342,126
19698,311.0,125.0,280,124,342,126
19728,311.5,125.0,281,124,342,126
19757,311.5,125.5,281,125,342,126
19791,312.5,124.5,282,124,343,125
19835,312.5,123.0,282,122,343,124
19867,312.0,122.5,281,121,343,124
19900,312.0,122.5,281,121,343,124
19930,312.0,123.0,281,122,343,124
19959,312.5,123.0,282,122,343,124
19992,313.0,123.0,282,122,344,124
20022,313.0,123.5,282,123,344,124
20052,313.0,123.0,282,122,344,124
20084,312.5,123.0,281,122,344,124
20126,313.5,123.0,282,122,345,124
20190,314.5,122.5,284,122,345,123
20229,315.5,125.0,286,124,345,126
20259,316.0,131.5,286,132,346,131
20289,316.0,131.5,285,132,347,131
20318,316.5,131.0,285,132,348,130
20351,316.5,132.0,285,133,348,131
20398,317.5,132.0,286,133,349,131
20431,317.5,131.5,286,132,349,131
20459,317.5,131.5,287,132,348,131
20492,317.0,131.0,286,132,348,130
20523,317.0,131.5,286,133,348,130
20553,317.0,131.0,286,132,348,130
20584,316.5,130.0,285,131,348,129
20615,315.5,128.0,284,129,347,127
20647,314.0,128.0,282,129,346,127
20676,314.5,127.0,283,128,346,126
20708,314.5,126.0,283,127,346,125
20740,313.0,126.5,281,127,345,126
20770,313.5,126.0,282,127,345,125
20801,313.0,126.0,281,127,345,125
20835,312.5,126.0,281,127,344,125
20865,313.0,127.0,281,128,345,126
20897,313.5,128.0,282,129,345,127
20929,314.0,128.5,283,130,345,127
20960,314.5,129.0,283,130,346,128
21019,314.5,128.0,283,129,346,127
21050,314.5,128.0,283,129,346,127
21082,314.0,128.0,283,129,345,127
21112,313.0,128.0,282,129,344,127
21143,313.5,128.5,282,129,345,128
21174,313.0,127.0,282,128,344,126
21203,312.5,125.0,281,125,344,125
21234,313.0,125.5,282,126,344,125
21265,312.0,122.0,281,122,343,122
21296,312.5,121.5,281,122,344,121
21328,312.0,120.5,281,121,343,120
21359,311.5,120.0,281,120,342,120
21390,311.0,120.5,280,121,342,120
21451,311.5,120.5,281,121,342,120
21486,311.0,121.5,280,122,342,121
21524,311.0,122.5,280,123,342,122
21617,311.5,123.5,281,124,342,123
21661,312.0,123.5,281,124,343,123
21690,312.0,123.0,281,124,343,122
21725,312.0,122.5,281,123,343,122
21769,313.0,122.0,282,122,344,122
21800,313.5,121.0,283,121,344,121
21834,312.5,121.0,282,121,343,121
21879,313.0,121.5,282,122,344,121
21908,313.0,121.0,282,121,344,121
21939,313.0,120.5,282,121,344,120
21970,313.0,120.5,282,121,344,120
22002,313.5,121.0,283,121,344,121
22032,313.5,121.5,283,122,344,121
22064,313.0,121.5,282,122,344,121
22097,313.0,121.0,282,121,344,121
22127,314.0,121.0,283,121,345,121
22158,315.0,122.0,284,122,346,122
22189,316.0,123.0,285,123,347,123
22220,317.0,123.0,286,123,348,123
22250,317.5,123.0,287,123,348,123
22282,317.5,122.0,287,122,348,122
22316,318.0,122.0,287,122,349,122
22344,318.5,121.5,288,121,349,122
22377,317.5,122.0,287,121,348,123
22406,317.0,122.0,288,121,346,123
22437,314.0,123.0,285,121,343,125
22500,314.5,123.0,286,121,343,125
22534,313.0,123.0,283,120,343,126
22566,311.5,124.5,282,123,341,126
22598,311.0,124.5,281,122,341,127
22630,311.0,124.5,281,123,341,126
22659,310.5,124.5,281,122,340,127
22695,311.5,123.5,281,121,342,126
22736,312.0,122.5,283,121,341,124
22766,312.0,122.0,282,122,342,122
22799,312.5,121.5,282,121,343,122
22831,311.5,120.5,281,121,342,120
22864,311.5,120.0,281,121,342,119
22905,311.5,119.5,280,121,343,118
22939,311.5,119.5,280,121,343,118
22969,312.0,119.5,281,121,343,118
23000,313.0,119.5,282,121,344,118
23032,313.5,119.0,283,121,344,117
23066,313.0,119.0,282,121,344,117
23095,313.0,119.0,282,121,344,117
23126,313.0,119.0,282,121,344,117
23158,313.0,119.5,282,121,344,118
23189,314.0,120.0,283,121,345,119
23218,314.0,121.0,283,122,345,120
23251,314.0,121.5,283,122,345,121
23284,314.0,122.0,283,122,345,122
23315,314.0,122.0,283,122,345,122
23346,314.0,122.5,283,122,345,123
23378,311.5,123.0,280,123,343,123
23412,310.5,123.0,279,123,342,123
23440,309.5,122.5,278,123,341,122
23469,309.5,121.5,278,122,341,121
23501,308.5,121.0,277,122,340,120
23535,308.0,121.0,277,122,339,120
23565,307.0,121.5,276,123,338,120
23596,306.5,121.5,276,123,337,120
23628,306.0,121.5,276,123,336,120
23680,305.0,121.5,274,123,336,120
23711,305.5,121.5,275,123,336,120
23739,305.0,121.5,274,123,336,120
23768,305.5,121.5,275,123,336,120
23799,305.0,121.5,274,123,336,120
23832,306.5,121.0,276,122,337,120
23862,306.5,121.0,276,122,337,120
23893,307.0,121.0,276,122,338,120
23923,307.0,121.0,276,122,338,120
23954,307.5,121.0,277,122,338,120
23986,307.5,121.0,277,122,338,120
24018,308.0,121.5,277,122,339,121
24049,308.0,122.0,277,122,339,122
24097,309.0,122.0,278,122,340,122
24128,309.0,122.0,278,122,340,122
24157,309.5,122.0,279,122,340,122
24189,310.5,122.0,280,122,341,122
24236,311.5,122.0,281,122,342,122
24268,312.0,122.0,282,122,342,122
24300,312.5,122.0,282,122,343,122
24331,313.0,122.5,283,122,343,123
24363,313.5,122.0,283,122,344,122
24395,314.0,122.0,284,122,344,122
24426,314.5,122.0,284,122,345,122
24456,315.0,122.0,285,122,345,122
24490,314.0,122.5,284,122,344,123
24535,313.0,124.5,284,123,342,126
24567,311.0,127.0,280,124,342,130
24599,310.0,125.5,279,123,341,128
24633,312.0,124.0,282,122,342,126
24661,311.5,122.5,282,121,341,124
24693,311.5,121.5,282,121,341,122
24724,311.5,122.0,282,121,341,123
24755,311.0,123.0,281,123,341,123
24791,309.5,123.0,279,123,340,123
24838,308.0,124.5,277,126,339,123
24869,307.0,126.5,276,129,338,124
24901,306.0,127.0,275,130,337,124
24932,304.5,128.5,273,133,336,124
24977,305.0,127.5,274,131,336,124
25011,305.0,125.0,274,127,336,123
25043,306.5,123.5,276,124,337,123
25073,307.0,123.5,277,124,337,123
25103,306.5,122.5,276,122,337,123
25137,308.0,122.0,279,121,337,123
25166,307.5,122.0,278,121,337,123
25198,307.5,122.0,278,121,337,123
25230,309.0,122.5,279,122,339,123
25259,308.5,122.0,278,121,339,123
25290,308.5,122.5,278,122,339,123
25325,309.5,122.5,279,122,340,123
25369,309.5,122.5,279,122,340,123
25401,310.0,122.0,280,121,340,123
25433,310.5,122.5,280,122,341,123
25464,310.5,123.0,280,123,341,123
25499,310.5,123.5,280,123,341,124
