n,x,y
15970,313.0,121.0
16016,313.5,121.0
16064,313.0,121.5
16094,313.5,121.5
16129,313.5,121.5
16171,314.0,121.5
16203,315.0,123.0
16234,314.0,126.5
16266,314.0,127.5
16297,315.0,124.5
16328,315.0,122.5
16358,315.0,121.0
16389,314.5,121.0
16420,314.5,121.0
16451,314.5,121.0
16500,314.5,121.0
16531,314.5,121.5
16561,314.5,121.5
16591,314.5,121.5
16623,314.5,121.5
16656,314.5,121.5
16685,314.5,122.0
16716,314.5,122.0
16746,314.5,121.5
16779,315.0,121.5
16809,315.0,121.5
16839,315.0,125.5
16889,314.5,128.5
16918,315.0,127.5
16948,315.0,125.5
16981,315.5,122.5
17032,315.5,121.5
17073,315.5,122.0
17105,315.5,122.0
17137,315.0,122.0
17168,315.0,122.0
17200,315.0,122.0
17229,314.5,122.0
17307,314.5,121.5
17338,314.5,122.0
17370,314.5,122.0
17402,314.0,122.5
17434,314.0,122.5
17466,314.5,122.5
17497,314.0,122.0
17526,315.0,123.5
17559,314.5,128.0
17589,314.0,128.5
17623,315.0,126.5
17667,315.0,124.0
17700,315.5,123.0
17744,316.5,122.5
17776,316.5,123.0
17807,318.0,122.5
17838,318.0,121.5
17868,318.0,122.0
17901,319.0,122.0
17932,320.0,122.0
17963,320.5,122.5
17997,320.5,124.0
18038,320.5,125.0
18071,321.5,125.5
18101,321.5,125.5
18133,322.0,127.0
18165,321.5,127.0
18198,321.5,126.5
18228,321.5,126.0
18259,321.5,123.5
18289,321.0,122.5
18366,320.5,122.5
18399,319.0,122.0
18431,319.0,121.5
18464,319.0,121.5
18494,318.5,121.5
18524,317.0,122.0
18555,316.0,122.0
18586,315.5,123.0
18618,314.5,123.0
18651,315.0,123.5
18682,314.5,123.5
18714,314.0,124.0
18744,314.0,124.5
18775,314.0,123.0
18810,313.5,123.5
18852,313.5,123.5
18884,313.0,123.5
18919,313.5,124.5
18964,314.0,124.0
18995,313.5,125.0
19026,314.0,125.0
19058,314.5,124.0
19088,313.5,123.5
19119,314.0,124.0
19150,313.5,125.0
19181,313.5,123.5
19212,313.0,124.0
19244,312.5,124.0
19276,312.5,124.5
19305,312.0,125.5
19339,312.5,126.5
19384,312.5,125.5
19417,312.5,125.0
19448,311.5,125.5
19479,312.5,125.0
19509,311.5,125.0
19541,312.0,124.0
19573,311.5,125.5
19603,311.5,125.5
19635,312.0,124.5
19666,311.5,124.0
19698,311.0,125.0
19728,311.5,125.0
19757,311.5,125.5
19791,312.5,124.5
19835,312.5,123.0
19867,312.0,122.5
19900,312.0,122.5
19930,312.0,123.0
19959,312.5,123.0
19992,313.0,123.0
20022,313.0,123.5
20052,313.0,123.0
20084,312.5,123.0
20126,313.5,123.0
20190,314.5,122.5
20229,315.5,125.0
20259,316.0,131.5
20289,316.0,131.5
20318,316.5,131.0
20351,316.5,132.0
20398,317.5,132.0
20431,317.5,131.5
20459,317.5,131.5
20492,317.0,131.0
20523,317.0,131.5
20553,317.0,131.0
20584,316.5,130.0
20615,315.5,128.0
20647,314.0,128.0
20676,314.5,127.0
20708,314.5,126.0
20740,313.0,126.5
20770,313.5,126.0
20801,313.0,126.0
20835,312.5,126.0
20865,313.0,127.0
20897,313.5,128.0
20929,314.0,128.5
20960,314.5,129.0
21019,314.5,128.0
21050,314.5,128.0
21082,314.0,128.0
21112,313.0,128.0
21143,313.5,128.5
21174,313.0,127.0
21203,312.5,125.0
21234,313.0,125.5
21265,312.0,122.0
21296,312.5,121.5
21328,312.0,120.5
21359,311.5,120.0
21390,311.0,120.5
21451,311.5,120.5
21486,311.0,121.5
21524,311.0,122.5
21617,311.5,123.5
21661,312.0,123.5
21690,312.0,123.0
21725,312.0,122.5
21769,313.0,122.0
21800,313.5,121.0
21834,312.5,121.0
21879,313.0,121.5
21908,313.0,121.0
21939,313.0,120.5
21970,313.0,120.5
22002,313.5,121.0
22032,313.5,121.5
22064,313.0,121.5
22097,313.0,121.0
22127,314.0,121.0
22158,315.0,122.0
22189,316.0,123.0
22220,317.0,123.0
22250,317.5,123.0
22282,317.5,122.0
22316,318.0,122.0
22344,318.5,121.5
22377,317.5,122.0
22406,317.0,122.0
22437,314.0,123.0
22500,314.5,123.0
22534,313.0,123.0
22566,311.5,124.5
22598,311.0,124.5
22630,311.0,124.5
22659,310.5,124.5
22695,311.5,123.5
22736,312.0,122.5
22766,312.0,122.0
22799,312.5,121.5
22831,311.5,120.5
22864,311.5,120.0
22905,311.5,119.5
22939,311.5,119.5
22969,312.0,119.5
23000,313.0,119.5
23032,313.5,119.0
23066,313.0,119.0
23095,313.0,119.0
23126,313.0,119.0
23158,313.0,119.5
23189,314.0,120.0
23218,314.0,121.0
23251,314.0,121.5
23284,314.0,122.0
23315,314.0,122.0
23346,314.0,122.5
23378,311.5,123.0
23412,310.5,123.0
23440,309.5,122.5
23469,309.5,121.5
23501,308.5,121.0
23535,308.0,121.0
23565,307.0,121.5
23596,306.5,121.5
23628,306.0,121.5
23680,305.0,121.5
23711,305.5,121.5
23739,305.0,121.5
23768,305.5,121.5
23799,305.0,121.5
23832,306.5,121.0
23862,306.5,121.0
23893,307.0,121.0
23923,307.0,121.0
23954,307.5,121.0
23986,307.5,121.0
24018,308.0,121.5
24049,308.0,122.0
24097,309.0,122.0
24128,309.0,122.0
24157,309.5,122.0
24189,310.5,122.0
24236,311.5,122.0
24268,312.0,122.0
24300,312.5,122.0
24331,313.0,122.5
24363,313.5,122.0
24395,314.0,122.0
24426,314.5,122.0
24456,315.0,122.0
24490,314.0,122.5
24535,313.0,124.5
24567,311.0,127.0
24599,310.0,125.5
24633,312.0,124.0
24661,311.5,122.5
24693,311.5,121.5
24724,311.5,122.0
24755,311.0,123.0
24791,309.5,123.0
24838,308.0,124.5
24869,307.0,126.5
24901,306.0,127.0
24932,304.5,128.5
24977,305.0,127.5
25011,305.0,125.0
25043,306.5,123.5
25073,307.0,123.5
25103,306.5,122.5
25137,308.0,122.0
25166,307.5,122.0
25198,307.5,122.0
25230,309.0,122.5
25259,308.5,122.0
25290,308.5,122.5
25325,309.5,122.5
25369,309.5,122.5
25401,310.0,122.0
25433,310.5,122.5
25464,310.5,123.0
25499,310.5,123.5
25589,310.0,123.0
25621,310.0,123.5
25653,310.5,124.5
25697,310.5,126.0
25729,310.0,126.5
25761,309.5,126.0
25793,308.5,128.0
25825,308.5,127.0
25859,308.5,128.0
25901,308.0,127.5
25935,308.0,128.0
25965,307.5,128.0
25998,307.5,128.5
26031,307.0,128.5
26063,307.5,129.0
26093,307.5,129.5
26131,307.5,129.0
26171,308.0,129.5
26203,308.5,130.5
26232,308.5,130.5
26263,309.0,130.5
26296,308.5,130.5
26327,309.5,130.5
26357,309.0,130.5
26390,309.0,130.5
26421,309.0,130.5
26452,309.0,130.5
26483,309.0,130.5
26515,310.0,131.0
26546,309.5,131.0
26575,309.5,130.5
26607,309.0,130.5
26639,309.0,130.5
26669,309.0,130.5
26702,309.0,130.0
26733,309.0,130.5
26764,308.5,130.0
26796,308.0,130.0
26828,308.0,130.0
26858,308.0,130.5
26889,308.0,130.0
26921,307.5,130.0
26952,307.5,130.5
26983,306.5,130.5
27014,307.0,130.5
27046,306.5,130.5
27076,306.5,130.5
27106,306.5,130.5
27142,306.5,130.5
27185,306.0,130.5
27216,306.5,130.5
27246,306.5,130.5
27279,306.5,130.5
27310,307.0,130.5
27344,307.0,130.5
27387,307.0,130.5
27419,307.0,130.5
27449,307.0,130.5
27484,307.0,130.5
27514,307.5,130.5
27547,307.5,130.5
27581,308.0,130.5
27626,309.0,130.5
27662,309.5,130.5
27704,310.0,131.0
27735,309.5,131.0
27767,310.0,131.0
27798,310.0,131.0
27829,310.0,130.5
27862,311.0,130.5
27907,311.0,131.0
27938,310.5,131.0
27970,311.0,131.0
28001,311.0,131.0
28033,311.0,131.0
28065,311.0,131.0
28095,311.0,131.0
28124,310.5,131.0
28155,310.5,130.5
28188,310.5,130.5
28217,310.5,130.5
28248,310.0,130.5
28280,310.0,130.5
28312,309.5,130.0
28343,309.5,130.0
28376,309.0,130.0
28405,309.0,130.5
28437,309.0,130.5
28468,309.5,130.5
28499,309.5,130.0
28531,309.0,130.5
28564,309.0,130.5
28607,309.0,130.5
28638,309.0,130.5
28671,309.0,130.5
28716,309.0,130.5
28747,309.0,130.5
28779,309.0,130.5
28808,309.0,130.5
28841,309.0,130.5
28872,309.0,130.5
28902,309.5,130.5
28933,309.0,130.5
28967,309.5,130.5
29011,309.0,130.5
29042,309.0,130.5
29074,308.5,130.0
29105,309.0,130.0
29134,308.5,130.0
29167,308.5,130.5
29196,308.5,130.0
29228,308.5,130.5
29261,308.5,130.5
29291,308.5,130.5
29324,308.5,130.5
29354,308.5,130.5
29385,308.5,130.5
29419,308.5,130.0
29450,308.5,130.5
29482,308.5,130.5
29513,308.5,130.5
29546,308.0,130.5
29577,308.0,130.5
29623,308.5,130.5
29656,308.0,130.5
29700,307.5,130.5
29730,308.0,130.5
29762,308.0,130.5
29793,307.5,130.5
29830,307.5,130.5
29876,307.5,130.5
29918,307.5,130.5
29951,307.5,130.0
29982,308.0,130.5
30014,307.5,130.5
30045,307.5,130.5
30074,307.5,130.5
30107,307.5,130.5
30139,308.0,130.0
30171,307.5,130.0
30216,308.0,129.5
30246,307.0,129.0
30278,307.0,129.0
30309,307.0,129.0
30339,307.0,128.5
30373,307.0,128.5
30403,307.5,128.5
30450,307.0,129.0
30498,306.5,129.0
30544,307.0,129.0
30590,307.0,129.5
30620,307.0,129.0
30668,307.5,129.0
30712,307.0,129.0
30740,307.5,129.0
30773,307.0,128.5
30803,307.0,128.5
30838,307.0,130.0
30881,307.0,129.0
30915,307.5,129.0
30945,307.5,129.5
30976,307.0,129.0
31007,307.0,129.0
31039,307.0,129.0
31082,307.0,129.0
31114,307.5,129.5
31146,307.5,129.0
31179,307.0,129.5
31210,307.5,129.0
31243,307.0,130.0
31274,306.5,129.0
31304,307.0,129.5
31338,307.0,129.5
31367,307.5,130.0
31398,306.5,128.5
31431,307.0,130.5
31461,307.0,129.0
31499,307.5,130.0
31541,307.5,129.5
31589,307.0,129.5
31639,307.0,129.5
31689,307.0,129.5
31728,307.0,129.0
31759,306.5,129.5
31790,306.5,129.5
31827,306.0,130.0
31868,306.5,129.5
31900,307.0,130.0
31931,307.5,131.0
31966,307.5,130.0
31997,307.5,130.0
32027,307.5,130.5
32058,308.5,130.0
32090,308.5,130.0
32122,308.5,130.0
32155,308.5,130.0
32185,308.5,130.0
32214,309.0,130.5
32248,309.5,130.0
32278,309.5,130.5
32358,309.5,130.0
32389,309.5,130.0
32418,310.5,129.5
32449,310.0,129.5
32481,310.0,129.5
32515,310.0,129.5
32546,310.5,130.0
32578,310.0,129.5
32610,310.0,129.5
32642,310.0,129.5
32672,310.0,129.5
32704,310.0,130.0
32739,310.0,130.0
32783,310.5,129.5
32815,310.5,129.5
32847,310.0,129.5
32878,310.0,129.5
32910,310.0,129.5
32941,310.5,129.5
32972,310.0,129.5
33003,310.5,130.0
33035,310.5,129.5
33065,310.0,129.5
33096,310.0,129.5
33129,310.5,129.0
33160,310.5,129.5
33192,310.0,129.5
33222,310.0,129.5
33254,309.5,129.5
33285,310.0,129.5
33316,309.5,129.5
33354,310.0,129.5
33425,309.5,129.5
33459,309.5,129.5
33491,309.5,129.5
33522,309.5,129.0
33554,309.5,128.5
33586,309.5,129.5
33617,309.5,129.0
33650,309.5,129.0
33681,309.5,129.0
33713,309.5,128.5
33742,309.5,129.0
33775,309.5,129.5
33804,310.0,129.0
33838,309.5,129.0
33870,309.5,129.5
33915,309.5,129.0
33946,309.5,129.0
33977,310.0,129.0
34009,310.5,129.0
34039,310.0,128.5
34072,310.0,129.5
34104,309.5,129.5
34135,309.5,129.0
34165,309.5,129.0
34197,309.5,129.0
34230,309.5,129.0
34260,309.5,128.5
34290,310.0,129.5
34323,310.0,129.0
34354,310.0,129.0
34387,310.5,129.0
34418,310.0,128.5
34466,310.0,129.0
34498,310.0,128.5
34529,310.5,129.0
34564,310.5,129.5
34608,310.0,128.5
34640,310.5,128.5
34672,310.5,129.5
34703,310.5,128.5
34734,310.5,128.5
34765,311.0,128.5
34797,311.0,128.5
34829,310.5,129.0
34861,310.0,129.0
34892,310.5,128.5
34923,310.5,129.0
34955,310.5,129.0
34985,310.5,128.5
35016,310.0,129.0
35048,309.5,128.5
35079,309.5,129.0
35110,309.0,128.5
35143,309.0,129.0
35175,309.0,129.0
35206,309.0,129.0
35235,308.5,128.5
35265,309.0,129.0
35296,308.5,128.5
35326,309.0,129.0
35357,309.5,129.0
35402,309.0,129.0
35437,309.0,128.5
35467,309.5,129.0
35497,309.5,129.0
35544,309.5,128.5
35574,309.5,128.0
35605,309.5,128.5
35636,309.5,129.0
35667,309.5,129.0
35716,309.5,129.0
35747,309.5,129.0
35779,310.0,128.5
35812,309.5,128.5
35842,309.5,129.0
35873,310.0,129.0
35905,309.5,128.5
35937,310.0,129.0
35983,309.5,129.5
36015,310.0,129.5
36046,310.0,129.5
36078,310.0,129.0
36109,310.0,129.0
36140,310.0,129.5
36172,310.5,129.0
36204,310.5,128.5
36236,310.5,129.0
36266,310.5,129.5
36298,310.5,129.0
36332,310.5,129.0
36377,311.0,129.5
36406,311.0,129.5
36439,311.0,129.5
36472,311.0,129.5
36502,310.5,129.5
36534,310.5,129.0
36565,311.0,129.5
36610,310.5,129.0
36641,310.5,129.0
36674,310.5,129.5
36705,310.5,129.0
36735,310.0,129.5
36767,310.0,129.0
36813,310.5,129.0
36846,310.0,129.0
36877,310.0,129.0
36910,310.5,129.5
36941,310.5,129.5
36977,310.0,130.0
37019,310.5,129.5
37048,310.5,129.0
37082,310.5,129.5
37115,310.5,130.0
37146,310.0,129.5
37177,310.0,129.5
37207,310.5,129.5
37239,310.5,129.5
37273,310.0,129.0
37300,310.0,129.0
37332,310.0,129.5
37365,310.5,128.5
37396,309.5,129.5
37443,309.5,129.5
37475,310.0,129.5
37506,309.5,129.0
37538,309.5,129.0
37573,309.5,129.5
37618,310.0,129.5
37650,310.0,129.5
37684,310.0,129.5
37729,310.0,130.0
37791,310.0,130.0
37824,309.5,129.5
37868,309.5,129.0
37900,309.5,129.5
37933,309.5,129.0
37964,309.5,129.5
38003,309.0,129.0
38043,309.5,128.0
38074,309.5,127.5
38106,309.5,127.5
38136,309.5,127.5
38167,309.0,127.5
38198,309.0,127.5
38234,308.5,127.5
38277,309.0,128.0
38310,309.0,128.5
38339,309.5,129.0
38370,309.5,129.0
38401,308.5,128.5
38433,310.0,129.0
38464,310.5,130.5
38496,310.5,130.5
38528,310.5,130.5
38558,311.0,130.0
38588,311.0,131.0
38620,310.5,130.5
38653,310.0,131.5
38684,311.0,131.0
38714,310.5,130.0
38746,309.5,129.5
38777,310.0,129.5
38809,310.0,129.0
38840,310.0,129.0
38871,309.5,129.0
38902,309.5,128.5
38933,309.5,129.5
38964,309.5,129.5
38997,309.5,128.0
39028,309.0,129.5
39060,307.5,129.0
39181,307.0,128.5
39219,305.5,126.5
39252,306.0,128.5
39282,306.0,127.5
39315,306.0,127.5
39346,306.0,127.0
39377,306.0,128.5
39410,306.0,127.5
39440,306.0,128.5
39473,306.0,129.0
39506,305.5,126.5
39564,305.5,127.5
39592,305.5,126.5
39623,304.5,126.5
39656,304.5,128.5
39685,305.0,127.5
39715,305.0,128.5
39748,305.5,128.0
39780,306.0,129.0
39811,306.0,129.5
39842,306.0,128.5
39874,306.5,131.0
39903,307.5,131.0
39934,307.0,131.5
39965,307.0,131.5
39996,307.5,131.0
40027,307.5,131.5
40059,306.5,130.0
40096,307.0,128.5
40127,307.0,129.0
40159,307.0,129.0
40205,307.5,129.0
40237,307.0,128.5
40267,307.5,129.5
40299,307.5,129.0
40330,308.0,129.5
40361,307.5,127.5
40391,307.5,129.0
40421,307.5,128.0
40467,307.5,128.5
40498,308.0,129.0
40528,307.5,128.5
40562,307.5,129.0
40592,307.5,130.5
40637,308.0,131.5
40668,307.0,132.0
40699,308.0,132.0
40732,307.5,132.0
40764,307.5,132.0
40794,308.0,132.0
40826,307.5,131.5
40858,308.0,131.5
40886,307.5,131.5
40932,307.5,131.5
40963,308.0,131.0
40995,308.0,132.5
41027,307.5,131.5
41071,308.0,131.5
41101,308.0,131.5
41133,307.5,132.0
41165,308.5,131.5
41197,308.0,131.5
41228,308.0,132.0
41259,308.0,131.5
41289,308.5,131.5
41322,308.0,131.5
41353,308.0,131.5
41398,308.5,131.5
41429,308.5,131.5
41461,308.0,131.5
41506,308.0,132.0
41538,308.0,131.5
41571,308.0,131.5
41599,308.0,132.0
41631,308.0,132.0
41664,308.0,132.0
41695,308.0,131.5
41742,308.0,131.5
41792,308.0,131.0
41834,309.0,131.5
41864,309.0,131.5
41898,308.5,131.0
41973,309.0,131.5
42004,309.0,131.5
42035,310.0,131.5
42066,310.0,131.0
42099,310.0,131.0
42129,310.5,131.0
42160,310.5,131.0
42191,310.0,131.0
42221,311.5,130.0
42254,311.5,131.0
42289,310.5,130.5
42334,311.0,130.5
42363,311.5,130.0
42398,312.0,130.0
42428,311.0,129.5
42458,310.5,130.5
42490,311.0,129.5
42519,311.0,129.0
42550,310.5,130.0
42581,311.0,130.5
42613,310.0,130.5
42644,310.5,130.0
42675,310.0,130.5
42707,310.0,131.0
42738,310.0,131.5
42769,310.0,131.0
42802,310.0,131.0
42831,310.0,131.0
42862,310.0,131.5
42891,310.5,131.5
42925,310.0,131.0
42957,310.0,131.0
42988,310.0,132.0
43019,310.0,132.0
43050,309.5,131.5
43081,310.0,131.5
43114,310.0,131.5
43146,309.5,133.5
43179,307.0,133.5
43207,307.0,133.5
43238,308.0,132.5
43273,309.0,132.5
43301,309.0,132.0
43332,309.0,132.0
43363,308.5,132.5
43395,309.0,132.5
43425,309.5,131.5
43457,309.5,131.5
43489,309.0,132.0
43520,309.5,132.0
43551,309.5,132.0
43597,309.5,132.5
