n,x,y,lx,ly,rx,ry
6040,347.0,214.0,295,217,399,211
6072,347.5,214.0,296,217,399,211
6104,347.0,214.0,295,217,399,211
6135,347.0,214.5,295,217,399,212
6165,347.0,214.0,295,217,399,211
6198,347.0,214.0,295,217,399,211
6227,347.5,214.0,296,217,399,211
6260,347.0,214.0,295,217,399,211
6291,346.5,214.5,294,217,399,212
6322,347.0,214.5,295,217,399,212
6351,347.0,214.5,295,217,399,212
6384,346.5,214.0,294,217,399,211
6416,346.5,214.5,294,217,399,212
6450,346.5,214.5,294,217,399,212
6493,346.5,214.0,294,217,399,211
6524,347.0,214.0,295,217,399,211
6555,346.0,214.0,294,217,398,211
6586,347.5,214.0,296,217,399,211
6617,347.5,214.0,296,217,399,211
6650,347.0,214.0,295,217,399,211
6683,347.0,214.0,296,217,398,211
6714,347.0,214.0,295,217,399,211
6743,347.0,214.0,295,217,399,211
6778,347.0,214.0,295,217,399,211
6823,346.5,213.5,295,217,398,210
6855,347.5,214.0,296,217,399,211
6886,346.5,213.5,295,217,398,210
6916,347.0,213.0,296,216,398,210
6947,347.0,213.5,296,217,398,210
6981,347.0,213.5,295,217,399,210
7025,346.5,213.5,295,217,398,210
7055,346.5,213.0,295,216,398,210
7087,347.0,213.5,296,217,398,210
7119,346.0,213.0,294,216,398,210
7148,346.5,213.5,295,217,398,210
7181,346.5,213.0,295,216,398,210
7225,346.5,213.0,295,216,398,210
7257,346.5,213.5,295,217,398,210
7291,347.0,213.5,296,217,398,210
7323,346.5,213.5,295,217,398,210
7356,347.0,213.0,296,216,398,210
7385,346.5,213.0,296,216,397,210
7415,346.0,213.5,295,217,397,210
7447,346.0,213.5,295,217,397,210
7479,346.0,213.0,295,216,397,210
7508,346.0,213.0,295,217,397,209
7543,346.5,212.5,296,216,397,209
7589,344.0,213.0,292,217,396,209
7617,345.0,212.5,294,216,396,209
7664,344.5,213.0,293,217,396,209
7696,345.0,213.0,294,217,396,209
7725,345.0,213.0,294,217,396,209
7757,345.0,213.0,294,217,396,209
7788,345.0,213.0,294,217,396,209
7819,345.5,212.5,295,216,396,209
7849,345.0,212.5,294,216,396,209
7883,344.5,213.0,293,217,396,209
7932,344.5,212.5,294,216,395,209
7977,345.0,212.0,295,216,395,208
8004,345.0,212.5,294,217,396,208
8038,345.0,212.5,295,216,395,209
8070,345.0,212.0,294,216,396,208
8099,345.5,212.0,295,216,396,208
8131,345.0,212.0,294,216,396,208
8162,345.5,211.5,295,215,396,208
8196,346.5,211.0,297,215,396,207
8225,346.5,212.0,297,216,396,208
8255,346.0,211.5,296,215,396,208
8291,345.5,211.5,295,216,396,207
8334,346.5,211.0,297,215,396,207
8365,346.5,211.0,297,215,396,207
8396,347.0,211.0,298,215,396,207
8428,346.0,211.0,296,215,396,207
8459,347.0,211.0,298,215,396,207
8491,347.0,211.0,298,215,396,207
8536,346.5,211.0,297,215,396,207
8631,345.5,211.0,296,215,395,207
8676,346.5,211.0,297,215,396,207
8708,346.5,211.0,297,215,396,207
8736,346.5,211.0,297,215,396,207
8770,346.5,211.0,297,215,396,207
8814,346.5,211.0,297,215,396,207
8846,347.0,211.0,298,215,396,207
8877,346.5,211.0,297,215,396,207
8910,346.5,211.0,297,215,396,207
8955,347.0,211.0,298,215,396,207
8986,346.0,210.5,296,214,396,207
9016,347.0,211.0,298,215,396,207
9049,346.5,211.0,297,215,396,207
9081,347.5,211.0,298,215,397,207
9111,346.5,211.0,297,215,396,207
9141,347.5,211.5,298,216,397,207
9174,348.0,211.5,299,215,397,208
9206,348.0,211.5,298,215,398,208
9235,348.0,212.0,298,216,398,208
9267,348.0,213.5,300,217,396,210
9296,347.0,214.0,300,217,394,211
9329,347.5,214.0,299,217,396,211
9373,348.5,213.0,299,217,398,209
9404,349.5,213.0,300,216,399,210
9434,350.0,212.5,301,216,399,209
9468,350.0,212.5,300,216,400,209
9513,350.0,212.5,300,216,400,209
9544,349.5,212.0,300,215,399,209
9575,349.5,212.0,299,215,400,209
9604,350.0,213.0,300,216,400,210
9635,350.0,213.0,300,216,400,210
9665,349.5,212.5,299,215,400,210
9698,350.0,212.0,300,215,400,209
9727,350.5,212.0,300,215,401,209
9775,350.5,212.0,300,215,401,209
9807,350.5,212.0,300,214,401,210
9851,351.0,212.0,301,215,401,209
9882,350.5,212.5,300,215,401,210
9915,351.0,212.5,301,215,401,210
9960,351.0,212.5,301,215,401,210
9993,351.0,213.0,301,216,401,210
10022,351.0,212.5,301,215,401,210
10054,351.0,213.0,301,216,401,210
10100,351.5,213.0,302,216,401,210
10132,351.0,213.0,301,216,401,210
10179,351.0,213.0,301,216,401,210
10210,351.0,213.0,301,216,401,210
10254,352.0,213.0,302,216,402,210
10286,351.0,213.0,301,216,401,210
10317,351.5,213.0,301,216,402,210
10349,351.5,212.5,301,215,402,210
10379,351.5,213.0,301,216,402,210
10411,351.0,212.5,300,215,402,210
10441,350.0,213.0,299,216,401,210
10474,351.0,213.0,300,216,402,210
10504,350.0,212.5,299,215,401,210
10535,350.0,213.0,299,216,401,210
10566,350.5,213.0,300,216,401,210
10601,350.0,213.0,299,216,401,210
10642,350.5,213.0,300,216,401,210
10674,350.0,213.0,299,216,401,210
10707,350.5,213.0,300,216,401,210
10739,350.0,213.0,299,216,401,210
10770,349.5,212.5,298,216,401,209
10800,350.0,213.0,299,216,401,210
10831,349.5,212.0,299,215,400,209
10864,350.0,213.0,300,216,400,210
10894,350.0,213.0,299,216,401,210
10924,350.0,212.5,299,215,401,210
10955,350.5,212.5,300,216,401,209
10987,350.5,212.5,300,216,401,209
11017,349.5,212.5,299,215,400,210
11048,350.5,212.5,300,216,401,209
11081,350.5,212.5,300,216,401,209
11114,350.5,213.0,300,216,401,210
11158,350.0,213.0,300,216,400,210
11189,349.5,213.0,299,216,400,210
11220,350.5,213.0,300,216,401,210
11249,349.5,213.0,299,216,400,210
11281,349.0,213.5,298,216,400,211
11311,349.0,214.0,298,217,400,211
11345,348.5,214.0,297,217,400,211
11376,349.5,214.0,299,217,400,211
11406,349.0,214.0,298,217,400,211
11440,348.5,213.5,297,217,400,210
11468,348.5,214.0,297,217,400,211
11499,349.0,214.0,298,217,400,211
11532,348.5,214.0,297,217,400,211
11562,349.0,214.0,298,217,400,211
11593,348.5,215.5,299,218,398,213
11623,347.5,217.0,299,220,396,214
11654,347.5,217.0,299,220,396,214
11686,346.5,216.0,299,219,394,213
11778,348.0,215.5,299,219,397,212
11810,349.5,215.5,299,219,400,212
11853,349.5,215.0,299,218,400,212
11885,349.5,214.0,298,217,401,211
11917,348.5,214.5,297,218,400,211
11962,350.5,213.5,299,217,402,210
11991,351.0,213.5,300,217,402,210
12023,352.0,212.5,302,216,402,209
12056,353.0,211.0,304,215,402,207
12100,355.5,207.5,306,210,405,205
12133,356.5,206.0,307,208,406,204
12177,357.0,204.5,307,207,407,202
12206,358.5,200.5,308,201,409,200
12239,360.0,199.0,311,199,409,199
12270,361.5,197.5,311,198,412,197
12300,364.5,196.0,314,196,415,196
12330,367.5,195.0,318,195,417,195
12362,370.0,193.5,321,194,419,193
12391,372.0,194.5,322,195,422,194
12426,373.5,193.0,323,193,424,193
12469,374.5,193.5,325,194,424,193
12503,376.0,193.0,326,193,426,193
12535,377.5,194.0,328,194,427,194
12579,378.0,193.5,328,193,428,194
12611,377.5,193.5,328,193,427,194
12642,377.5,193.0,328,193,427,193
12673,377.5,192.5,328,192,427,193
12704,376.0,192.0,326,192,426,192
12737,376.0,191.0,326,191,426,191
12826,374.0,190.5,323,192,425,189
12858,375.0,190.0,325,192,425,188
12891,375.5,189.5,325,191,426,188
12924,377.0,189.5,327,191,427,188
12955,376.5,189.5,326,191,427,188
12985,378.0,189.5,328,191,428,188
13017,378.0,189.5,328,191,428,188
13062,379.5,189.5,330,191,429,188
13092,379.5,190.0,330,191,429,189
13124,380.5,189.5,331,191,430,188
13154,380.5,189.5,332,191,429,188
13186,381.5,189.5,333,190,430,189
13215,381.5,189.5,333,190,430,189
13245,381.0,190.0,332,191,430,189
13279,381.0,189.0,332,190,430,188
13310,381.0,190.0,332,191,430,189
13340,380.5,189.0,331,190,430,188
13373,380.0,189.0,331,190,429,188
13416,380.0,189.0,331,190,429,188
13448,381.0,189.0,332,190,430,188
13479,382.5,188.5,334,189,431,188
13508,382.5,188.5,334,189,431,188
13542,383.0,188.5,334,189,432,188
13575,383.0,188.0,334,188,432,188
13590,383.0,188.5,334,188,432,189
13622,383.0,188.5,334,188,432,189
13653,382.5,188.5,334,188,431,189
13682,382.5,188.5,334,188,431,189
13714,382.5,188.5,334,188,431,189
13745,382.5,188.5,334,188,431,189
13776,381.5,188.5,333,188,430,189
13823,382.0,188.5,334,188,430,189
13901,381.5,188.5,333,188,430,189
13934,381.0,188.5,332,188,430,189
13978,380.5,189.0,332,189,429,189
14009,380.5,188.5,332,188,429,189
14041,380.5,189.5,332,189,429,190
14071,379.5,189.0,331,189,428,189
14104,379.5,189.0,331,189,428,189
14135,380.0,188.5,332,188,428,189
14165,379.0,189.0,331,189,427,189
14197,379.0,189.0,331,189,427,189
14228,379.0,189.5,331,189,427,190
14258,379.5,189.5,331,189,428,190
14291,379.0,189.0,331,189,427,189
14336,379.0,189.5,331,189,427,190
14365,379.0,189.5,331,189,427,190
14397,379.0,189.5,331,189,427,190
14429,379.0,189.5,331,189,427,190
14460,379.0,189.5,331,189,427,190
14492,379.5,189.5,331,189,428,190
14523,380.0,189.5,332,189,428,190
14554,380.5,190.0,333,190,428,190
14583,380.0,190.5,332,190,428,191
14616,381.0,190.5,334,191,428,190
14648,381.0,191.0,334,191,428,191
14679,382.0,191.0,335,191,429,191
14725,382.0,192.0,335,192,429,192
14755,382.5,192.5,336,193,429,192
14786,382.5,193.5,336,194,429,193
14820,382.5,194.0,336,195,429,193
14865,382.5,195.0,336,196,429,194
14898,382.5,195.5,337,197,428,194
14928,383.5,196.5,339,198,428,195
14958,383.0,197.0,339,198,427,196
14990,383.5,198.0,340,199,427,197
15019,382.5,198.0,340,199,425,197
15051,382.0,197.0,340,198,424,196
15081,381.5,198.5,340,199,423,198
15113,377.0,199.5,338,200,416,199
15142,376.5,201.0,338,201,415,201
15177,378.0,200.0,339,200,417,200
15222,379.0,199.5,340,200,418,199
15253,380.0,198.5,341,199,419,198
15286,381.5,199.0,343,201,420,197
15331,382.5,198.0,345,200,420,196
15364,382.0,198.5,346,201,418,196
15407,381.5,197.5,345,201,418,194
15440,382.5,197.5,346,201,419,194
15470,383.0,197.0,347,200,419,194
15503,384.0,198.5,348,202,420,195
15533,384.5,197.5,348,201,421,194
15567,385.5,198.0,349,201,422,195
15596,386.5,197.0,349,200,424,194
15628,387.0,196.0,351,199,423,193
15658,386.0,194.0,350,198,422,190
15690,387.0,194.5,351,198,423,191
15726,386.5,193.5,351,197,422,190
15767,387.5,192.5,352,196,423,189
15799,386.0,191.5,350,196,422,187
15831,385.5,190.0,350,194,421,186
15864,385.0,189.0,349,193,421,185
15908,384.0,188.0,348,191,420,185
15954,382.5,186.5,345,189,420,184
15987,381.5,185.5,343,188,420,183
16020,380.5,184.5,342,187,419,182
16064,381.0,184.0,343,187,419,181
16096,381.5,184.0,343,187,420,181
16127,383.5,183.5,346,187,421,180
16159,385.0,182.0,348,186,422,178
16190,387.0,179.0,350,182,424,176
16209,388.0,179.0,352,182,424,176
16253,390.5,179.0,355,182,426,176
16282,393.0,176.0,358,178,428,174
16315,395.0,172.5,360,176,430,169
16345,397.5,171.5,362,175,433,168
16377,399.0,168.5,364,171,434,166
16408,402.5,162.0,367,165,438,159
16437,404.5,158.0,368,161,441,155
16468,407.0,154.5,372,158,442,151
16499,409.5,149.5,375,153,444,146
16529,410.0,148.0,374,152,446,144
16560,415.0,145.5,378,148,452,143
16595,416.0,146.0,380,148,452,144
16643,417.0,144.5,380,146,454,143
16685,420.5,140.5,382,142,459,139
16715,421.0,137.0,380,140,462,134
16746,422.5,134.0,380,137,465,131
16777,423.0,130.5,379,134,467,127
16809,423.0,127.0,380,131,466,123
16837,423.0,123.0,379,127,467,119
16870,422.0,121.0,379,126,465,116
16903,420.5,119.0,378,124,463,114
16933,420.5,119.5,379,123,462,116
16977,419.5,117.5,378,121,461,114
17010,419.5,117.0,377,121,462,113
17041,419.0,116.5,377,120,461,113
17073,419.0,116.5,376,121,462,112
17104,418.5,117.0,375,122,462,112
17135,419.0,116.5,375,122,463,111
17166,421.0,115.5,378,121,464,110
17197,422.0,115.0,379,120,465,110
17227,423.5,114.0,380,119,467,109
17258,424.0,113.5,380,119,468,108
17291,425.0,112.5,381,117,469,108
17324,425.5,111.5,381,117,470,106
17368,425.0,110.0,380,116,470,104
17399,425.5,109.0,381,114,470,104
17430,423.0,109.5,377,116,469,103
17459,424.0,108.5,379,115,469,102
17494,423.0,108.0,379,114,467,102
17528,420.0,109.5,374,116,466,103
17571,419.0,109.5,374,116,464,103
17601,417.0,109.0,372,116,462,102
17633,415.0,109.0,370,116,460,102
17664,412.5,109.5,367,116,458,103
17695,409.5,110.5,364,117,455,104
17727,406.5,110.5,362,117,451,104
17770,400.5,112.0,357,118,444,106
17801,398.5,112.0,355,118,442,106
17831,394.5,114.0,353,120,436,108
17861,387.5,119.0,349,125,426,113
17894,389.0,117.5,351,123,427,112
17925,384.5,120.0,349,126,420,114
17955,383.0,120.5,345,127,421,114
17986,383.5,119.5,344,126,423,113
18016,383.5,118.5,344,124,423,113
18048,380.0,115.5,343,123,417,108
18079,380.5,116.0,341,123,420,109
18110,378.5,116.0,340,123,417,109
18140,377.5,118.5,340,125,415,112
18170,375.5,118.0,338,126,413,110
18203,376.0,119.5,339,127,413,112
18249,376.0,120.0,339,128,413,112
18283,375.5,121.0,338,129,413,113
18326,376.0,122.0,340,130,412,114
18358,375.0,122.0,338,131,412,113
18392,376.5,124.0,340,132,413,116
18437,375.0,124.5,338,133,412,116
18467,377.0,124.0,339,132,415,116
18497,377.5,124.0,340,133,415,115
18529,379.5,124.0,343,132,416,116
18557,383.5,123.5,348,132,419,115
18591,385.5,123.0,349,131,422,115
18621,387.0,122.0,350,129,424,115
18651,388.5,122.0,352,129,425,115
18685,387.5,122.5,351,130,424,115
18714,387.5,122.5,351,130,424,115
18745,388.5,122.0,352,130,425,114
18778,388.5,122.5,351,130,426,115
18807,389.0,122.5,352,130,426,115
18839,388.5,122.0,351,130,426,114
18871,388.5,121.5,352,129,425,114
18899,388.0,122.0,351,130,425,114
18931,388.0,122.0,352,130,424,114
18960,387.5,123.5,351,130,424,117
18992,386.0,123.5,349,130,423,117
19024,384.5,123.0,348,130,421,116
19086,382.5,123.5,346,131,419,116
19115,381.5,123.5,345,131,418,116
19148,382.5,124.0,346,131,419,117
19179,381.0,124.0,344,131,418,117
19209,380.0,124.0,343,131,417,117
19240,379.0,125.0,342,131,416,119
19272,377.5,125.0,340,131,415,119
19305,376.0,126.0,339,132,413,120
19338,371.5,128.5,333,134,410,123
19382,370.5,129.5,332,135,409,124
19413,368.0,129.0,330,135,406,123
19445,366.0,129.0,327,135,405,123
19477,366.0,128.0,327,134,405,122
19520,364.5,128.0,325,135,404,121
19553,362.0,128.5,323,136,401,121
19586,362.5,128.5,324,136,401,121
19615,360.5,129.0,322,137,399,121
19646,358.5,129.5,320,138,397,121
19679,356.0,129.0,318,138,394,120
19710,354.5,128.0,317,136,392,120
19740,352.5,128.0,315,136,390,120
19772,351.5,127.0,314,135,389,119
19802,352.5,126.0,317,135,388,117
19832,360.0,125.0,324,130,396,120
19863,363.0,125.5,325,128,401,123
19893,364.5,126.5,323,128,406,125
19940,368.0,128.0,327,133,409,123
19975,368.0,127.0,327,131,409,123
20020,371.0,128.5,330,134,412,123
20050,375.0,127.5,334,132,416,123
20083,378.5,127.5,337,131,420,124
20126,382.5,128.0,342,131,423,125
20157,391.5,129.5,351,131,432,128
20190,394.0,130.5,353,132,435,129
20233,396.5,130.5,356,132,437,129
20267,398.0,131.0,357,132,439,130
20297,400.5,131.5,360,132,441,131
20329,401.0,131.5,360,132,442,131
20358,403.0,132.5,363,133,443,132
20390,404.0,133.0,364,133,444,133
20421,403.0,133.0,363,133,443,133
20451,404.5,133.5,365,134,444,133
20484,403.5,133.0,364,133,443,133
20514,403.0,132.5,364,132,442,133
20546,402.0,132.5,364,132,440,133
20576,401.0,132.5,363,132,439,133
20609,400.5,133.5,363,133,438,134
20654,401.0,134.0,364,133,438,135
20687,398.5,134.5,363,134,434,135
20731,397.5,134.5,361,134,434,135
20761,401.0,132.5,365,132,437,133
20792,401.0,131.5,364,131,438,132
20822,401.0,130.0,364,130,438,130
20853,402.0,130.0,365,130,439,130
20885,402.5,130.5,366,130,439,131
20913,403.0,130.0,366,130,440,130
20945,405.0,129.5,368,129,442,130
20976,406.5,129.0,369,129,444,129
21209,409.5,127.5,371,127,448,128
21240,411.5,128.0,374,127,449,129
21272,413.0,125.0,374,124,452,126
21303,415.5,124.5,378,124,453,125
21333,414.5,125.0,376,125,453,125
21368,412.0,125.0,373,126,451,124
21412,409.5,126.5,370,128,449,125
21443,406.5,127.5,367,129,446,126
21475,402.0,129.5,363,132,441,127
21507,396.5,130.0,357,133,436,127
21536,391.5,133.0,351,137,432,129
21571,385.5,134.0,345,139,426,129
21615,381.0,136.5,341,143,421,130
21644,376.5,137.5,337,144,416,131
21677,376.5,137.5,337,144,416,131
21707,372.5,139.0,334,146,411,132
21736,364.5,140.0,325,148,404,132
21768,362.5,140.0,323,148,402,132
21817,361.5,140.0,322,148,401,132
21848,360.5,140.0,321,148,400,132
21885,360.0,139.0,321,147,399,131
21924,358.0,139.5,318,147,398,132
21955,357.0,139.5,317,148,397,131
21986,356.0,139.0,316,147,396,131
22016,354.5,138.5,315,146,394,131
22046,352.5,139.0,312,147,393,131
22079,350.5,139.0,310,147,391,131
22109,350.5,140.0,310,149,391,131
22140,346.5,140.0,306,149,387,131
22173,346.0,140.5,306,150,386,131
22203,345.0,139.5,305,149,385,130
22234,345.5,140.5,305,150,386,131
22266,345.5,139.5,305,149,386,130
22311,346.5,139.0,306,148,387,130
22342,347.5,139.5,307,148,388,131
22374,347.0,140.0,306,149,388,131
22403,347.5,140.5,307,149,388,132
22437,347.0,140.5,307,149,387,132
22468,346.5,141.0,306,150,387,132
22496,346.5,141.0,306,150,387,132
22546,345.5,141.5,305,150,386,133
22576,344.0,142.0,304,151,384,133
22608,344.0,142.0,304,151,384,133
22637,342.5,142.0,303,151,382,133
22669,341.0,142.0,301,151,381,133
22699,338.5,142.5,299,152,378,133
22730,336.5,142.0,297,152,376,132
22763,334.5,141.5,295,151,374,132
22794,331.5,140.5,291,150,372,131
22826,329.5,139.5,289,149,370,130
22857,327.5,139.5,287,148,368,131
22904,325.0,139.0,285,148,365,130
22935,324.0,139.0,283,148,365,130
22970,323.0,139.0,282,148,364,130
23014,322.5,139.0,282,148,363,130
23046,322.5,139.5,281,148,364,131
23076,322.5,139.5,281,148,364,131
23107,322.5,140.0,281,149,364,131
23139,322.5,140.0,281,148,364,132
23186,323.0,140.5,282,149,364,132
23228,323.5,141.0,283,149,364,133
23259,324.5,141.5,284,150,365,133
23289,325.0,141.5,284,150,366,133
23321,325.0,142.5,284,151,366,134
23354,326.0,142.5,285,151,367,134
23398,326.0,142.5,285,151,367,134
23430,325.5,142.5,285,151,366,134
23459,325.5,142.5,286,151,365,134
23489,325.5,143.0,286,151,365,135
23520,326.0,143.0,286,151,366,135
23553,326.5,142.0,287,150,366,134
23596,327.0,142.0,287,150,367,134
23628,326.5,142.0,287,150,366,134
23659,327.0,143.0,287,151,367,135
23689,327.5,144.0,287,151,368,137
23720,327.0,143.0,287,150,367,136
23750,327.0,140.5,287,148,367,133
23782,327.0,138.0,287,145,367,131
23812,328.0,136.0,287,143,369,129
23845,328.5,135.0,287,143,370,127
23877,329.5,135.5,288,143,371,128
23907,329.5,136.0,288,143,371,129
23937,330.5,135.0,289,142,372,128
23953,330.5,134.0,289,141,372,127
23983,331.0,133.5,289,141,373,126
24015,331.0,133.0,289,140,373,126
24063,332.0,137.0,291,144,373,130
24096,333.0,140.0,293,147,373,133
24140,333.0,141.0,292,148,374,134
24172,334.0,141.5,293,149,375,134
24200,334.0,141.0,293,148,375,134
24235,335.0,140.0,294,147,376,133
24266,335.5,141.0,294,148,377,134
24299,336.0,142.0,295,149,377,135
24341,336.0,144.0,295,151,377,137
24374,337.0,144.0,296,151,378,137
24404,337.0,142.5,296,149,378,136
24436,337.5,142.0,296,149,379,135
24479,337.5,142.0,296,149,379,135
24515,337.5,143.5,296,150,379,137
24547,338.0,144.0,297,151,379,137
24593,338.0,144.5,297,151,379,138
24625,338.0,143.0,297,149,379,137
24657,339.0,143.0,298,149,380,137
24687,339.5,143.5,298,150,381,137
24724,340.0,144.0,299,150,381,138
24768,340.0,144.5,299,150,381,139
24798,341.0,144.5,300,150,382,139
24829,341.5,144.5,300,150,383,139
24860,342.5,144.0,301,149,384,139
24892,343.5,144.0,302,149,385,139
24925,344.0,144.0,302,149,386,139
24957,346.5,144.5,305,149,388,140
24986,347.5,146.0,308,150,387,142
25023,347.5,146.0,311,150,384,142
25066,349.5,145.0,312,149,387,141
25097,352.5,143.5,314,148,391,139
25132,355.0,143.0,315,147,395,139
25162,357.0,142.0,316,146,398,138
25192,358.0,142.0,316,146,400,138
25223,359.0,142.0,317,146,401,138
25254,360.5,143.5,318,147,403,140
25286,362.0,144.0,320,147,404,141
25321,363.0,144.5,320,147,406,142
25351,363.5,144.0,321,147,406,141
25382,364.5,144.0,322,147,407,141
25413,365.5,143.5,324,146,407,141
25445,366.0,143.5,324,146,408,141
25491,367.0,144.0,325,146,409,142
25523,368.5,144.5,327,147,410,142
25554,370.0,144.5,330,147,410,142
25585,370.0,144.5,329,147,411,142
25614,370.0,144.0,329,146,411,142
25647,370.5,143.5,330,146,411,141
25677,370.0,143.5,329,146,411,141
25707,369.0,143.5,328,146,410,141
25740,367.0,144.0,326,147,408,141
25785,364.5,143.5,324,147,405,140
25816,363.0,142.5,322,146,404,139
25848,361.5,142.5,321,146,402,139
25878,360.0,142.0,319,146,401,138
25914,359.0,142.0,318,146,400,138
25955,358.0,142.0,317,146,399,138
25987,356.0,142.5,315,147,397,138
26020,355.5,142.5,315,147,396,138
26050,354.5,142.0,314,146,395,138
