n,x,y,lx,ly,rx,ry
4623,351.0,322.0,320,323,382,321
4653,351.0,322.0,320,323,382,321
4685,351.0,322.0,320,323,382,321
4716,351.0,322.0,320,323,382,321
4748,351.0,322.0,320,323,382,321
4777,351.0,322.5,320,324,382,321
4809,351.0,322.0,320,323,382,321
4840,351.0,322.0,320,323,382,321
4869,351.0,322.0,320,323,382,321
4900,350.5,322.0,319,323,382,321
4934,350.5,322.0,319,323,382,321
4980,350.0,322.0,319,323,381,321
5025,351.0,322.5,320,324,382,321
5056,351.0,322.0,320,323,382,321
5087,351.0,322.0,320,323,382,321
5119,351.0,322.0,320,323,382,321
5150,351.0,322.0,320,323,382,321
5180,351.0,322.5,320,324,382,321
5212,351.0,322.0,320,323,382,321
5243,351.0,322.5,320,324,382,321
5275,351.0,322.5,320,324,382,321
5305,351.5,322.5,321,324,382,321
5337,349.5,324.5,320,325,379,324
5367,350.0,324.5,321,325,379,324
5399,351.0,323.0,321,324,381,322
5447,351.0,323.5,321,325,381,322
5492,351.0,322.5,321,324,381,321
5521,351.0,322.5,320,324,382,321
5553,351.0,323.0,320,324,382,322
5582,350.5,323.0,320,324,381,322
5613,350.5,322.5,320,324,381,321
5642,350.5,322.5,320,324,381,321
5674,350.5,322.5,320,324,381,321
5703,350.5,322.5,320,324,381,321
5733,350.5,322.5,320,324,381,321
5766,350.0,322.5,319,324,381,321
5812,350.5,322.5,320,324,381,321
5843,350.5,322.5,320,324,381,321
5889,350.5,322.5,320,324,381,321
5918,350.5,322.5,320,324,381,321
5949,350.5,322.5,320,324,381,321
5978,351.0,322.5,320,324,382,321
6009,351.0,322.5,320,324,382,321
6041,351.0,322.5,320,324,382,321
6071,351.0,323.0,320,324,382,322
6101,350.5,322.5,319,324,382,321
6132,351.0,322.5,320,324,382,321
6176,350.5,323.0,320,324,381,322
6207,351.0,323.0,320,324,382,322
6240,351.0,323.0,320,324,382,322
6270,350.5,323.0,319,324,382,322
6319,351.0,322.0,320,323,382,321
6349,351.0,323.0,320,324,382,322
6378,350.0,322.5,319,324,381,321
6409,351.0,322.5,320,324,382,321
6440,350.5,323.0,319,324,382,322
6470,350.5,322.5,320,324,381,321
6502,350.0,322.5,319,324,381,321
6533,350.0,322.5,319,324,381,321
6563,351.0,322.5,320,324,382,321
6595,351.0,323.0,320,324,382,322
6642,350.5,322.5,319,324,382,321
6671,350.0,322.5,319,324,381,321
6717,350.0,322.5,319,324,381,321
6748,350.0,322.5,319,324,381,321
6780,350.0,322.5,319,324,381,321
6809,350.0,322.5,319,323,381,322
6841,350.5,323.0,319,324,382,322
6871,350.5,323.0,319,324,382,322
6901,350.0,323.0,319,324,381,322
6934,350.0,322.5,319,324,381,321
6963,350.0,323.0,319,324,381,322
7011,350.0,323.0,319,324,381,322
7041,350.0,323.0,319,324,381,322
7073,349.5,322.5,318,324,381,321
7104,350.0,322.5,319,324,381,321
7150,349.5,323.0,318,324,381,322
7180,349.5,322.5,318,323,381,322
7212,349.5,322.5,318,323,381,322
7243,350.0,322.5,319,324,381,321
7274,349.5,322.0,318,323,381,321
7303,350.0,322.5,319,324,381,321
7333,350.0,322.0,319,323,381,321
7380,350.0,322.5,319,324,381,321
7409,350.0,322.5,319,324,381,321
7441,350.0,322.5,319,324,381,321
7471,350.0,322.5,319,324,381,321
7502,350.0,322.0,319,323,381,321
7534,350.0,322.5,319,324,381,321
7578,350.0,322.5,319,324,381,321
7608,350.5,322.5,319,324,382,321
7639,350.5,322.5,319,324,382,321
7671,350.0,322.0,319,323,381,321
7704,351.0,322.5,320,324,382,321
7733,351.0,322.5,320,324,382,321
7778,350.0,322.0,319,323,381,321
7809,350.5,322.5,319,324,382,321
7840,350.5,322.0,319,323,382,321
7870,350.5,322.5,319,324,382,321
7900,350.5,322.5,319,324,382,321
7932,350.5,322.0,319,323,382,321
7961,351.0,322.5,320,324,382,321
8008,350.0,323.0,319,324,381,322
8039,350.5,322.5,319,324,382,321
8069,350.0,323.0,319,324,381,322
8100,350.0,322.5,319,324,381,321
8131,350.0,322.5,319,324,381,321
8162,350.5,322.5,319,324,382,321
8209,350.5,322.5,320,324,381,321
8239,350.0,322.5,319,324,381,321
8270,350.5,322.5,320,324,381,321
8301,351.0,323.5,321,325,381,322
8331,348.0,325.0,319,327,377,323
8363,347.5,325.0,318,326,377,324
8410,351.0,324.0,321,325,381,323
8438,351.0,323.0,321,325,381,321
8469,351.0,323.0,321,325,381,321
8500,351.0,323.0,321,324,381,322
8530,350.5,322.5,320,324,381,321
8577,350.5,322.5,320,324,381,321
8608,350.0,322.5,319,324,381,321
8638,350.5,322.5,320,324,381,321
8669,350.5,322.5,320,324,381,321
8699,350.0,322.5,319,324,381,321
8731,350.0,322.5,319,324,381,321
8760,350.0,322.5,319,324,381,321
8792,350.0,322.5,319,324,381,321
8839,350.0,322.5,319,324,381,321
8886,350.0,322.5,319,324,381,321
8915,350.0,322.5,319,324,381,321
8947,350.0,322.5,319,324,381,321
8975,348.5,322.5,317,324,380,321
9007,348.0,322.5,317,324,379,321
9039,348.0,322.5,317,324,379,321
9070,348.0,322.5,317,324,379,321
9101,347.5,322.5,316,324,379,321
9132,347.5,322.5,316,324,379,321
9162,347.5,322.5,316,324,379,321
9191,348.0,322.0,317,323,379,321
9222,348.0,321.5,317,323,379,320
9270,347.5,321.0,316,322,379,320
9315,348.0,321.5,317,323,379,320
9343,348.0,321.5,317,323,379,320
9374,348.0,321.0,317,322,379,320
9404,347.5,321.0,316,322,379,320
9436,347.0,321.0,316,322,378,320
9468,347.0,321.0,316,322,378,320
9500,347.5,321.0,317,322,378,320
9529,347.5,320.0,316,321,379,319
9561,347.5,320.5,316,321,379,320
9591,347.5,320.0,316,321,379,319
9622,348.0,320.5,317,321,379,320
9668,347.5,320.5,316,321,379,320
9714,347.5,321.0,316,322,379,320
9744,346.5,320.5,315,321,378,320
9774,345.5,321.0,314,322,377,320
9806,345.5,321.0,314,322,377,320
9838,345.5,321.0,314,322,377,320
9867,345.0,321.0,313,322,377,320
9898,345.0,321.0,313,322,377,320
9931,347.0,321.5,316,322,378,321
9959,348.0,323.0,317,324,379,322
9991,348.0,323.0,317,324,379,322
10020,347.5,323.0,316,324,379,322
10051,347.5,323.0,316,324,379,322
10113,347.5,323.0,316,324,379,322
10144,347.5,323.0,316,324,379,322
10174,347.5,323.0,316,324,379,322
10204,346.5,323.0,315,324,378,322
10235,346.0,323.0,315,324,377,322
10266,346.0,323.0,314,324,378,322
10297,346.5,323.0,315,324,378,322
10327,346.5,323.0,315,324,378,322
10357,346.5,323.0,315,324,378,322
10388,346.5,323.0,315,324,378,322
10437,346.5,323.0,315,324,378,322
10465,346.5,323.0,315,324,378,322
10496,346.5,323.0,315,324,378,322
10545,346.5,323.0,315,324,378,322
10574,346.5,323.0,315,324,378,322
10607,346.5,323.0,315,324,378,322
10637,346.5,323.0,315,324,378,322
10668,346.5,323.0,315,324,378,322
10700,346.0,323.0,314,324,378,322
10729,346.5,323.0,315,324,378,322
10759,346.5,323.0,315,324,378,322
10791,347.0,323.0,316,324,378,322
10822,346.5,323.0,315,324,378,322
10852,347.0,323.0,316,324,378,322
10899,347.0,323.0,316,324,378,322
10929,346.5,323.0,315,324,378,322
10975,346.5,323.0,315,324,378,322
11005,346.5,323.0,315,324,378,322
11035,346.5,323.0,315,324,378,322
11066,348.0,322.5,317,324,379,321
11097,348.0,322.5,317,324,379,321
11127,348.0,322.0,317,323,379,321
11159,348.0,322.5,317,324,379,321
11190,349.0,322.5,318,324,380,321
11237,349.5,322.5,319,324,380,321
11268,350.0,322.5,319,324,381,321
11297,350.0,322.0,319,323,381,321
11329,350.0,322.0,319,323,381,321
11357,350.0,321.5,319,323,381,320
11402,349.0,321.5,318,323,380,320
11435,349.0,321.5,318,323,380,320
11464,349.0,321.5,318,323,380,320
11496,349.0,321.0,318,322,380,320
11528,349.0,321.5,318,323,380,320
11557,349.0,321.5,318,323,380,320
11587,349.0,321.5,318,323,380,320
11635,349.0,321.5,318,323,380,320
11668,349.0,321.5,318,323,380,320
11699,349.0,321.5,318,323,380,320
11729,349.0,321.0,318,322,380,320
11758,349.0,321.5,318,323,380,320
11804,349.5,321.0,318,322,381,320
11836,350.0,321.5,319,323,381,320
11868,350.0,321.0,319,322,381,320
11898,350.5,321.0,319,322,382,320
11929,351.0,321.0,320,322,382,320
11960,352.0,321.0,321,322,383,320
11991,352.0,321.0,321,322,383,320
12037,352.5,321.0,321,322,384,320
12068,353.0,320.5,322,321,384,320
12098,352.5,320.5,321,321,384,320
12130,352.5,320.5,321,321,384,320
12160,350.5,321.0,319,322,382,320
12190,348.5,321.5,317,322,380,321
12235,348.0,321.5,316,322,380,321
12267,347.5,321.5,316,322,379,321
12299,345.5,322.0,314,323,377,321
12329,345.5,322.0,314,323,377,321
12358,345.0,323.0,314,324,376,322
12388,344.5,323.0,313,324,376,322
12436,344.0,323.0,313,324,375,322
12464,344.0,323.0,313,324,375,322
12496,344.0,323.0,313,324,375,322
12525,344.0,323.0,313,324,375,322
12556,344.0,322.5,313,324,375,321
12588,343.5,322.5,313,324,374,321
12619,343.5,322.5,313,324,374,321
12664,343.5,322.0,313,323,374,321
12696,343.0,322.0,312,323,374,321
12728,343.0,323.0,312,324,374,322
12756,343.0,323.0,312,324,374,322
12787,342.5,324.5,313,326,372,323
12835,342.0,326.0,313,327,371,325
12863,342.0,326.0,312,327,372,325
12894,341.0,325.0,311,327,371,323
12925,341.0,324.5,311,326,371,323
12956,341.0,324.0,310,326,372,322
12987,341.0,324.0,310,326,372,322
13017,340.0,323.0,309,325,371,321
13050,340.5,323.5,310,325,371,322
13094,340.5,323.0,310,325,371,321
13126,340.5,323.0,310,325,371,321
13171,340.0,323.0,309,325,371,321
13203,340.0,323.0,310,325,370,321
13235,339.5,322.5,309,324,370,321
13264,339.5,323.0,309,325,370,321
13294,340.0,323.0,310,325,370,321
13324,340.0,323.0,310,325,370,321
13355,339.5,323.0,309,325,370,321
13385,339.5,323.0,309,325,370,321
13418,340.0,323.0,310,325,370,321
13449,339.5,323.0,309,325,370,321
13495,340.0,323.0,310,325,370,321
13525,340.0,323.0,310,325,370,321
13571,339.5,323.0,309,325,370,321
13603,340.0,323.0,310,325,370,321
13631,339.5,322.5,309,324,370,321
13663,339.5,322.5,309,324,370,321
13692,340.0,322.5,310,324,370,321
13723,339.5,323.0,309,325,370,321
13754,340.0,322.5,310,324,370,321
13786,340.0,323.0,310,325,370,321
13818,340.0,322.5,310,324,370,321
13848,340.0,323.0,310,325,370,321
13895,340.0,323.0,310,325,370,321
13925,340.5,322.5,311,324,370,321
13970,340.0,322.5,310,324,370,321
14001,339.5,321.5,310,324,369,319
14032,339.5,321.5,310,324,369,319
14061,340.0,320.5,310,323,370,318
14091,340.0,320.0,310,322,370,318
14123,340.5,321.0,311,324,370,318
14154,340.0,320.5,310,323,370,318
14185,339.5,321.0,310,324,369,318
14216,339.5,321.0,310,324,369,318
14247,340.0,321.5,311,325,369,318
14277,340.0,321.0,311,324,369,318
14308,339.5,321.0,311,324,368,318
14371,340.0,321.5,311,325,369,318
14402,339.0,321.5,310,324,368,319
14433,339.5,322.0,310,324,369,320
14463,339.0,322.0,309,324,369,320
14494,339.0,322.0,309,324,369,320
14526,339.0,322.0,309,324,369,320
14557,339.5,322.0,310,324,369,320
14587,339.0,322.0,309,324,369,320
14618,339.0,322.0,309,324,369,320
14650,339.5,321.5,310,324,369,319
14682,340.5,320.5,311,323,370,318
14712,340.0,320.5,310,323,370,318
14741,340.5,320.5,311,323,370,318
14790,340.5,320.5,311,323,370,318
14819,340.0,320.5,310,323,370,318
14864,340.5,320.5,311,323,370,318
14894,341.0,320.0,311,323,371,317
14926,340.0,321.0,310,324,370,318
14956,340.0,320.5,310,323,370,318
14988,340.0,321.5,311,325,369,318
15018,339.0,321.5,310,325,368,318
15050,339.5,321.0,311,324,368,318
15080,339.5,321.0,311,324,368,318
15112,340.0,321.5,312,325,368,318
15141,339.0,322.0,311,326,367,318
15189,339.0,320.5,311,323,367,318
15219,339.5,321.0,312,324,367,318
15251,338.5,320.5,310,324,367,317
15297,338.0,321.0,310,324,366,318
15330,339.0,321.5,311,325,367,318
15358,338.5,321.0,311,324,366,318
15391,338.5,321.5,311,325,366,318
15421,337.5,321.0,309,324,366,318
15453,338.0,321.5,310,325,366,318
15482,338.0,321.5,310,325,366,318
15514,337.5,321.5,309,325,366,318
15545,337.5,321.0,310,324,365,318
15577,337.0,321.0,309,324,365,318
15622,336.5,321.0,308,324,365,318
15652,337.0,321.0,309,324,365,318
15684,336.5,321.0,309,324,364,318
15729,337.0,321.5,309,325,365,318
15760,336.5,321.0,309,325,364,317
15791,336.5,321.5,309,325,364,318
15823,336.5,321.5,309,325,364,318
15853,336.0,321.5,308,325,364,318
15884,336.0,321.0,308,325,364,317
15913,336.5,321.5,309,325,364,318
15946,336.5,321.5,309,325,364,318
15976,336.0,321.0,308,324,364,318
16009,336.5,321.5,308,325,365,318
16055,336.0,321.5,308,325,364,318
16086,336.0,321.0,308,324,364,318
16133,336.5,321.0,309,324,364,318
16164,337.0,321.5,310,325,364,318
16195,336.5,321.0,308,324,365,318
16225,336.0,321.0,307,324,365,318
16257,336.5,321.0,308,324,365,318
16287,336.0,321.0,307,324,365,318
16318,336.5,321.0,308,324,365,318
16348,337.5,321.5,310,325,365,318
16380,337.0,321.0,309,324,365,318
16411,337.5,321.5,310,325,365,318
16442,337.0,321.5,309,325,365,318
16489,337.5,321.0,310,324,365,318
16520,337.0,321.5,309,325,365,318
16566,337.0,321.0,309,324,365,318
16596,337.0,321.5,309,325,365,318
16627,337.0,321.0,309,324,365,318
16655,336.5,321.0,308,324,365,318
16688,337.0,321.0,309,324,365,318
16721,337.0,321.5,309,325,365,318
16751,336.0,321.0,307,324,365,318
16781,337.0,322.0,309,326,365,318
16812,337.0,321.5,309,325,365,318
16887,337.5,321.0,310,324,365,318
16919,337.0,321.5,309,325,365,318
16951,337.0,320.5,309,323,365,318
16979,337.0,321.0,309,324,365,318
17011,337.0,321.5,309,325,365,318
17041,337.0,321.0,309,324,365,318
17071,337.0,321.0,309,324,365,318
17101,337.0,321.5,308,324,366,319
17135,338.5,321.5,309,324,368,319
17166,338.5,321.5,309,324,368,319
17196,338.0,321.5,308,324,368,319
17227,338.0,321.5,308,324,368,319
17257,338.5,321.5,309,324,368,319
17288,338.0,321.5,308,324,368,319
17318,338.0,321.5,308,324,368,319
17365,339.5,322.0,309,324,370,320
17397,339.5,322.0,309,324,370,320
17425,339.5,322.5,309,325,370,320
17471,339.5,322.0,309,324,370,320
17502,339.5,322.0,309,324,370,320
17533,339.5,322.0,309,324,370,320
17564,339.0,321.0,309,323,369,319
17596,338.5,321.5,308,324,369,319
17626,339.0,321.0,309,323,369,319
17659,338.5,321.0,308,323,369,319
17687,338.5,321.5,308,323,369,320
17717,338.5,321.0,308,323,369,319
17794,338.0,321.0,307,323,369,319
17825,338.0,321.0,307,323,369,319
17854,338.5,321.5,308,323,369,320
17886,338.0,321.0,307,323,369,319
17917,338.5,321.0,308,323,369,319
17949,338.0,321.5,307,323,369,320
17976,338.0,321.5,307,323,369,320
18007,338.0,321.0,307,323,369,319
18039,338.0,321.0,307,323,369,319
18070,338.0,321.0,307,323,369,319
18101,338.0,321.0,307,323,369,319
18131,338.5,321.5,308,323,369,320
18191,337.5,321.5,307,323,368,320
18223,337.5,321.0,307,323,368,319
18254,337.5,321.0,307,323,368,319
18283,338.0,321.0,307,323,369,319
18316,338.0,321.5,308,324,368,319
18345,338.0,321.0,307,323,369,319
18376,338.0,322.0,307,324,369,320
18408,338.0,323.0,307,325,369,321
18439,338.0,323.0,307,325,369,321
18469,338.5,323.0,308,325,369,321
18500,338.5,322.5,308,324,369,321
18531,338.5,322.5,308,324,369,321
18593,338.0,323.0,307,325,369,321
18624,338.5,323.0,307,325,370,321
18652,338.0,323.0,307,325,369,321
18683,338.5,323.0,307,325,370,321
18715,338.5,323.0,308,325,369,321
18744,338.5,323.0,307,325,370,321
18777,338.5,323.0,307,325,370,321
18810,338.0,323.0,307,325,369,321
18839,338.0,323.0,307,325,369,321
18870,338.0,323.0,307,325,369,321
18899,338.0,323.0,307,325,369,321
18930,338.0,323.5,307,325,369,322
18978,338.0,323.0,307,325,369,321
19024,337.5,323.0,306,325,369,321
19053,337.0,323.0,306,325,368,321
19085,337.5,323.0,306,325,369,321
19116,337.5,323.0,306,325,369,321
19146,337.5,323.0,306,325,369,321
19177,337.5,323.0,306,325,369,321
19208,338.0,323.0,307,325,369,321
19239,337.5,323.5,306,325,369,322
19271,338.0,323.0,307,325,369,321
19302,338.0,323.0,307,325,369,321
19335,338.0,323.0,307,325,369,321
19380,338.0,323.0,307,325,369,321
19410,338.0,323.0,307,325,369,321
19456,338.5,323.0,307,325,370,321
19531,338.0,323.0,307,325,369,321
19591,338.0,323.0,307,325,369,321
19621,338.0,323.0,307,325,369,321
19651,337.5,323.0,306,325,369,321
19682,338.0,323.0,307,325,369,321
19712,338.5,322.0,307,324,370,320
19774,339.0,322.5,307,324,371,321
19806,339.5,322.5,308,324,371,321
19836,340.5,323.0,309,324,372,322
19882,341.0,324.0,309,325,373,323
19913,341.5,324.0,309,325,374,323
19944,342.5,324.0,310,325,375,323
19973,343.5,324.5,311,325,376,324
20003,345.0,325.0,312,326,378,324
20033,347.0,325.5,314,326,380,325
20066,348.5,325.5,316,326,381,325
20094,350.0,325.5,317,326,383,325
20124,350.5,325.0,318,325,383,325
20170,350.0,323.0,317,323,383,323
20201,349.5,322.5,317,323,382,322
20232,348.0,322.0,315,322,381,322
20278,347.0,322.0,314,322,380,322
20307,346.0,322.0,313,322,379,322
20338,346.0,322.0,313,322,379,322
20368,345.5,322.0,313,322,378,322
20398,345.5,322.0,313,322,378,322
20428,345.0,321.5,313,322,377,321
20459,344.5,322.5,312,323,377,322
20489,344.5,322.5,312,323,377,322
20519,344.0,322.5,312,323,376,322
20564,343.0,322.5,311,323,375,322
20610,344.0,324.0,313,326,375,322
20640,342.0,326.5,312,328,372,325
20673,344.0,324.5,313,327,375,322
20718,345.0,323.0,314,325,376,321
20748,344.5,322.5,314,325,375,320
20778,344.5,322.5,314,325,375,320
20811,345.5,322.0,315,324,376,320
20840,346.5,322.0,316,325,377,319
20871,346.0,321.5,315,324,377,319
20903,346.5,321.0,315,323,378,319
20932,348.0,322.5,317,325,379,320
20978,345.0,323.5,315,325,375,322
21009,347.0,322.0,315,322,379,322
21040,347.0,320.0,314,319,380,321
21069,347.0,319.5,315,318,379,321
21100,348.0,320.0,316,319,380,321
21146,350.0,319.0,317,317,383,321
21175,352.0,320.5,320,321,384,320
21205,352.5,321.5,320,323,385,320
21238,355.0,322.5,324,324,386,321
21267,357.0,324.0,325,325,389,323
21299,358.0,326.0,326,326,390,326
21328,361.0,324.0,328,324,394,324
21373,360.0,321.5,328,322,392,321
21405,359.5,321.5,328,322,391,321
21434,358.0,319.5,326,319,390,320
21466,357.0,317.5,323,315,391,320
21496,356.5,317.0,323,315,390,319
21528,356.0,317.0,323,315,389,319
21577,355.5,318.0,322,315,389,321
21606,355.5,318.5,322,315,389,322
21637,355.5,318.5,322,315,389,322
21667,354.5,320.0,321,316,388,324
21699,352.5,320.0,320,315,385,325
21731,351.0,321.0,320,315,382,327
21775,350.5,320.0,319,315,382,325
21806,349.0,318.0,318,316,380,320
21835,348.5,315.0,318,315,379,315
21867,349.0,315.5,319,316,379,315
21896,349.0,316.0,319,316,379,316
21927,348.5,314.5,319,316,378,313
21991,349.5,315.0,319,315,380,315
22021,349.5,315.0,319,315,380,315
22054,349.5,314.5,318,315,381,314
22081,348.5,314.5,318,315,379,314
22114,348.5,317.5,318,315,379,320
22144,348.5,317.5,318,315,379,320
22174,351.5,317.5,319,316,384,319
22204,352.0,317.5,319,316,385,319
22234,353.0,318.0,320,316,386,320
22266,353.0,318.0,320,316,386,320
22296,353.0,318.5,320,316,386,321
22325,353.0,318.5,320,316,386,321
22371,354.0,318.5,321,316,387,321
22417,354.5,319.0,320,317,389,321
22448,354.5,319.5,320,317,389,322
22478,354.5,319.0,320,317,389,321
22509,355.0,320.0,321,319,389,321
22538,354.0,318.5,320,317,388,320
22567,353.5,320.0,320,319,387,321
22599,354.5,321.0,322,322,387,320
22645,354.0,320.5,322,321,386,320
22675,353.5,320.5,321,321,386,320
22707,353.5,321.0,321,322,386,320
22737,353.0,321.5,321,323,385,320
22767,353.0,321.0,321,322,385,320
22796,352.5,320.5,321,321,384,320
22844,352.0,320.5,320,321,384,320
22875,352.0,321.0,320,322,384,320
22904,352.5,321.5,321,323,384,320
22936,352.5,321.5,321,323,384,320
22966,352.5,321.5,321,323,384,320
22998,353.0,322.0,322,324,384,320
23026,352.5,321.5,321,323,384,320
23072,352.5,322.0,321,324,384,320
23102,352.5,322.0,321,324,384,320
23133,352.5,322.0,321,324,384,320
23163,352.5,322.0,321,324,384,320
23195,352.5,321.5,321,324,384,319
23227,352.5,321.5,321,323,384,320
23273,352.5,321.5,321,323,384,320
23303,351.5,321.0,320,323,383,319
23333,351.5,321.0,320,323,383,319
23380,350.0,320.5,318,322,382,319
23409,349.5,320.0,318,322,381,318
23440,348.5,320.5,317,323,380,318
23469,348.0,320.5,316,323,380,318
23501,348.5,320.5,317,323,380,318
23533,347.5,320.5,316,323,379,318
23561,347.0,321.0,315,323,379,319
23592,346.5,321.0,315,323,378,319
23622,345.5,321.0,314,323,377,319
23670,345.0,320.5,313,322,377,319
23718,346.0,321.5,314,323,378,320
23750,346.0,321.0,314,322,378,320
23782,347.0,321.5,316,323,378,320
23811,347.5,321.5,316,324,379,319
23840,347.5,322.0,316,324,379,320
23873,347.5,321.5,316,324,379,319
23905,348.5,322.0,317,324,380,320
23935,348.5,321.0,317,323,380,319
23964,348.0,321.0,316,323,380,319
23996,347.5,321.0,316,323,379,319
24026,348.0,321.0,316,323,380,319
24056,348.0,321.0,316,323,380,319
24103,348.0,320.5,316,322,380,319
24136,348.0,321.0,316,323,380,319
24164,348.0,321.0,317,323,379,319
24210,348.0,321.5,317,324,379,319
24245,348.5,321.5,317,324,380,319
24274,348.5,321.0,317,323,380,319
24305,349.0,321.5,318,324,380,319
24334,349.0,321.0,318,323,380,319
24364,349.0,321.5,318,324,380,319
24394,349.5,321.5,318,324,381,319
24425,349.0,321.5,318,323,380,320
24456,349.0,321.5,318,324,380,319
24488,349.5,321.0,318,323,381,319
24532,349.0,321.5,318,324,380,319
24579,349.5,321.5,318,324,381,319
24609,349.0,321.0,318,323,380,319
24642,349.0,321.5,318,324,380,319
24672,348.5,321.5,317,324,380,319
24703,348.5,321.0,317,323,380,319
24733,348.0,321.0,317,323,379,319
24766,348.5,321.0,317,323,380,319
24797,348.0,321.0,317,323,379,319
24828,348.0,321.0,317,323,379,319
24856,348.0,321.0,317,323,379,319
24889,347.5,321.0,317,323,378,319
24933,347.5,321.0,316,323,379,319
24979,347.5,321.0,316,323,379,319
25011,347.5,321.5,316,324,379,319
25044,348.0,321.0,317,323,379,319
25071,348.0,321.0,317,323,379,319
25101,348.0,321.0,317,323,379,319
25132,347.5,320.5,316,322,379,319
25165,347.5,320.5,316,322,379,319
25195,347.5,321.5,317,324,378,319
