n,x,y
10502,318.0,208.0
10532,318.0,208.0
10577,318.0,207.5
10610,319.0,208.0
10640,318.5,208.0
10669,319.0,208.0
10702,318.5,207.5
10734,319.0,208.0
10767,319.0,207.5
10797,318.0,208.0
10825,318.5,207.5
10872,318.5,207.5
10904,318.0,207.5
10935,318.0,207.5
10967,319.5,207.5
11016,320.5,207.5
11045,320.5,207.5
11075,320.5,207.5
11108,320.5,207.5
11138,320.5,207.5
11169,320.5,207.5
11202,321.0,207.5
11232,321.0,207.5
11262,321.0,207.5
11296,321.0,207.5
11324,321.5,207.5
11357,321.0,207.5
11388,321.5,207.5
11434,321.5,207.5
11481,321.5,207.5
11513,321.5,207.5
11544,321.5,207.5
11574,321.5,207.5
11606,321.0,207.5
11636,321.5,207.5
11668,320.5,207.5
11700,319.5,207.0
11732,320.0,207.5
11761,319.5,207.5
11793,320.0,207.5
11838,320.0,207.0
11870,320.0,207.0
11902,320.0,207.0
11933,320.0,207.0
11965,320.0,207.0
11998,320.0,206.5
12025,320.0,207.5
12059,320.0,207.5
12105,320.0,207.5
12136,320.5,207.0
12166,320.0,207.0
12199,320.0,207.0
12230,320.5,207.5
12276,320.0,207.0
12309,320.0,207.5
12340,320.5,207.5
12369,320.5,207.0
12401,320.5,206.5
12433,320.5,207.0
12463,320.5,207.0
12496,321.0,207.0
12524,321.0,207.0
12557,320.0,206.5
12602,321.0,206.5
12633,320.0,207.0
12665,320.5,206.5
12712,320.0,207.0
12743,320.0,206.5
12774,320.0,206.5
12808,320.5,206.5
12836,320.0,207.0
12867,320.0,207.0
12899,320.0,207.0
12929,319.5,207.0
12961,320.0,206.5
12993,320.5,207.0
13023,319.5,206.5
13071,320.0,206.5
13103,320.0,206.5
13133,319.5,206.5
13165,319.5,207.0
13195,320.0,206.5
13242,320.0,206.5
13273,320.0,206.5
13306,320.5,207.0
13335,319.5,206.5
13367,320.0,206.0
13399,320.5,206.5
13430,320.5,206.5
13461,320.5,206.5
13490,320.0,206.5
13537,320.0,206.0
13570,320.5,206.5
13601,319.5,206.0
13632,319.5,205.5
13662,320.0,206.0
13695,320.0,206.0
13725,319.5,206.0
13756,320.0,206.0
13787,320.0,206.5
13819,320.5,206.5
13851,320.0,206.5
13897,320.5,206.5
13928,320.5,206.0
13977,320.0,206.0
14007,320.5,206.5
14036,320.5,206.5
14068,320.5,206.0
14099,320.5,206.5
14130,320.0,206.0
14162,320.0,206.0
14193,319.5,206.5
14224,320.0,206.5
14254,320.0,206.5
14286,319.5,206.5
14317,320.0,206.0
14350,319.5,206.0
14400,320.0,206.0
14444,320.0,206.0
14474,319.5,206.0
14504,319.5,206.0
14536,319.5,207.0
14568,319.5,206.5
14598,320.5,207.0
14628,319.5,207.0
14660,320.0,206.5
14691,320.5,206.5
14720,320.5,206.5
14752,320.5,206.5
14784,320.0,206.5
14831,320.0,206.5
14862,320.0,207.5
14893,319.0,209.5
14923,319.0,209.0
14969,319.5,208.0
15000,320.0,207.5
15036,320.5,207.5
15078,320.0,206.5
15110,319.5,207.0
15142,319.5,206.5
15172,320.0,206.5
15203,319.5,206.5
15234,319.5,206.5
15267,319.5,206.5
15296,319.5,206.5
15328,319.5,206.5
15359,319.5,206.5
15387,319.5,206.5
15419,319.5,206.5
15465,319.5,207.0
15498,320.0,206.5
15527,319.5,206.5
15559,320.0,207.0
15588,320.0,206.0
15620,320.0,207.0
15668,320.0,206.5
15700,320.0,206.5
15730,320.0,206.5
15760,320.0,206.5
15791,320.5,206.5
15824,320.0,206.0
15853,320.0,206.0
15884,320.0,206.0
15915,320.5,206.0
15978,320.5,206.0
16008,320.5,206.0
16039,319.5,206.0
16069,320.5,206.0
16100,319.5,206.0
16132,320.0,206.0
16167,319.5,206.0
16196,320.0,206.0
16226,319.5,206.0
16257,319.5,206.0
16287,319.5,206.0
16319,320.0,205.5
16352,319.5,206.0
16383,320.0,205.5
16412,320.5,205.5
16442,320.5,205.5
16475,320.5,205.5
16538,320.0,206.0
16568,320.0,206.0
16600,320.5,205.5
16632,320.0,205.5
16661,320.0,206.0
16693,320.5,205.5
16724,320.5,205.5
16754,320.0,205.5
16784,320.0,205.0
16816,320.0,205.0
16846,320.5,205.5
16880,319.5,205.5
16939,320.0,205.5
16971,319.5,205.0
17002,319.5,205.5
17033,319.5,206.0
17067,319.5,205.5
17109,319.5,205.0
17140,319.5,205.5
17171,319.5,205.5
17200,319.5,205.5
17234,320.0,205.5
17265,319.5,205.5
17295,319.5,205.0
17326,319.5,205.5
17357,319.5,206.0
17388,319.5,205.0
17419,319.5,205.5
17451,319.5,205.5
17482,320.0,205.0
17513,319.5,205.5
17561,319.5,205.5
17592,320.5,205.5
17622,319.5,205.5
17654,319.5,205.5
17685,319.5,205.5
17716,319.5,205.0
17748,319.5,205.0
17794,319.5,205.5
17825,319.5,205.0
17857,319.0,205.5
17888,319.5,205.0
17920,319.0,206.0
17952,319.0,205.5
17985,319.0,205.5
18029,319.5,205.5
18061,319.0,205.5
18092,319.5,205.0
18122,319.5,205.5
18151,319.5,205.5
18182,320.0,205.5
18232,320.0,205.5
18261,320.0,205.0
18293,320.0,205.5
18322,319.5,205.5
18353,319.5,205.0
18384,319.5,205.0
18415,320.0,205.5
18449,320.0,205.0
18479,319.5,204.5
18510,319.5,205.0
18540,320.0,205.0
18572,319.0,204.5
18618,319.5,204.5
18649,319.0,204.5
18695,319.0,204.5
18728,319.0,204.5
18755,319.0,204.5
18790,319.0,205.0
18820,319.0,204.5
18850,319.0,204.5
18883,319.0,205.0
18913,319.5,205.0
18944,319.0,205.0
18976,319.5,205.0
19008,320.0,205.0
19052,320.0,205.0
19084,320.0,204.5
19115,320.0,205.0
19147,320.0,204.5
19178,320.0,205.0
19225,320.0,204.5
19257,320.0,205.0
19286,320.0,204.5
19317,320.0,204.5
19350,320.0,205.0
19381,320.5,203.5
19412,320.5,204.0
19443,320.0,204.0
19490,320.0,203.5
19522,320.5,204.0
19553,320.5,203.5
19584,320.0,204.0
19615,319.5,203.5
19648,320.0,203.5
19680,320.5,204.0
19710,320.0,203.5
19759,320.0,204.0
19805,320.0,203.5
19834,320.0,204.0
19867,320.0,204.0
19911,320.0,204.0
19942,320.0,204.0
19973,320.5,204.0
20003,320.5,204.0
20036,319.5,204.0
20067,320.0,204.0
20099,320.0,204.5
20130,320.5,205.5
20161,320.0,207.5
20192,319.5,208.0
20224,320.0,207.0
20255,320.5,205.5
20285,319.5,205.0
20316,319.5,204.5
20349,319.5,204.5
20381,319.0,204.5
20411,319.5,204.0
20442,319.5,204.5
20473,319.5,204.5
20520,319.5,204.0
20553,319.5,204.5
20583,320.0,204.0
20614,320.0,204.0
20646,320.5,204.5
20678,320.0,204.5
20712,320.0,204.5
20754,320.5,204.5
20785,320.0,204.0
20816,320.5,204.5
20848,320.0,204.5
20880,320.0,204.0
20911,320.5,204.5
20941,320.0,204.0
20971,320.0,204.0
21018,320.0,205.0
21050,320.0,204.0
21081,320.0,204.5
21111,320.0,204.0
21144,320.0,204.0
21220,320.0,204.0
21251,320.0,204.0
21283,320.0,204.0
21318,320.0,204.0
21345,320.0,204.0
21377,320.0,204.0
21407,320.0,204.0
21438,320.0,204.0
21470,320.5,203.5
21505,320.0,204.0
21549,320.5,204.0
21580,320.0,204.0
21624,320.0,203.5
21658,320.5,204.0
21687,320.0,204.0
21718,320.5,204.0
21750,320.0,204.0
21781,320.0,204.0
21812,320.5,204.0
21840,320.0,204.0
21872,320.0,203.5
21906,320.0,203.5
21934,320.0,203.5
21966,320.5,203.5
22013,320.0,203.5
22060,320.5,204.0
22090,320.5,203.5
22122,319.5,203.5
22153,320.0,204.0
22201,320.0,204.0
22232,320.5,204.0
22262,320.0,204.0
22293,320.0,204.0
22323,320.0,204.0
22354,320.0,204.5
22385,320.5,204.5
22416,320.0,204.0
22447,320.0,204.0
22480,320.0,203.5
22510,320.5,204.0
22544,320.5,204.0
22572,320.0,203.5
22604,320.5,204.0
22636,320.0,204.0
22668,320.0,204.0
22700,320.0,204.0
22730,320.0,204.0
22761,320.0,204.0
22810,320.5,204.0
22841,320.5,203.5
22887,320.0,204.0
22919,320.5,204.0
22950,320.5,204.0
22982,320.5,204.0
23013,320.5,204.5
23044,320.5,204.0
23075,320.0,204.0
23106,320.5,204.0
23135,320.5,203.5
23167,320.5,204.0
23199,320.5,204.0
23246,320.5,203.5
23276,320.5,204.0
23307,320.5,204.0
23338,320.5,204.0
23370,320.5,204.0
23400,320.5,204.0
23432,320.5,204.0
23466,320.5,204.0
23498,321.0,204.0
23528,320.5,204.0
23559,320.5,204.5
23606,320.5,204.0
23635,320.5,205.0
23667,320.0,204.0
23714,320.0,204.5
23746,320.5,204.0
23775,320.5,204.0
23807,320.5,204.0
23838,320.0,204.0
23868,320.0,204.5
23898,320.5,204.0
23930,320.5,204.0
23963,320.5,204.0
24010,320.5,204.0
24041,320.5,203.5
24072,320.0,203.5
24103,320.5,204.0
24150,320.5,204.0
24183,320.5,203.5
24213,321.0,204.0
24245,321.0,204.0
24293,321.0,206.5
24324,320.0,207.0
24353,321.0,207.0
24388,321.5,205.5
24431,320.5,205.0
24464,320.5,204.5
24495,320.5,204.5
24526,320.5,203.5
24557,320.5,204.0
24587,320.5,203.5
24617,320.5,204.0
24650,320.5,204.0
24681,320.5,204.0
24713,320.5,204.0
24742,320.5,204.0
24774,320.5,204.0
24807,320.5,204.5
24838,320.5,204.0
24868,320.5,203.5
24902,320.5,203.5
24933,320.5,203.5
24964,320.5,204.0
25011,320.5,204.0
25044,320.5,204.0
25074,320.5,204.5
25104,320.5,203.5
25135,320.5,204.0
25166,320.5,204.0
25198,321.0,204.5
25230,320.5,204.0
25262,320.5,204.0
25291,320.5,204.0
25344,320.5,204.0
25384,320.5,204.0
25416,320.0,203.5
25447,320.5,204.0
25479,320.5,204.0
25511,320.5,204.0
25541,320.0,204.0
25573,321.0,204.0
25602,320.0,203.5
25634,320.0,204.0
25665,320.0,204.0
25699,320.5,204.0
25730,320.0,204.0
25761,320.5,204.0
25793,320.5,204.0
25839,320.5,204.0
25870,320.5,204.0
25902,320.5,204.0
25933,320.0,204.0
25965,320.0,204.0
25995,320.5,204.0
26025,320.0,204.0
26073,320.0,204.0
26103,320.5,203.5
26135,320.5,204.5
26167,320.5,204.0
26197,320.5,204.0
26228,320.5,204.0
26275,320.0,204.0
26307,320.0,204.0
26351,320.0,204.0
26382,319.5,204.5
26415,320.0,204.5
26448,320.5,204.5
26479,320.5,204.0
26510,320.5,204.5
26541,320.5,204.5
26570,320.0,204.5
26602,320.0,204.5
26633,320.0,204.5
26664,320.0,204.5
26711,320.5,204.5
26744,320.5,205.0
26776,320.0,205.0
26805,320.0,204.5
26836,320.0,204.5
26868,320.5,205.0
26899,320.5,205.0
26931,320.5,204.5
26963,320.0,204.5
26994,320.5,205.0
27026,320.0,205.0
27061,320.0,204.5
27105,320.0,205.0
27135,319.5,204.5
27166,319.5,205.0
27199,319.5,204.0
27228,319.5,204.0
27275,319.5,204.0
27305,319.5,204.5
27335,319.5,204.5
27400,320.0,205.0
27432,319.5,205.0
27462,320.0,204.5
27497,319.5,205.0
27525,320.0,204.0
27554,320.0,204.0
27585,320.5,204.0
27616,320.5,204.5
27646,320.5,204.0
27677,320.5,204.5
27708,320.5,204.5
27739,320.0,204.5
27771,320.0,205.0
27805,320.0,204.5
27833,320.0,204.0
27867,320.0,204.0
27898,320.0,205.0
27925,320.0,204.5
27975,320.0,204.5
28007,320.0,204.0
28035,320.0,204.0
28066,320.0,204.5
28098,320.0,204.5
28130,320.0,204.0
28163,320.0,204.5
28192,319.5,205.0
28223,319.5,208.0
28254,319.0,208.0
28286,320.5,207.5
28317,320.5,206.0
28349,320.0,205.5
28396,320.0,204.5
28428,320.5,204.0
28459,320.5,204.5
28506,319.5,204.5
28538,319.5,204.5
28568,320.0,204.0
28599,319.5,204.5
28631,319.5,204.0
28666,319.5,204.5
28711,319.5,204.0
28742,319.5,203.5
28775,320.0,204.0
28819,319.5,204.0
28850,319.5,204.5
28882,319.5,204.0
28917,319.5,204.5
28958,319.5,203.5
28990,319.5,204.0
29020,319.5,204.0
29051,319.5,204.0
29082,320.0,204.5
29113,319.5,204.0
29145,320.0,204.5
29176,320.0,204.0
29207,320.0,204.5
29238,319.5,204.0
29269,319.5,204.5
29301,320.5,204.0
29332,320.0,204.0
29363,320.5,204.5
29393,320.5,204.0
29457,319.5,204.5
29488,319.5,204.5
29518,319.5,204.5
29549,319.5,204.0
29582,319.5,204.0
29611,319.0,204.0
29643,319.5,204.0
29673,319.5,204.0
29706,319.0,204.0
29737,319.5,204.5
29768,319.5,204.0
29801,319.5,204.0
29830,319.5,204.0
29862,319.5,204.5
29940,319.5,204.0
29973,319.5,204.0
30003,319.5,204.0
30034,319.5,204.0
30065,319.5,204.0
30097,319.5,204.0
30129,319.5,204.5
30157,319.5,204.0
30189,319.5,204.0
30219,319.5,204.0
30250,319.0,204.0
30283,319.5,204.0
30317,319.5,204.0
30349,319.5,204.0
30379,320.0,204.0
30409,319.5,203.5
30440,319.5,204.5
30472,319.5,204.0
30501,319.5,204.0
30532,319.5,204.0
30564,319.5,204.0
30594,319.5,204.0
30625,319.0,204.0
30658,319.5,204.0
30688,320.0,204.0
30716,319.5,204.0
30749,319.5,204.0
30780,319.5,204.0
30812,319.5,204.0
30859,320.0,204.0
30888,319.5,204.0
30935,320.0,204.0
30967,320.0,204.0
30998,320.0,204.0
31029,320.0,204.0
31061,320.0,204.0
31091,320.0,204.0
31123,320.5,203.5
31155,319.5,204.0
31187,320.0,203.5
31216,319.5,203.5
31249,319.5,203.5
31280,319.5,204.0
31313,319.5,204.0
31358,319.0,204.5
31388,319.5,204.0
31419,319.5,204.0
31452,319.5,203.5
31514,319.0,204.5
31544,319.5,204.0
31575,319.5,203.5
31607,319.5,204.0
31641,319.5,204.0
31684,319.5,204.0
31717,319.5,204.0
31748,319.5,204.0
31778,320.0,204.0
31809,320.0,204.0
31841,320.0,204.0
31873,319.5,204.0
31904,320.0,203.5
31935,320.0,204.0
31966,319.5,204.0
31997,319.5,204.0
32027,319.5,203.5
32056,319.5,204.0
32090,319.5,204.0
32120,319.5,203.5
32152,319.5,204.0
32199,319.0,204.0
32231,319.5,204.5
32262,319.0,203.5
32293,319.0,204.0
32324,319.5,204.0
32355,319.5,204.0
32386,319.5,204.0
32416,319.0,204.0
32448,319.5,204.0
32479,319.5,204.0
32511,319.5,204.0
32555,319.5,204.0
32586,320.0,203.5
32617,319.5,204.0
32665,319.5,204.0
32697,319.5,204.0
32728,320.0,204.0
32758,320.0,204.0
32789,320.0,204.0
32820,319.5,204.0
32851,319.5,204.5
32881,319.5,204.0
32913,319.5,204.0
32943,319.0,204.0
32973,319.5,203.5
33005,319.5,204.0
33054,319.5,204.0
33083,319.0,204.0
33115,319.0,204.0
33147,319.5,204.0
33193,319.5,204.0
33225,319.0,204.0
33256,319.0,204.0
33286,319.0,203.5
33318,319.5,204.0
33349,319.5,204.0
33381,319.0,204.0
33414,319.5,204.0
33443,319.5,204.0
33490,319.5,204.0
33522,319.5,204.0
33555,319.5,204.5
33585,319.5,204.0
33614,319.5,204.0
33645,319.5,204.0
33676,319.5,204.0
33708,319.5,203.5
33754,319.5,204.0
33784,319.5,204.0
33815,319.5,203.5
33847,319.5,204.0
33892,319.5,203.5
33923,319.5,204.0
33955,319.5,203.5
33987,319.0,204.0
34017,319.5,203.5
34049,319.0,204.5
34081,319.5,204.0
34110,319.5,203.5
34142,319.0,204.0
34173,319.5,203.5
34203,319.0,204.0
34251,319.5,204.0
34283,319.0,204.0
34316,319.0,204.0
34363,319.0,204.0
34407,319.5,203.5
34440,319.5,204.0
34469,319.5,204.0
34499,319.0,204.0
34531,319.5,204.0
34563,319.5,204.0
34593,319.5,204.0
34624,319.0,203.5
34656,319.0,204.0
34688,319.0,204.0
34718,319.0,204.0
34747,319.0,204.5
34780,319.0,204.0
34827,319.5,204.0
34856,319.0,204.0
34889,318.5,205.0
34919,319.0,208.0
34950,319.0,208.0
34982,319.0,207.5
35013,319.0,206.5
35047,318.5,205.5
35076,318.5,205.0
35107,317.5,205.5
35139,318.5,205.0
35187,318.5,204.5
35219,319.0,204.0
35252,318.5,204.0
35280,319.0,203.5
35311,319.0,203.5
35343,319.0,204.0
35389,318.5,203.5
35420,319.0,204.5
35451,318.5,204.0
35483,319.0,204.0
35516,319.5,204.0
35544,319.5,204.0
35623,319.0,204.0
35654,319.0,204.0
35683,319.0,204.0
35715,318.5,204.0
35746,318.5,203.5
35777,319.0,203.5
35810,319.0,204.0
35839,318.5,204.0
35869,319.0,204.0
35901,319.0,204.0
35932,319.0,204.0
35963,319.0,203.5
36025,319.0,203.5
36057,319.0,203.5
36088,319.0,203.5
36119,319.5,203.5
36149,319.0,204.0
36181,319.0,203.5
36211,319.5,203.5
36242,319.0,203.5
36290,319.5,204.0
36319,319.5,203.5
36350,319.0,203.5
36382,319.5,203.5
36413,319.5,203.5
36443,319.5,203.0
36475,319.5,203.5
36506,319.5,203.5
36540,319.0,203.5
36572,319.0,203.0
36617,319.0,203.5
36647,319.5,203.0
36680,319.0,203.5
36726,319.5,204.0
36756,319.5,203.5
36787,319.0,203.5
36819,319.0,203.5
36849,319.5,203.0
36881,319.5,203.5
36912,319.5,203.5
36944,319.5,203.5
36974,319.5,203.0
37006,319.5,203.5
37036,319.5,203.5
37066,319.0,203.0
37100,319.0,203.0
37129,319.5,203.0
37163,318.5,203.0
37207,319.0,203.0
37237,318.5,203.0
37283,319.0,203.5
37332,318.5,203.0
37364,318.5,203.0
37393,319.0,203.5
37426,318.0,203.0
37455,318.5,203.5
37489,318.5,203.5
37519,318.5,203.5
37551,318.5,203.5
37583,318.5,204.0
37615,318.5,203.5
37646,319.5,203.0
37677,318.5,203.5
37709,319.5,204.5
37739,318.5,203.5
37771,319.5,203.5
37804,319.0,203.5
37834,318.5,204.0
37866,319.0,203.5
37899,319.5,203.5
37932,319.0,203.5
37974,318.5,203.5
38015,318.5,203.0
38056,318.5,203.5
38085,318.5,203.5
38116,318.5,203.0
38146,318.5,203.0
38180,318.5,203.5
38207,318.5,203.5
38238,318.5,203.5
38270,318.5,203.5
38301,318.5,204.0
38331,318.5,204.0
38364,318.5,203.5
38395,318.5,204.0
38443,319.0,204.0
38474,319.0,204.0
38504,319.0,204.0
38536,319.0,204.0
38582,319.5,204.0
38614,319.5,204.0
38646,319.0,204.0
38676,319.0,204.0
38707,319.0,204.0
38737,319.0,204.0
38768,319.5,204.0
38799,318.5,203.5
38830,318.5,203.5
38863,319.5,203.5
38978,319.0,204.0
39014,318.5,203.5
39047,318.5,204.0
39078,319.0,204.0
39109,318.5,203.5
39141,318.5,203.5
39170,319.5,203.0
39200,319.5,203.5
39231,319.0,203.5
39264,319.0,203.0
39294,318.5,203.5
39327,319.0,203.5
39388,319.0,203.5
39418,319.0,203.5
39448,319.0,203.0
39481,319.5,203.5
39513,319.5,203.5
39544,319.0,203.5
39607,319.5,203.0
39636,319.5,203.5
39667,319.5,203.0
39697,319.5,203.0
39730,319.5,203.5
39761,319.5,203.0
39791,319.5,203.5
39838,319.5,203.0
39868,319.5,203.0
39899,319.5,203.0
39930,320.0,203.0
39963,320.0,203.0
40008,319.5,203.5
40038,319.5,203.0
40069,319.5,203.0
40100,319.5,203.5
40132,319.5,203.5
40164,319.5,203.5
40195,319.5,203.0
40225,319.5,203.0
40271,319.5,203.0
40302,319.5,203.0
40334,319.5,203.0
40365,319.5,203.0
40428,319.5,203.0
40457,319.5,202.5
40490,319.0,203.5
40519,319.0,203.5
40549,319.0,203.5
40583,318.5,203.0
40614,319.0,202.5
40659,319.5,203.0
40690,319.5,202.5
40722,319.5,203.5
40754,319.5,203.0
40784,320.0,203.0
40817,319.5,203.5
40847,320.0,203.0
40877,319.5,203.5
40909,320.0,203.5
40940,319.5,203.0
40969,319.5,203.0
40999,319.5,203.0
41030,319.5,203.5
41064,319.5,203.0
41109,320.0,203.0
41140,319.5,203.0
41171,320.0,203.5
41201,320.0,203.0
41231,319.5,203.0
41265,320.0,202.5
41296,320.0,203.5
41327,319.5,203.0
41358,320.0,203.5
41390,319.5,203.0
41437,319.5,203.0
41470,320.0,203.0
41499,319.5,203.5
41531,319.5,203.5
41579,319.5,203.0
41610,320.0,203.0
41639,319.5,203.5
41702,319.5,203.0
41734,320.0,203.0
41765,320.0,203.5
41797,320.0,203.0
41828,320.0,203.5
41859,319.5,204.0
41890,320.0,203.5
41921,320.0,202.5
41953,320.5,203.0
41985,320.0,202.5
42015,320.5,203.0
42047,320.0,203.0
42081,320.0,203.5
42113,320.5,203.5
42155,320.5,203.0
42186,320.5,203.0
42222,320.5,204.0
42250,320.5,203.5
42282,320.5,203.5
42314,319.5,204.0
42342,319.5,203.5
42376,320.5,203.5
42408,320.5,204.0
42437,320.5,202.5
42467,320.0,203.5
42498,320.5,203.5
42530,320.5,203.5
42562,320.5,203.0
42592,320.5,203.5
42669,320.5,203.0
42700,320.5,203.5
42730,320.5,203.5
42762,320.5,203.5
42795,320.5,203.0
42826,321.0,203.5
42858,320.5,203.5
42888,320.5,204.0
42920,320.5,202.5
42951,320.0,203.0
42984,320.5,203.0
43013,320.0,202.5
43044,320.0,203.0
43076,320.0,202.5
43108,320.0,203.0
43150,320.0,203.0
43182,320.0,203.0
43214,319.5,203.0
43245,319.5,203.5
43277,319.5,204.0
43308,319.5,202.0
43339,320.0,202.5
43369,320.0,202.5
43400,320.0,203.0
