n,x,y,lx,ly,rx,ry
6102,308.5,218.0,282,221,335,215
6133,309.5,215.5,283,216,336,215
6166,310.0,212.5,282,213,338,212
6206,309.5,210.5,283,212,336,209
6244,308.5,210.0,282,212,335,208
6354,308.0,210.0,281,212,335,208
6386,308.0,210.0,281,212,335,208
6417,307.5,209.0,280,211,335,207
6448,307.5,209.0,280,211,335,207
6478,307.5,209.0,280,211,335,207
6511,308.0,209.0,281,211,335,207
6542,307.5,209.5,280,212,335,207
6571,307.5,209.0,280,211,335,207
6603,307.5,210.0,280,212,335,208
6633,307.5,210.5,280,213,335,208
6665,308.5,211.0,281,213,336,209
6695,309.0,216.5,281,221,337,212
6725,310.0,217.5,282,222,338,213
6758,309.5,219.0,281,223,338,215
6788,310.0,219.0,282,223,338,215
6819,310.5,219.0,282,223,339,215
6849,311.0,218.5,282,222,340,215
6881,311.0,218.5,282,222,340,215
6910,311.5,217.5,283,221,340,214
6944,311.5,217.5,283,221,340,214
6974,311.5,216.5,284,220,339,213
7003,311.5,216.5,284,221,339,212
7035,311.5,215.0,284,219,339,211
7065,311.5,214.0,284,218,339,210
7098,312.0,213.5,284,217,340,210
7129,311.0,213.5,283,217,339,210
7160,311.0,213.5,283,218,339,209
7193,309.5,215.0,281,220,338,210
7224,309.0,215.0,281,220,337,210
7284,308.5,216.0,281,221,336,211
7315,308.0,216.0,281,221,335,211
7346,308.0,216.5,281,221,335,212
7380,308.0,216.5,281,221,335,212
7409,307.0,216.5,280,222,334,211
7440,306.5,215.5,280,221,333,210
7473,306.0,215.0,279,220,333,210
7503,306.0,213.0,279,217,333,209
7533,305.0,213.5,278,218,332,209
7562,305.5,213.0,279,216,332,210
7594,306.0,212.5,279,216,333,209
7627,305.5,211.5,278,214,333,209
7657,305.0,211.5,278,214,332,209
7687,305.0,211.5,278,214,332,209
7717,305.0,211.0,278,213,332,209
7749,305.0,211.5,278,214,332,209
7780,305.0,211.0,278,212,332,210
7811,304.5,212.0,277,215,332,209
7843,305.0,213.0,278,217,332,209
7876,304.5,213.0,278,216,331,210
7905,305.0,213.5,278,217,332,210
7937,304.5,214.0,278,218,331,210
7969,305.0,214.0,278,218,332,210
7998,305.0,213.0,278,216,332,210
8044,304.5,213.0,277,216,332,210
8076,304.0,212.5,277,215,331,210
8108,305.0,213.0,278,216,332,210
8140,304.5,213.5,278,217,331,210
8170,305.0,212.0,278,215,332,209
8200,305.0,211.5,278,214,332,209
8233,305.0,211.5,278,214,332,209
8265,304.5,211.5,277,214,332,209
8328,305.0,212.5,278,216,332,209
8359,305.5,213.0,279,217,332,209
8389,305.0,211.5,278,214,332,209
8422,305.0,211.0,278,213,332,209
8468,305.0,211.0,278,213,332,209
8498,305.0,210.5,278,212,332,209
8530,304.5,211.5,277,214,332,209
8562,304.5,211.0,277,213,332,209
8592,305.0,211.5,278,214,332,209
8623,305.0,211.0,278,214,332,208
8666,305.0,210.0,278,212,332,208
8708,305.5,209.5,278,212,333,207
8757,305.5,209.0,278,211,333,207
8796,305.5,209.0,278,211,333,207
8825,305.5,209.5,278,212,333,207
8855,305.0,209.5,277,213,333,206
8886,306.5,209.0,279,212,334,206
8916,305.5,209.0,277,212,334,206
8947,306.0,209.5,278,213,334,206
8980,306.0,209.5,278,212,334,207
9011,306.5,209.0,279,211,334,207
9042,305.5,209.5,277,212,334,207
9073,306.5,209.5,279,212,334,207
9104,306.0,210.0,278,213,334,207
9135,307.0,213.0,279,217,335,209
9166,307.0,213.5,279,217,335,210
9201,307.0,213.0,280,217,334,209
9244,307.5,213.5,280,217,335,210
9276,307.0,213.5,280,218,334,209
9305,307.0,213.0,279,216,335,210
9366,306.0,213.0,278,216,334,210
9397,307.0,213.0,279,216,335,210
9429,306.5,213.0,279,216,334,210
9459,306.0,214.0,278,218,334,210
9490,306.0,213.0,278,216,334,210
9523,306.0,212.5,279,215,333,210
9553,306.5,213.0,279,216,334,210
9584,306.5,213.5,279,217,334,210
9616,306.5,215.0,279,219,334,211
9648,307.0,216.0,279,220,335,212
9680,308.0,217.0,280,221,336,213
9710,307.5,217.5,279,222,336,213
9742,308.0,217.5,280,222,336,213
9773,307.5,217.5,279,222,336,213
9805,307.5,217.5,279,222,336,213
9835,308.0,217.5,280,222,336,213
9866,307.5,217.0,279,221,336,213
9899,308.0,217.5,280,222,336,213
9931,308.0,217.5,280,222,336,213
9960,308.0,217.5,280,222,336,213
9992,307.0,217.5,278,222,336,213
10024,308.0,218.0,280,223,336,213
10073,307.0,216.0,279,222,335,210
10121,306.5,212.0,278,216,335,208
10163,306.0,210.5,278,213,334,208
10194,307.0,211.0,279,214,335,208
10225,306.0,210.5,278,213,334,208
10258,306.0,211.0,278,214,334,208
10287,306.5,210.5,279,213,334,208
10321,307.0,210.5,279,213,335,208
10351,307.0,210.5,279,213,335,208
10382,307.5,211.0,279,214,336,208
10411,307.5,211.0,279,214,336,208
10442,308.0,212.0,280,216,336,208
10475,310.0,209.5,282,211,338,208
10506,309.5,211.0,281,214,338,208
10536,309.5,214.0,281,219,338,209
10567,309.0,216.0,281,221,337,211
10598,309.0,217.0,282,221,336,213
10628,309.0,216.5,282,220,336,213
10659,307.5,218.0,281,221,334,215
10691,307.5,218.0,281,221,334,215
10725,306.5,217.5,280,220,333,215
10753,307.0,217.0,280,219,334,215
10786,306.5,216.5,280,219,333,214
10816,307.5,217.0,280,220,335,214
10861,306.5,215.0,280,218,333,212
10893,305.5,212.0,279,214,332,210
10924,307.5,208.0,280,209,335,207
10956,308.0,207.0,281,209,335,205
11001,307.5,206.5,281,208,334,205
11034,306.5,207.0,279,209,334,205
11063,307.0,206.5,280,208,334,205
11095,306.5,207.0,279,209,334,205
11129,306.5,206.5,279,208,334,205
11161,306.0,206.0,279,208,333,204
11190,306.0,206.0,279,208,333,204
11224,306.0,205.5,279,208,333,203
11254,306.0,205.0,279,208,333,202
11285,305.5,205.0,278,208,333,202
11317,305.5,205.5,278,208,333,203
11347,305.0,206.0,278,209,332,203
11378,304.5,205.5,277,208,332,203
11441,305.0,206.5,278,209,332,204
11474,305.0,206.5,278,209,332,204
11505,304.5,207.5,277,210,332,205
11538,304.5,208.0,278,210,331,206
11569,304.5,208.0,278,210,331,206
11600,304.0,209.0,278,211,330,207
11629,302.5,209.0,275,211,330,207
11662,303.0,208.5,276,210,330,207
11693,302.5,209.0,276,211,329,207
11724,302.5,208.5,276,210,329,207
11756,302.0,208.5,276,210,328,207
11788,300.5,208.0,273,210,328,206
11834,300.5,208.0,273,210,328,206
11864,300.5,208.0,273,210,328,206
11895,300.5,208.0,273,210,328,206
11928,300.0,208.0,272,210,328,206
11958,299.5,208.0,271,210,328,206
11990,299.5,208.5,271,211,328,206
12022,299.0,208.5,270,211,328,206
12053,298.0,210.5,269,213,327,208
12084,298.5,211.0,269,213,328,209
12114,298.5,211.0,270,213,327,209
12145,298.5,211.0,270,213,327,209
12178,299.0,211.0,271,213,327,209
12210,299.0,211.5,270,214,328,209
12258,299.0,211.5,270,214,328,209
12291,299.5,211.5,271,214,328,209
12321,299.5,211.5,271,214,328,209
12352,299.5,210.5,271,213,328,208
12380,299.5,210.5,271,213,328,208
12411,300.0,210.5,272,213,328,208
12458,300.5,210.5,272,213,329,208
12508,300.0,210.5,271,213,329,208
12539,300.5,210.5,272,213,329,208
12569,300.5,210.0,272,213,329,207
12600,301.0,210.0,273,213,329,207
12632,301.0,209.5,273,212,329,207
12662,301.0,209.5,273,212,329,207
12694,301.5,210.0,274,212,329,208
12725,302.0,208.5,274,211,330,206
12756,301.5,208.5,274,211,329,206
12787,301.5,209.0,274,211,329,207
12822,301.5,209.0,274,211,329,207
12852,301.5,209.0,274,211,329,207
12883,301.5,209.0,274,211,329,207
12913,302.0,209.0,274,211,330,207
12944,302.5,209.0,275,211,330,207
12975,302.5,208.5,275,211,330,206
13011,302.5,208.5,275,210,330,207
13060,302.5,208.5,275,210,330,207
13091,303.5,208.5,276,210,331,207
13140,303.5,208.5,276,210,331,207
13182,303.5,208.5,276,210,331,207
13213,304.0,212.5,277,212,331,213
13245,302.0,215.5,276,216,328,215
13275,304.0,209.0,278,209,330,209
13321,304.0,209.0,277,210,331,208
13354,304.0,208.0,277,209,331,207
13384,304.0,208.5,277,210,331,207
13417,303.0,208.5,276,210,330,207
13446,303.0,208.5,276,210,330,207
13477,303.5,208.5,276,210,331,207
13508,302.5,208.5,275,210,330,207
13539,302.5,208.5,275,210,330,207
13571,303.0,208.0,275,210,331,206
13600,303.0,208.5,276,210,330,207
13635,302.5,208.5,275,210,330,207
13664,302.5,209.0,275,211,330,207
13694,303.5,209.0,276,210,331,208
13728,302.5,209.5,275,211,330,208
13756,303.0,209.0,276,210,330,208
13786,303.0,209.0,276,210,330,208
13818,303.5,209.5,276,211,331,208
13849,303.0,209.0,276,210,330,208
13880,303.0,209.0,275,210,331,208
13910,303.0,209.5,275,211,331,208
13959,303.0,209.0,276,210,330,208
14003,303.5,209.0,276,210,331,208
14035,303.5,209.0,276,210,331,208
14066,303.5,209.0,276,210,331,208
14096,303.5,209.0,277,210,330,208
14127,303.0,209.0,276,210,330,208
14158,303.0,208.5,276,210,330,207
14189,303.0,208.5,276,210,330,207
14220,302.0,208.5,274,210,330,207
14250,302.5,209.0,275,211,330,207
14282,302.5,208.5,275,211,330,206
14312,302.5,209.0,274,211,331,207
14343,303.0,209.5,275,211,331,208
14391,302.0,209.5,273,211,331,208
14422,303.0,211.0,275,213,331,209
14452,302.5,210.0,274,212,331,208
14497,301.5,208.5,273,210,330,207
14530,300.0,207.5,271,209,329,206
14577,298.5,206.0,269,208,328,204
14609,296.5,204.5,267,207,326,202
14642,295.0,203.5,266,206,324,201
14672,292.0,202.0,263,205,321,199
14703,289.0,200.5,260,204,318,197
14734,286.0,199.5,257,203,315,196
14764,282.0,198.0,253,201,311,195
14793,278.0,197.0,249,201,307,193
14827,274.0,196.5,245,199,303,194
14857,270.0,196.5,241,199,299,194
14889,265.5,196.5,236,198,295,195
14918,260.0,197.0,230,198,290,196
14951,255.0,197.5,224,199,286,196
14981,250.0,198.0,219,200,281,196
15015,247.0,197.5,215,201,279,194
15059,246.0,198.0,211,201,281,195
15090,239.5,201.5,207,202,272,201
15122,232.0,203.5,200,202,264,205
15153,229.0,204.0,197,203,261,205
15183,222.0,205.0,190,206,254,204
15230,218.5,207.0,189,205,248,209
15261,218.0,206.5,187,207,249,206
15291,213.5,204.5,186,205,241,204
15323,214.5,201.5,183,206,246,197
15352,214.0,202.0,182,205,246,199
15383,214.0,204.0,181,206,247,202
15416,214.0,204.5,179,205,249,204
15462,210.0,207.0,179,206,241,208
15493,203.5,206.5,177,206,230,207
15562,205.5,243.5,181,250,230,237
15603,206.5,227.5,180,235,233,220
15635,206.0,213.0,180,217,232,209
15666,206.0,207.0,178,211,234,203
15696,209.5,200.0,176,205,243,195
15726,209.0,196.5,177,201,241,192
15757,208.0,200.0,176,204,240,196
15789,209.0,206.0,177,210,241,202
15821,209.0,209.0,177,213,241,205
15852,209.5,206.5,178,210,241,203
15896,210.0,201.0,179,204,241,198
15926,210.0,197.0,178,200,242,194
15961,212.0,198.5,179,202,245,195
15992,212.0,203.5,180,207,244,200
16024,213.0,208.5,181,212,245,205
16053,214.0,209.0,182,212,246,206
16099,213.5,203.0,183,205,244,201
16130,213.5,192.5,184,193,243,192
16161,213.5,183.0,183,185,244,181
16191,212.5,176.5,181,179,244,174
16223,213.5,172.0,182,175,245,169
16254,214.0,165.5,183,167,245,164
16284,214.5,157.0,184,158,245,156
16315,214.5,147.0,184,148,245,146
16346,212.0,137.5,182,139,242,136
16378,211.0,125.5,181,128,241,123
16414,211.0,117.0,181,120,241,114
16442,211.0,114.5,179,118,243,111
16472,205.0,115.5,177,118,233,113
16518,212.5,116.5,182,118,243,115
16552,216.0,118.5,185,121,247,116
16583,216.0,123.0,183,126,249,120
16752,216.0,125.5,184,128,248,123
16783,216.5,129.0,185,132,248,126
16813,215.5,131.0,183,134,248,128
16845,215.0,130.5,182,133,248,128
16876,214.0,129.0,181,132,247,126
16907,213.0,128.5,180,132,246,125
16939,213.0,128.5,180,133,246,124
16970,212.5,129.0,179,133,246,125
17003,212.0,129.5,179,133,245,126
17033,211.5,131.0,178,134,245,128
17064,212.5,138.0,185,143,240,133
17096,211.5,146.5,181,154,242,139
17126,211.5,144.0,180,152,243,136
17159,212.0,151.5,181,158,243,145
17190,211.5,141.5,180,143,243,140
17220,210.5,129.5,177,133,244,126
17251,209.5,128.5,176,133,243,124
17286,210.5,129.0,177,133,244,125
17316,212.0,130.0,179,134,245,126
17347,212.0,131.5,179,135,245,128
17393,212.0,132.5,179,137,245,128
17429,212.5,134.0,179,138,246,130
17471,211.0,141.5,181,145,241,138
17504,211.5,144.5,182,148,241,141
17534,214.5,146.0,182,150,247,142
17566,214.5,141.5,182,146,247,137
17598,214.0,136.5,181,140,247,133
17628,214.0,132.5,181,136,247,129
17659,214.0,131.5,181,135,247,128
17693,213.5,128.0,180,131,247,125
17737,215.0,123.0,182,126,248,120
17786,214.5,117.0,182,120,247,114
17818,214.5,109.0,181,112,248,106
17848,213.5,103.5,180,107,247,100
17882,213.0,98.0,179,100,247,96
17912,213.5,95.0,179,98,248,92
17943,214.0,90.0,180,93,248,87
17975,213.0,82.5,179,85,247,80
18006,211.5,75.5,177,79,246,72
18038,210.5,72.0,175,76,246,68
18069,211.5,71.0,175,74,248,68
18099,212.5,72.0,177,75,248,69
18130,212.5,72.0,177,75,248,69
18162,212.5,69.0,177,72,248,66
18194,212.5,66.5,177,70,248,63
18226,212.0,59.5,177,62,247,57
18256,210.5,50.5,175,54,246,47
18285,209.0,41.0,173,44,245,38
18320,206.5,35.5,169,39,244,32
18352,206.5,35.5,169,39,244,32
18381,206.5,37.0,169,41,244,33
18413,207.0,38.0,170,42,244,34
18444,206.5,37.5,169,41,244,34
18472,206.5,35.0,169,38,244,32
18504,207.0,34.0,169,37,245,31
18535,208.0,36.5,171,40,245,33
18569,209.0,39.5,172,43,246,36
