n,x,y
4069,336.0,200.5
4103,337.5,198.5
4147,337.5,197.5
4227,336.5,196.0
4398,335.0,194.0
4429,334.0,194.0
4461,334.0,193.5
4490,333.5,193.5
4537,334.0,194.5
4565,332.0,195.0
4582,332.0,195.5
4613,331.0,195.0
4629,330.0,194.0
4646,330.0,193.5
4692,327.5,192.5
4706,328.0,192.5
4723,327.0,193.0
4752,326.0,193.5
4784,324.0,193.5
4816,323.5,195.5
4847,323.5,197.0
4879,322.5,199.0
4912,321.5,200.5
4944,320.5,202.0
5004,319.5,207.5
5050,320.5,208.5
5082,319.5,209.0
5113,319.5,209.0
5129,319.0,209.5
5144,319.0,209.5
5177,318.5,209.0
5222,319.5,208.5
5252,320.5,209.0
5289,321.5,209.0
5316,323.5,210.0
5346,325.0,210.0
5410,327.5,210.0
5440,330.0,210.0
5485,335.0,210.5
5517,338.5,213.0
5535,339.0,213.5
5564,345.5,213.0
5579,355.0,212.0
5612,367.0,211.5
5642,384.0,209.5
5673,395.0,207.0
5704,397.0,204.0
5733,396.5,203.0
5812,399.5,199.0
5843,399.0,198.0
5875,393.5,197.0
5921,395.0,197.5
5953,387.5,199.0
5984,388.0,199.0
5999,382.0,204.0
6012,375.0,204.0
6046,364.5,203.5
6078,355.5,204.0
6109,349.5,205.0
6139,344.0,206.0
6204,337.0,208.0
6248,335.0,208.5
6264,333.0,209.0
6295,332.0,209.0
6342,331.0,208.5
6390,331.0,208.5
6420,331.0,208.5
6435,331.0,207.5
6451,331.0,206.5
6482,331.5,205.5
6513,332.0,204.5
6545,332.5,202.5
6607,334.0,204.5
6639,331.5,205.5
6669,332.5,204.5
6701,335.5,203.5
6750,337.0,202.5
6781,337.0,202.5
6812,337.0,202.5
6830,337.5,202.5
6862,337.5,202.5
6876,338.0,203.5
6907,339.0,204.0
6937,342.0,205.0
7000,346.5,206.5
7032,349.5,207.5
7065,352.0,208.5
7097,353.5,208.5
7127,354.0,209.0
7191,355.0,209.0
7221,356.0,209.0
7250,356.0,209.0
7280,356.5,209.5
7297,357.0,209.0
7327,357.5,209.5
7344,358.0,209.0
7406,360.0,209.5
7437,360.0,210.0
7469,361.0,209.5
7545,361.5,209.0
7562,362.5,209.0
7593,363.5,209.0
7607,364.0,209.5
7638,364.5,209.5
7654,364.0,209.5
7684,365.5,209.5
7716,366.0,209.5
7732,367.5,209.5
7811,368.5,210.0
7841,368.5,209.5
7874,368.5,209.5
7903,368.5,209.5
7934,369.0,209.5
7966,369.0,209.5
7997,368.5,209.5
8045,368.5,209.5
8072,367.5,210.0
8089,367.5,209.5
8104,368.0,209.5
8138,367.5,209.5
8198,367.5,209.0
8229,367.0,209.5
8261,367.0,208.5
8292,367.0,208.5
8339,367.0,208.5
8371,366.5,208.0
8402,366.0,208.0
8448,366.0,208.0
8480,366.0,208.0
8509,365.5,208.0
8541,365.5,207.5
8557,364.5,208.0
8603,363.0,207.5
8634,362.5,207.5
8667,361.5,207.5
8697,361.0,207.0
8729,360.0,207.5
8761,359.0,207.0
8791,358.0,206.5
8820,357.5,206.5
8868,357.0,206.5
8902,356.0,206.0
8918,356.0,206.5
8948,355.0,206.5
9011,353.0,205.5
9042,352.0,205.5
9072,350.5,205.0
9102,351.0,205.0
9132,349.5,205.0
9165,348.5,205.0
9196,347.5,205.0
9227,347.5,205.0
9258,347.0,204.5
9304,346.0,204.0
9335,345.0,203.5
9354,345.0,203.5
9397,343.0,203.0
9444,343.0,202.5
9476,342.5,202.5
9491,342.0,201.5
9539,342.0,201.0
9588,340.5,201.0
9631,340.5,200.5
9649,339.0,200.5
9681,338.0,200.5
9711,337.0,200.5
9755,337.0,200.5
9771,335.5,200.5
9802,335.5,200.5
9836,335.0,201.0
9866,334.5,201.0
9897,334.0,201.0
9929,333.0,201.5
9961,332.0,201.0
9993,331.0,201.0
10037,329.5,200.0
10070,326.0,198.5
10085,323.0,196.5
10147,320.0,196.5
10181,317.0,196.0
10212,315.0,195.5
10241,312.0,195.5
10272,310.0,195.5
10305,309.0,195.5
10334,308.0,195.5
10365,307.5,195.5
10396,307.5,195.0
10428,307.0,195.0
10459,307.0,194.5
10488,306.5,194.5
10520,306.5,194.0
10583,306.0,193.5
10614,306.0,193.5
10646,305.0,192.5
10663,304.5,193.5
10708,304.0,193.0
10740,303.5,193.0
10771,303.5,193.0
10801,303.5,193.0
10867,304.5,194.0
10896,305.5,194.5
10928,307.0,195.5
10943,308.5,196.5
10957,309.5,200.5
11007,312.0,201.5
11036,314.0,202.0
11066,319.0,202.0
11100,322.0,202.0
11130,324.0,201.0
11163,326.0,200.5
11192,327.5,200.0
11223,329.5,200.0
11269,330.5,199.0
11285,332.0,199.5
11316,334.5,199.5
11363,335.5,199.0
11394,336.5,199.0
11442,337.5,198.5
11472,338.0,199.0
11506,338.5,198.5
11536,339.5,198.0
11567,339.5,198.0
11598,339.0,198.0
11631,339.0,198.5
11662,339.0,199.0
11693,339.0,199.5
11723,339.5,200.5
11754,339.5,200.5
11785,339.0,202.0
11832,338.5,202.5
11864,339.5,203.5
11894,338.5,204.0
11924,340.0,205.5
11959,341.0,206.0
12005,342.5,207.0
12036,344.0,207.0
12067,345.0,207.0
12098,347.0,207.5
12129,347.5,207.5
12163,345.5,207.5
12192,346.5,207.5
12224,345.5,208.5
12269,345.5,208.5
12301,343.0,207.5
12333,345.0,205.5
12365,346.0,204.0
12396,353.0,201.5
12428,363.5,198.5
12458,368.0,192.0
12490,376.0,191.5
12553,384.0,190.0
12586,387.5,188.5
12614,390.5,189.0
12630,392.5,186.5
12663,394.0,188.0
12692,397.5,187.5
12723,398.0,187.5
12774,396.5,187.0
12798,398.5,186.0
12830,398.5,185.5
12861,398.0,185.5
12892,397.0,185.5
12924,396.5,186.0
12956,395.5,185.5
12986,395.0,186.0
13017,394.5,185.5
13048,391.0,185.0
13080,392.5,186.0
13128,389.0,185.0
13159,392.5,185.5
13205,388.5,186.0
13223,390.0,184.5
13252,386.5,185.0
13298,379.0,185.0
13330,379.5,191.0
13363,370.5,196.5
13396,362.5,203.0
13424,350.5,207.5
13457,336.0,212.0
13485,325.5,215.0
13531,315.5,217.5
13562,308.0,218.5
13594,303.5,218.5
13625,300.5,218.5
13672,299.0,217.5
13703,300.0,216.5
13720,301.5,214.5
13750,303.0,210.5
13798,304.5,207.0
13828,306.5,204.5
13858,308.0,203.5
13891,309.0,202.5
13921,310.0,202.0
13966,310.5,201.0
13997,311.5,201.0
14028,312.0,201.0
14061,313.5,201.0
14092,314.0,201.0
14123,315.0,199.5
14155,316.0,199.5
14189,317.0,199.0
14218,317.5,199.0
14247,318.0,198.0
14279,319.5,197.5
14310,320.0,197.5
14344,321.5,197.0
14404,322.0,196.5
14434,322.5,197.0
14464,322.5,196.0
14497,322.0,197.0
14529,321.5,195.0
14560,321.5,195.0
14591,321.5,196.5
14625,320.5,198.0
14655,319.5,199.0
14731,317.5,199.5
14765,315.5,201.0
14794,314.0,201.5
14811,312.5,201.5
14842,311.5,201.5
14857,310.5,201.0
14903,310.0,201.5
14919,309.5,202.0
14966,308.5,202.0
14982,308.0,202.0
15014,307.0,202.0
15064,306.5,202.0
15093,305.5,202.0
15108,305.0,202.0
15155,304.0,202.5
15186,304.0,202.5
15233,302.5,202.5
15269,302.5,202.0
15296,301.5,202.0
15327,302.0,202.5
15357,301.0,202.0
15390,301.0,202.5
15421,301.0,202.0
15451,300.5,202.0
15483,300.5,202.0
15515,300.5,202.0
15546,300.5,202.0
15577,300.0,202.0
15607,299.5,202.0
15651,300.0,202.5
15698,300.0,202.5
15732,299.5,202.5
15793,299.5,202.5
15808,299.0,202.5
15839,299.5,202.5
15869,298.5,202.5
15901,299.5,202.5
15916,299.5,202.5
15950,300.0,202.5
15979,299.5,203.0
16009,300.5,202.5
16040,300.0,202.5
16103,300.5,203.0
16120,300.0,202.5
16170,300.0,202.5
16195,301.0,202.5
16227,300.5,203.0
16258,300.5,202.5
16290,300.0,202.5
16321,300.0,203.0
16351,300.0,202.5
16381,300.0,202.5
16413,300.0,203.0
16446,300.0,203.0
16476,300.0,203.0
16524,300.0,202.5
16554,300.0,203.0
16586,299.5,203.0
16616,299.5,203.0
16648,299.5,202.5
16680,299.5,203.0
16712,300.0,203.0
16742,300.0,203.0
16790,299.0,203.0
16820,300.5,203.0
16851,300.5,202.5
16882,300.0,202.5
16929,300.5,202.5
16963,301.0,202.5
16994,303.0,202.5
17041,305.5,202.5
17057,305.5,202.0
17086,307.5,201.5
17117,309.5,201.5
17147,311.0,200.0
17180,312.5,199.5
17214,314.0,198.5
17244,316.0,198.0
17276,317.5,197.5
17308,319.5,197.0
17355,320.5,197.0
17386,321.0,196.0
17417,322.5,196.0
17448,323.5,196.5
17481,325.0,196.0
17511,325.5,196.0
17542,326.0,196.0
17574,326.5,196.0
17606,326.5,196.0
17651,326.5,196.0
17682,326.0,195.5
17713,325.5,195.5
17744,326.0,195.0
17825,326.0,195.0
18041,325.5,196.0
18056,325.0,196.0
18070,325.0,196.0
18100,325.0,196.0
18147,325.0,196.0
18227,325.0,196.0
18287,325.0,196.0
18320,325.0,196.0
18348,325.0,196.0
18364,325.0,196.0
18379,325.0,196.0
18396,325.0,196.5
18413,325.0,196.5
18443,325.0,196.5
18475,324.5,197.0
18506,324.5,197.5
18538,324.5,198.5
18614,321.5,206.0
18742,319.5,213.0
18775,319.5,214.5
18804,318.5,215.5
18835,318.5,216.0
18866,318.5,215.0
18898,319.5,214.5
18928,320.0,214.0
18962,320.5,213.0
19007,320.5,212.0
19053,321.5,211.0
19085,322.0,210.0
19114,322.0,210.0
19145,324.5,209.5
19175,328.5,208.0
19207,332.0,206.5
19237,342.0,203.5
19268,351.0,201.0
19298,361.0,197.0
19329,368.0,193.5
19360,374.0,190.0
19407,381.0,185.5
19437,381.0,185.5
19484,381.5,185.5
19515,382.5,184.0
19546,382.5,184.0
19579,384.0,184.0
19612,385.0,183.0
19642,387.5,184.0
19673,386.0,183.5
19704,387.5,184.0
19734,387.0,183.0
19763,386.5,182.0
19810,386.0,181.0
19843,383.5,181.0
19875,384.5,181.0
19919,385.0,182.5
19950,383.5,181.0
19984,383.5,181.0
20014,382.5,181.0
20048,381.5,180.0
20079,380.5,181.5
20112,381.0,182.0
20141,379.5,182.0
20172,380.0,182.0
20202,374.0,184.0
20233,369.0,190.5
20265,363.5,197.0
20312,356.5,198.5
20344,348.5,202.5
20374,347.5,202.0
20405,336.5,205.0
20435,329.0,207.5
20466,323.0,209.0
20497,318.5,209.0
20529,315.5,209.0
20561,312.5,208.5
20609,307.5,207.5
20640,305.5,207.0
20669,303.5,205.0
20699,301.5,200.5
20746,299.5,196.5
20777,298.0,193.5
20810,298.0,193.5
20840,297.0,190.5
20872,296.0,188.0
20904,294.5,184.5
20933,293.0,182.5
20964,292.0,180.5
20997,290.0,179.0
21044,285.5,175.0
21074,284.5,174.0
21105,283.0,172.5
21138,282.0,171.0
21181,281.5,169.5
21231,280.5,168.0
21263,280.5,168.0
21294,281.5,167.0
21326,283.0,167.5
21368,283.0,166.5
21400,282.5,166.5
21430,281.5,166.5
21462,281.0,167.0
21493,280.5,167.0
21524,280.0,167.5
21557,279.0,167.5
21588,277.0,168.0
21618,274.5,169.5
21648,274.5,169.0
21680,273.0,170.5
21712,270.5,171.0
21745,268.5,172.0
21776,267.0,172.0
21806,265.5,172.0
21837,263.5,171.5
21867,262.0,171.5
21898,260.5,171.5
21930,258.5,171.0
21961,257.0,170.5
22007,254.5,170.5
22055,253.5,170.5
22086,254.0,170.5
22117,250.5,171.0
22146,249.0,171.0
22179,248.0,171.5
22211,245.0,171.5
22276,245.0,171.0
22306,244.0,170.0
22337,243.0,169.5
22368,242.0,169.5
22398,241.0,170.0
22431,240.0,171.5
22462,238.5,173.0
22493,237.0,174.0
22523,237.0,174.0
22554,235.5,175.5
22590,233.5,177.5
22630,230.5,182.0
22662,228.0,187.0
22694,225.5,192.0
22723,223.0,195.0
22754,223.5,198.0
22786,224.0,199.5
22818,223.0,200.5
22851,223.0,201.0
22880,224.5,202.0
22910,225.0,202.5
22944,225.5,202.5
22976,224.0,202.5
23006,223.5,203.0
23036,222.5,203.0
23068,223.5,203.0
23098,222.5,202.5
23130,223.0,203.0
23162,223.0,202.0
23193,222.0,202.0
23226,222.5,202.0
23271,222.0,201.5
23314,221.5,202.0
23347,221.0,202.0
23380,221.5,201.5
23410,219.0,202.0
23440,218.0,202.0
23474,217.5,202.5
23502,217.5,202.5
23533,217.5,203.5
23564,217.0,203.0
23596,217.0,203.0
23634,216.5,203.0
23676,217.5,203.0
23706,217.0,203.5
23743,218.0,203.0
23784,217.0,203.0
23812,218.0,202.0
23843,219.5,202.0
23874,219.0,202.5
23904,219.0,201.5
23933,220.5,201.0
23965,221.0,200.0
23996,223.0,197.5
24027,223.5,194.5
24059,223.5,193.0
24090,223.5,192.5
24136,224.0,192.0
24166,224.5,190.5
24198,224.5,190.5
24246,224.5,189.0
24324,224.5,189.0
24355,224.5,189.0
24386,224.5,189.0
24417,224.0,189.0
24447,223.0,188.0
24478,223.0,188.0
24510,222.5,187.5
24542,222.0,187.0
24572,222.0,186.0
24604,221.5,186.0
24635,221.0,186.0
24668,220.0,186.0
24703,221.0,185.0
24747,221.0,185.0
24780,221.0,185.0
24810,220.5,185.0
24841,220.5,185.0
24872,220.5,185.0
24902,220.5,184.5
24935,220.5,184.5
24965,219.5,184.0
24998,219.5,184.0
25029,219.5,184.0
25060,219.5,183.5
25091,219.5,183.5
25122,219.0,183.5
25153,219.0,183.5
25186,219.0,183.0
25216,219.0,183.5
25248,219.0,183.0
25277,219.5,182.5
25310,218.5,182.0
25341,218.0,181.5
25372,218.5,181.0
25403,218.5,181.0
25435,218.0,180.5
25465,217.5,180.0
25495,217.5,180.0
25527,218.0,180.0
25560,218.0,180.0
25606,218.0,179.5
25635,218.0,180.0
25666,218.0,180.0
25697,218.0,180.0
25729,218.5,180.0
25761,220.0,181.0
25792,220.0,181.5
25838,220.0,181.5
25869,219.5,181.5
25899,219.5,181.5
25931,219.5,181.5
25961,219.5,181.5
25993,219.5,181.5
26041,219.5,181.5
26085,219.0,181.5
26114,219.0,181.5
26146,219.0,182.0
26177,219.0,183.0
26210,219.0,182.5
26240,219.5,182.5
26271,219.5,182.5
26304,220.0,182.5
26414,220.0,182.5
26445,220.0,182.5
26478,220.0,182.5
26507,220.0,182.5
26542,220.0,182.5
26586,220.0,182.5
26615,220.5,182.5
26648,220.0,182.5
26678,220.0,182.5
26712,220.0,182.5
26774,219.0,183.0
26805,219.0,182.5
26836,219.0,182.5
26867,219.5,183.0
26897,219.0,182.5
26928,220.0,183.0
26959,220.0,182.5
26992,219.5,182.5
27023,220.5,183.0
27054,220.0,183.0
27098,220.0,183.5
27130,220.0,183.0
27163,220.0,183.0
27194,220.5,183.0
27227,220.0,183.5
27257,220.0,183.5
27288,220.0,183.0
27320,220.0,183.5
27365,220.0,183.5
27396,219.5,184.0
27427,220.0,184.0
27462,219.5,184.5
27494,219.5,185.0
27538,220.0,185.5
27568,220.0,186.0
27599,220.0,186.5
27628,220.0,188.0
27661,221.0,190.5
27694,219.5,193.5
27726,218.0,197.0
27756,217.5,200.0
27787,217.0,201.5
27817,216.0,202.0
27849,215.0,203.0
27879,214.5,203.0
27927,214.0,203.5
27975,214.5,204.5
28004,216.5,204.5
28038,215.0,204.5
28069,216.0,204.5
28099,218.0,205.5
28130,217.5,206.0
28163,217.0,206.0
28194,217.5,206.5
28225,217.0,207.0
28256,217.0,208.0
28287,218.5,208.0
28320,217.0,208.0
28352,218.0,208.5
28396,218.5,208.5
28428,215.5,208.5
28460,217.0,210.0
28493,219.0,211.5
28524,218.5,211.0
28553,218.5,212.5
28585,218.5,214.0
28636,217.5,214.0
28680,219.0,215.5
28715,215.0,216.5
28759,216.0,217.0
28788,214.5,217.5
28851,213.5,219.0
28881,215.0,218.5
28913,214.5,219.5
28945,214.0,219.5
28975,208.5,220.5
29008,206.5,221.5
29037,204.5,223.5
29069,203.0,225.5
29099,200.0,225.5
29129,201.0,227.0
29160,199.5,227.0
29190,199.5,226.0
29222,200.0,225.0
29253,200.5,224.0
29284,197.5,223.5
29317,200.0,223.0
29347,200.5,222.5
29378,200.5,221.5
29410,202.5,221.0
29443,204.5,221.0
29475,203.5,219.5
29506,202.5,219.0
29537,205.0,218.0
29569,203.0,217.5
29600,205.0,217.0
29630,206.0,216.5
29661,208.0,216.5
29693,210.5,217.0
29724,212.5,216.5
29755,214.0,216.5
29786,214.5,216.5
29817,216.5,215.5
29850,216.5,216.0
29881,219.0,215.5
29912,218.0,216.0
29944,217.0,216.0
29975,218.0,215.5
30006,219.5,216.0
30051,220.0,216.0
30096,219.5,215.5
30129,220.0,216.0
30161,222.0,216.0
30194,219.5,216.5
30224,219.5,216.0
30255,221.5,216.0
30285,221.5,216.0
30317,220.5,217.0
30348,219.0,216.5
30379,221.5,216.0
30409,220.5,216.0
30442,219.5,216.0
30502,220.5,215.0
30534,220.5,214.5
30565,219.0,213.5
30598,218.0,212.0
30628,218.0,211.0
30661,212.5,210.0
30692,215.5,210.0
30723,217.5,210.0
30754,215.0,209.5
30785,217.0,210.0
30815,216.5,209.5
30846,218.5,209.5
30927,218.0,209.0
30956,219.0,209.0
30987,219.5,209.0
31016,220.5,208.5
31048,221.0,207.5
31079,220.5,209.0
31113,222.5,208.0
31143,222.0,208.0
31175,224.0,208.5
31205,224.5,208.5
31236,224.5,207.5
31267,225.5,206.5
31305,226.5,206.5
31344,227.5,205.0
31378,228.0,204.0
31408,229.0,203.0
31440,228.5,204.5
31470,230.5,204.0
31504,232.0,203.0
31547,231.5,203.0
31580,232.5,201.0
31610,237.0,202.0
31642,237.5,201.5
31674,237.0,200.0
31704,239.5,200.0
31737,242.0,199.0
31767,244.5,198.0
31797,244.5,199.0
31828,247.0,197.5
31860,249.5,197.5
31892,252.5,196.5
31921,256.0,196.0
31954,261.0,195.0
31985,266.0,195.0
32017,270.0,195.5
32048,275.0,195.0
32077,280.5,195.5
32110,286.0,196.0
32141,291.0,196.5
32222,300.0,196.5
32251,300.0,196.5
32282,303.5,197.0
32313,306.0,197.0
32344,307.5,197.0
32376,310.0,197.0
32407,310.0,196.5
32440,310.5,195.5
32471,310.0,194.0
32501,309.5,190.5
32531,309.0,186.5
32563,307.0,185.0
32627,303.0,183.5
32658,302.0,183.0
32689,302.0,183.0
32722,300.5,182.0
32750,299.0,181.5
32781,297.5,181.0
32812,295.0,179.5
32844,294.0,179.0
32876,293.0,178.0
32907,292.0,177.0
32940,291.0,176.5
33017,291.0,176.0
33045,293.0,174.5
33079,294.0,173.0
33110,296.0,172.0
33142,295.5,172.0
33174,297.5,171.0
33204,299.0,170.0
33236,300.5,168.5
33266,301.5,167.5
33297,303.5,167.5
33327,304.5,166.5
33359,306.5,165.5
33392,308.5,166.0
33421,315.5,169.0
33453,320.0,173.0
33484,324.0,175.5
33514,324.5,175.5
33545,329.0,177.0
33577,334.5,177.5
33608,337.5,177.5
33639,341.5,178.0
33673,346.0,177.5
33702,349.5,176.5
33734,352.5,176.5
33767,357.5,177.5
33812,365.5,178.5
33845,368.5,177.5
33892,371.0,178.0
33922,372.5,178.0
33951,372.0,178.0
33985,374.0,177.5
34030,374.5,177.5
34062,375.0,177.0
34095,376.0,177.5
34128,376.0,177.5
34157,375.5,177.0
34188,375.0,176.5
34220,374.0,176.5
34250,373.0,176.5
34282,372.0,176.5
34313,370.5,176.5
34344,370.0,176.5
34379,370.0,176.5
34422,368.5,176.0
34452,367.5,176.5
34484,367.0,177.0
34512,366.0,177.5
34545,365.0,178.5
34577,364.5,181.0
34610,363.0,182.0
34639,363.0,183.0
34670,362.5,183.5
34700,363.0,183.5
34748,363.0,182.5
34784,363.0,183.5
34826,363.0,183.5
34857,364.0,184.0
34888,363.0,183.5
34917,363.5,184.0
34949,364.0,183.5
34983,364.5,184.5
35029,365.5,185.0
35060,364.5,185.5
35092,364.0,185.0
35135,365.0,185.0
35165,364.0,185.5
35197,362.0,185.0
35227,362.0,185.0
35260,362.5,184.5
35290,363.0,184.5
35320,361.0,184.5
35350,361.0,184.5
35382,361.5,184.0
35413,361.5,184.0
35444,363.5,183.0
35476,364.0,183.0
35505,363.0,182.0
35535,364.0,181.5
35585,364.5,181.5
35613,365.0,182.0
35645,364.5,182.0
35678,366.5,182.0
35707,366.5,182.0
35738,368.5,182.5
35771,369.0,182.5
35801,369.0,182.5
35831,369.5,182.5
35864,371.0,182.5
35893,370.5,182.5
35928,370.5,182.5
35973,370.5,182.5
36020,371.0,183.0
36051,370.5,183.0
36081,370.5,183.5
36110,370.5,183.0
36144,370.0,182.5
36174,369.5,183.0
36206,369.0,182.5
36237,367.5,182.5
36271,367.0,182.0
36302,366.0,181.5
36332,364.5,181.5
36363,362.5,180.5
36395,361.0,180.5
36440,359.5,180.5
36471,358.5,180.0
36502,358.0,180.0
36533,358.0,181.0
36566,357.5,181.0
36610,355.0,184.5
36641,354.5,185.5
36671,355.5,186.5
36701,355.5,186.5
36733,358.5,186.0
36765,361.0,184.5
36795,362.0,183.5
36829,363.0,184.0
36876,364.0,183.0
36908,363.5,183.5
36938,364.0,183.5
36972,366.0,183.5
37003,367.5,183.5
37032,367.5,183.5
37063,367.5,183.5
37110,367.5,183.5
37140,368.0,183.5
37178,368.0,183.5
37218,368.5,183.5
37250,367.0,184.0
37279,365.0,186.0
37311,363.5,186.5
37342,363.5,186.5
37375,362.5,187.5
37405,363.0,188.0
37436,362.0,188.5
37469,362.5,188.5
37502,363.0,188.5
37547,361.5,188.5
37579,362.0,188.5
37609,361.5,188.5
37641,360.5,188.0
37670,360.5,188.0
37718,361.0,188.5
37747,360.5,189.0
37782,360.5,189.0
37826,359.5,188.0
37857,359.5,189.0
37890,359.0,188.5
37919,359.0,189.0
37950,359.0,188.5
37984,360.0,188.5
38013,361.0,188.5
38045,361.0,188.0
38077,360.5,188.0
38108,361.0,188.0
38139,360.0,188.0
38173,361.0,188.5
38202,360.5,188.0
38233,360.5,188.5
38268,360.0,188.5
38298,359.0,188.0
38329,360.0,188.0
38362,358.5,188.0
38398,358.0,187.0
38440,356.0,187.0
38474,356.0,187.0
38504,355.0,187.0
38535,355.0,186.5
38582,354.5,186.5
38613,354.0,186.0
38644,353.0,185.5
38682,352.0,185.5
38723,351.5,185.5
38753,350.5,185.0
38785,348.5,184.5
38815,349.0,184.0
38846,348.0,184.0
38879,347.5,184.5
38909,346.5,184.5
38939,346.0,184.5
38971,345.0,185.0
39002,344.0,185.0
39034,343.5,185.0
39064,342.5,185.0
39112,341.5,185.0
39142,341.0,184.5
39175,340.0,184.5
39207,338.0,184.0
39235,337.0,184.0
39269,336.0,183.0
39380,335.0,182.5
39423,334.0,182.0
39455,333.0,181.5
39486,331.5,181.5
39516,329.5,181.0
39551,327.5,180.5
39595,324.5,180.5
39631,323.0,180.0
39673,316.0,182.0
39703,315.0,182.0
39734,313.0,180.0
39766,310.5,176.5
39797,309.0,175.0
39845,307.0,174.0
39878,306.0,174.0
39908,304.5,173.0
39940,303.0,172.0
39970,302.0,171.5
40002,301.0,171.5
40034,299.5,171.0
40065,298.5,171.0
40096,297.5,171.5
40128,296.5,171.5
40159,296.5,171.5
40189,296.0,172.0
40220,295.5,172.5
40267,295.0,172.5
40298,296.0,173.0
40329,296.0,173.5
40361,296.0,174.0
40392,296.0,174.0
40438,296.0,174.0
40468,295.5,174.0
40498,295.5,173.5
40531,295.5,174.0
40563,296.5,174.5
40594,297.5,175.5
40624,297.5,176.5
40672,298.0,176.5
40701,297.5,176.5
40733,298.0,176.0
40765,298.0,176.0
40797,298.0,175.5
40827,298.0,175.5
40859,298.0,175.0
40889,298.0,175.5
40919,298.5,175.0
40951,298.0,178.0
40981,297.5,181.0
41059,299.0,183.5
41091,299.5,184.0
41121,301.0,184.0
41152,301.5,184.5
41184,302.0,184.5
41214,303.5,184.5
41246,303.5,184.5
41277,303.5,184.5
41308,304.0,184.5
41339,303.5,184.0
41371,304.5,184.5
41402,304.5,184.0
41433,304.5,184.5
41465,305.5,185.5
41495,305.5,186.0
41543,306.0,186.0
41574,307.0,187.0
41605,306.5,187.5
41635,307.0,187.5
41667,307.0,188.0
41714,308.0,188.0
41745,308.5,188.0
41777,308.0,188.5
41806,309.0,188.0
41839,309.0,188.0
41870,309.0,188.5
41915,310.0,189.0
41948,310.5,189.0
41979,310.5,189.0
42009,311.0,189.0
42040,310.0,189.5
42071,311.0,189.5
42101,311.5,189.0
42134,311.5,189.0
42164,310.5,188.5
42195,311.0,188.5
42226,311.0,189.0
42259,311.5,189.0
42289,311.5,188.5
42319,311.5,188.5
42366,311.5,189.5
42398,313.0,190.0
42429,312.5,190.0
42461,312.5,189.5
42491,312.5,190.0
42524,312.0,189.5
42553,313.0,189.5
42586,312.0,189.5
42614,313.5,190.0
42647,312.5,190.0
42693,313.0,189.5
42726,313.0,190.0
42756,313.0,190.0
42802,312.5,189.5
42832,312.5,189.5
42863,313.0,190.0
42893,313.0,189.5
42926,312.5,189.5
42957,313.0,189.5
42988,312.5,190.0
43018,313.0,190.0
43050,312.0,189.5
43095,312.5,189.5
43126,312.0,189.5
43159,313.0,190.0
43189,312.0,190.0
43236,312.5,190.0
43267,312.0,190.0
43297,311.5,189.5
43328,312.0,189.5
43361,311.5,189.5
43392,312.0,190.0
43422,311.0,190.0
43453,312.5,190.0
43486,311.5,190.0
43515,311.5,190.0
43547,312.5,190.0
43578,311.5,191.0
43623,312.5,191.0
43655,313.0,190.5
43687,313.5,191.0
43735,312.5,191.0
43765,312.5,191.5
43797,313.5,191.5
43826,312.5,191.5
