n,x,y
6262,335.5,213.0
6293,336.0,213.0
6323,335.0,213.0
6355,335.0,212.5
6385,335.5,212.0
6417,335.0,212.0
6448,335.0,212.0
6478,334.5,212.0
6509,334.5,212.0
6541,333.5,211.5
6571,331.5,211.5
6602,331.0,211.0
6635,330.5,211.5
6665,329.5,214.5
6696,328.0,215.5
6759,329.0,214.0
6806,329.0,212.5
6849,328.5,211.5
6882,328.5,211.0
6913,328.5,211.0
6943,326.5,210.5
6975,326.0,210.5
7006,326.5,210.5
7037,326.0,210.5
7067,325.5,210.0
7098,325.5,210.5
7129,325.0,210.5
7160,324.5,211.0
7190,324.5,210.5
7222,324.0,210.0
7253,324.0,210.0
7286,323.0,210.0
7330,322.5,211.0
7363,322.0,212.0
7394,321.5,212.5
7424,322.0,211.5
7455,322.0,212.0
7486,321.0,212.5
7516,321.0,212.5
7546,321.0,212.5
7578,321.0,212.5
7609,321.0,212.5
7641,320.0,213.0
7674,320.0,212.5
7720,320.5,213.0
7813,320.0,213.0
7876,319.5,213.0
7907,319.5,213.0
7941,319.5,213.0
7985,320.0,213.0
8013,320.5,212.0
8047,319.5,213.0
8077,320.0,212.5
8109,320.0,212.5
8140,320.5,212.5
8170,319.5,212.5
8200,320.0,213.0
8234,319.5,212.5
8265,321.0,211.5
8311,321.5,210.5
8344,322.5,210.5
8375,322.5,210.5
8404,322.5,210.0
8437,322.5,210.5
8467,322.5,211.0
8499,323.0,210.5
8529,323.0,211.0
8559,323.5,210.5
8591,323.0,210.0
8621,323.5,210.0
8667,323.5,210.0
8717,323.5,210.0
8762,322.5,210.0
8810,322.5,210.0
8841,323.0,210.0
8871,322.5,209.5
8903,322.5,210.0
8935,322.0,210.0
8966,321.5,210.0
8996,322.5,209.5
9025,322.0,210.0
9056,322.0,209.5
9089,321.5,210.0
9120,322.0,209.5
9150,321.5,210.0
9183,322.0,210.0
9213,322.0,210.0
9245,322.0,210.0
9276,321.5,210.0
9307,321.5,210.0
9338,321.0,210.0
9368,321.0,210.5
9402,320.5,210.5
9432,320.0,210.5
9463,320.0,210.5
9494,320.0,210.5
9540,320.0,210.0
9587,320.5,210.0
9621,320.0,210.0
9666,320.0,210.0
9696,320.0,210.0
9727,320.0,210.0
9759,320.5,210.5
9790,321.0,211.5
9823,322.0,211.0
9852,322.5,210.0
9883,323.0,210.0
9912,323.0,210.5
9945,323.5,210.0
9976,323.0,210.0
10007,323.5,210.0
10040,323.5,210.0
10071,322.5,210.0
10103,323.0,210.0
10132,322.5,210.0
10163,322.0,210.0
10192,322.0,210.0
10225,322.5,210.0
10271,322.0,210.0
10302,323.0,210.0
10332,322.5,210.0
10362,322.5,210.0
10412,322.5,210.5
10442,322.0,210.0
10473,322.0,210.0
10507,322.5,209.5
10551,322.5,210.5
10582,322.5,210.5
10613,322.0,210.5
10644,322.5,210.5
10674,323.0,210.5
10705,323.0,210.5
10737,322.5,210.5
10766,322.5,210.5
10798,322.5,210.5
10844,323.0,210.5
10877,322.0,210.5
10905,322.0,210.5
10940,322.5,210.5
10970,322.0,210.5
11001,322.5,210.5
11032,322.5,210.5
11078,322.0,210.5
11107,321.5,210.5
11140,321.5,210.5
11171,321.0,210.5
11203,321.5,210.5
11233,321.0,210.5
11279,321.0,210.5
11310,321.5,210.5
11342,321.5,210.5
11372,321.0,210.5
11403,321.5,210.5
11438,321.0,210.5
11482,322.0,210.5
11513,321.0,210.5
11544,321.5,210.5
11574,321.0,211.0
11604,321.5,210.5
11637,322.0,210.5
11667,321.5,211.0
11713,321.0,211.0
11745,321.5,211.0
11778,321.5,211.0
11807,321.5,211.0
11839,321.5,211.5
11870,321.0,211.0
11900,321.5,211.0
11932,322.0,211.0
11963,321.5,211.0
11995,323.0,212.5
12027,321.5,211.0
12059,321.5,211.0
12104,321.5,211.0
12134,321.5,211.0
12167,321.5,211.0
12197,323.0,211.0
12229,322.0,214.0
12275,322.0,210.5
12304,321.5,210.5
12337,322.0,211.0
12367,322.0,213.5
12398,322.5,214.0
12430,322.0,212.5
12461,321.0,210.5
12492,320.5,210.5
12540,320.5,210.5
12570,320.0,210.5
12603,320.0,210.5
12637,319.5,210.5
12679,320.0,210.0
12711,320.0,210.0
12743,320.0,209.5
12774,320.5,210.0
12804,320.5,210.0
12850,320.5,210.5
12880,320.0,210.5
12912,320.5,210.5
12941,320.5,210.5
12971,321.0,210.5
13002,321.0,210.5
13033,321.0,210.5
13064,321.0,210.5
13096,321.0,210.5
13144,320.5,210.5
13175,321.0,210.5
13204,320.5,210.5
13240,320.0,210.5
13283,320.0,211.0
13315,320.0,210.5
13346,320.0,210.5
13376,320.0,210.5
13405,319.5,210.5
13437,320.0,210.5
13470,320.0,210.5
13500,320.0,210.5
13529,320.5,210.5
13561,320.5,211.0
13592,321.0,210.5
13625,322.5,215.0
13655,322.0,215.0
13685,323.5,212.5
13718,322.0,211.5
13747,321.5,211.5
13809,322.0,211.0
13841,321.5,211.0
13873,321.5,211.0
13903,321.5,211.0
13932,322.0,211.0
13964,321.5,211.0
13995,322.5,211.0
14025,321.5,211.0
14058,322.0,211.0
14087,322.0,211.0
14122,322.0,211.0
14167,321.0,211.0
14213,321.5,211.0
14243,322.0,211.0
14274,322.0,212.0
14306,322.0,211.5
14337,322.0,212.0
14368,322.0,212.0
14400,322.5,212.0
14432,322.5,212.0
14461,322.5,212.0
14493,322.5,212.5
14525,323.0,212.5
14556,323.0,213.5
14585,322.5,213.0
14618,322.5,213.0
14665,323.5,214.0
14696,324.0,215.0
14725,324.0,215.0
14756,324.0,214.5
14787,324.0,215.0
14833,324.0,214.5
14867,324.0,215.0
14899,324.5,215.0
14928,325.0,215.0
14959,324.5,214.0
14991,325.0,214.0
15026,324.5,214.5
15070,324.5,215.0
15102,324.5,215.5
15134,324.5,215.0
15164,325.0,215.5
15195,324.0,215.0
15225,324.0,215.0
15256,324.0,215.0
15289,324.0,215.5
15321,324.5,216.0
15352,323.5,215.5
15380,324.0,215.5
15428,324.5,215.5
15458,324.5,215.5
15504,324.5,215.5
15536,324.5,215.5
15568,324.5,216.5
15597,325.0,216.0
15628,324.5,216.0
15659,324.5,216.0
15689,325.0,216.5
15720,325.0,216.0
15751,325.0,216.0
15799,325.5,216.0
15832,325.5,216.0
15863,325.5,216.5
15911,326.0,216.5
15945,325.5,216.0
15986,325.5,216.5
16017,326.0,216.5
16049,325.5,216.5
16078,325.5,216.5
16109,325.5,216.5
16140,325.0,216.5
16172,325.5,216.5
16217,325.5,216.0
16249,324.5,215.5
16279,324.5,215.0
16309,324.0,214.5
16341,324.0,214.0
16371,324.0,214.0
16402,324.0,214.5
16435,324.0,214.5
16466,323.5,214.0
16495,324.0,214.5
16525,324.5,214.5
16557,324.0,214.5
16587,324.0,214.5
16618,324.0,214.5
16649,324.5,214.5
16680,324.0,214.5
16711,324.5,214.5
16739,324.0,214.0
16804,324.5,216.0
16837,324.5,219.0
16898,325.0,218.5
16926,325.5,216.5
16957,324.5,216.0
16987,324.0,215.0
17018,324.0,214.5
17049,323.0,214.5
17081,323.0,214.5
17114,323.0,214.0
17147,323.0,214.0
17178,323.0,213.5
17207,323.0,213.5
17239,323.0,213.5
17268,322.5,213.5
17301,323.0,214.0
17332,323.0,214.0
17361,322.5,214.0
17393,323.0,214.0
17425,323.0,214.0
17454,323.0,214.0
17485,323.0,214.0
17517,323.0,213.5
17549,324.0,214.0
17579,324.0,214.0
17625,324.0,214.0
17656,324.0,214.0
17687,325.0,214.5
17720,325.0,214.5
17768,325.0,214.0
17813,325.0,214.0
17858,325.5,214.0
17889,326.0,214.5
17919,326.0,214.0
17949,326.0,214.5
17981,326.0,215.5
18011,326.0,215.0
18044,326.0,215.5
18074,326.5,215.0
18106,326.0,215.5
18139,327.5,217.0
18169,329.0,218.5
18203,329.0,219.0
18233,329.0,219.0
18264,328.5,219.0
18296,329.0,219.0
18328,329.0,219.0
18370,328.5,219.0
18402,329.0,219.0
18435,329.0,219.0
18465,329.0,219.0
18494,329.0,219.0
18526,329.0,218.0
18557,329.0,218.0
18587,329.0,218.0
18619,329.0,218.0
18654,329.5,218.0
18699,330.0,218.5
18729,329.5,218.5
18763,329.5,218.0
18806,329.0,218.0
18837,329.5,218.5
18868,330.0,218.0
18899,329.0,218.5
18932,329.5,218.0
18963,329.5,218.0
18992,329.5,218.5
19024,329.0,218.0
19056,329.5,218.5
19088,330.0,218.0
19116,330.0,218.0
19151,330.0,218.5
19184,329.0,218.0
19227,329.0,218.5
19258,329.0,218.0
19287,329.0,218.0
19320,329.0,218.0
19367,329.0,218.0
19400,328.5,219.0
19432,327.5,220.0
19464,324.5,220.5
19495,324.5,219.0
19526,325.5,218.5
19560,325.0,217.5
19603,324.5,217.0
19637,324.0,216.0
19682,323.0,216.0
19713,322.5,215.0
19744,322.5,213.0
19773,322.5,213.0
19805,323.0,212.5
19835,323.5,213.5
19868,325.0,213.0
19899,326.0,212.0
19931,327.0,211.0
19963,328.5,209.5
20008,330.5,210.0
20038,332.5,209.0
20070,336.0,209.0
20102,337.0,209.0
20132,338.5,208.0
20163,340.0,206.5
20195,340.5,204.5
20226,340.5,202.0
20256,340.0,198.0
20286,336.5,193.5
20318,332.5,191.0
20349,331.0,189.0
20379,329.5,186.0
20411,325.5,182.5
20444,324.0,177.5
20475,323.0,170.5
20505,323.0,166.0
20536,324.0,162.0
20582,326.0,157.0
20613,326.5,154.0
20648,327.0,150.5
20690,327.0,148.0
20721,326.0,150.0
20755,328.0,151.0
20799,328.5,149.0
20828,331.0,148.5
20860,331.0,147.5
20892,333.0,146.0
20922,337.0,144.5
20953,336.5,144.0
20986,339.0,144.0
21015,342.0,144.0
21048,344.5,145.0
21095,346.5,145.5
21126,348.0,147.0
21171,348.0,148.0
21204,348.5,149.0
21234,347.5,149.5
21265,347.0,151.0
21298,348.0,150.0
21341,350.0,153.0
21371,351.5,153.0
21405,352.0,155.0
21449,352.0,157.0
21478,353.0,157.0
21510,353.0,158.0
21541,353.0,158.0
21572,353.5,158.0
21604,354.0,158.5
21636,354.5,158.0
21666,355.0,157.0
21698,356.0,157.0
21726,355.5,156.5
21759,356.5,157.5
21790,357.0,157.5
21820,358.0,158.5
21883,359.0,160.5
21915,359.0,162.0
21945,359.0,161.5
21976,358.5,161.5
22007,359.0,162.0
22037,359.0,162.0
22068,358.5,162.0
22101,358.0,162.5
22131,357.5,161.0
22161,357.5,162.0
22194,357.0,162.5
22225,356.0,163.5
22284,354.5,167.5
22318,354.5,169.0
22363,354.0,169.0
22395,353.5,170.5
22425,353.0,172.0
22455,353.5,172.0
22485,353.5,173.0
22517,354.0,171.0
22548,354.0,169.5
22580,355.5,167.5
22610,356.5,165.5
22641,357.5,165.5
22672,359.5,165.0
22720,360.0,166.0
22763,362.0,166.5
22793,362.0,166.0
22826,362.5,165.5
22872,362.5,165.5
22902,363.0,164.5
22933,364.5,164.5
22963,364.5,163.0
22994,365.0,162.5
23025,365.0,162.0
23058,365.0,161.5
23102,364.0,163.5
23133,362.5,165.0
23164,361.0,167.0
23196,359.5,167.0
23227,359.5,166.5
23273,358.5,167.0
23305,358.0,166.0
23335,358.5,165.0
23367,358.5,164.5
23398,358.5,163.5
23429,358.5,164.0
23459,357.5,165.0
23492,357.0,167.5
23524,357.0,168.5
23553,356.5,170.0
23589,356.5,169.0
23633,356.0,169.0
23665,356.0,169.0
23696,356.0,168.0
23727,356.5,167.5
23757,357.0,167.0
23787,356.5,166.5
23818,356.5,168.5
23853,355.0,170.5
23883,356.0,175.5
23913,357.0,175.5
23943,357.0,175.5
23976,357.5,174.5
24005,357.0,174.0
24036,357.0,174.5
24067,357.5,174.0
24100,358.0,173.0
24132,358.0,173.0
24161,358.0,174.5
24192,357.5,176.0
24224,357.0,177.0
24269,355.0,180.0
24300,355.5,179.5
24331,355.0,179.0
24362,355.0,177.5
24410,355.5,176.5
24440,355.5,175.5
24474,355.5,176.0
24519,356.0,175.5
24562,355.5,175.5
24595,356.0,176.5
24624,355.0,178.5
24655,354.5,179.0
24687,354.5,179.0
24731,355.5,179.0
24762,355.0,178.0
24794,356.0,178.0
24836,356.5,177.5
24871,356.0,178.5
24901,356.0,179.0
24932,355.5,178.5
24962,355.5,179.5
24994,354.5,179.0
25024,354.0,179.5
25059,353.5,179.5
25102,351.5,179.0
25133,351.5,179.0
25165,351.5,179.0
25195,351.5,178.5
25225,352.0,178.5
25257,352.5,178.0
25287,352.5,177.5
25318,352.5,177.5
25347,352.5,177.5
25379,352.5,177.5
25413,352.5,177.5
25444,353.0,177.5
25473,352.0,176.5
25504,352.5,177.0
25535,352.0,176.5
25568,352.5,176.5
25613,351.5,176.0
25645,352.5,176.0
25692,352.0,176.0
25737,353.0,175.5
25766,352.5,176.0
25798,353.0,175.5
25829,353.0,175.5
25860,353.0,175.0
25890,353.5,175.5
25921,353.5,175.5
25954,353.0,175.0
25997,353.0,175.5
26029,353.0,175.0
26059,352.5,175.5
26092,352.5,176.0
26137,352.5,176.5
26168,352.5,176.0
26199,352.5,176.0
26230,352.5,176.0
26259,352.0,176.0
26292,353.0,175.5
26322,352.0,175.0
26354,353.0,175.5
26385,353.0,175.5
26415,353.0,175.0
26460,353.0,175.5
26492,354.0,175.0
26536,353.5,175.5
26567,354.5,175.5
26598,354.0,175.5
26629,354.0,175.5
26661,354.0,175.0
26720,353.5,178.0
26753,352.5,178.5
26783,353.0,179.0
26814,353.0,179.0
26845,353.0,179.0
26878,353.0,179.5
26922,353.0,179.0
26956,353.0,180.0
26987,352.5,180.0
27018,353.0,180.0
27048,353.0,180.0
27081,353.0,179.5
27112,352.5,180.0
27143,353.5,180.0
27174,353.0,180.0
27205,353.5,180.0
27237,353.5,180.0
27271,353.0,179.5
27315,354.0,179.0
27345,354.0,180.0
27375,353.5,179.5
27409,353.5,179.5
27440,353.5,179.5
27471,353.0,179.5
27502,353.0,180.0
27533,353.5,180.0
27564,353.0,180.0
27595,354.0,180.0
27627,353.5,179.5
27657,354.0,180.0
27689,353.5,179.0
27720,353.5,179.5
27754,353.5,179.0
27797,353.5,179.5
27828,353.5,180.0
27862,353.0,179.5
27908,353.5,179.5
27940,353.0,179.0
27987,353.5,179.0
28018,353.0,179.0
28063,353.0,179.5
28095,352.5,179.0
28127,353.0,179.0
28157,353.0,179.0
28187,353.0,179.5
28220,353.0,179.5
28251,352.0,179.5
28296,353.0,179.5
28326,353.0,180.0
28358,352.5,179.5
28389,352.5,179.5
28419,353.0,179.5
28451,353.0,179.5
28484,352.5,179.5
28516,352.5,179.5
28546,352.0,179.5
28576,351.5,179.5
28607,352.0,179.5
28637,351.5,179.5
28672,352.0,179.5
28718,352.0,180.0
28746,352.0,179.5
28779,352.0,179.5
28811,352.0,179.5
28842,352.0,179.5
28873,352.5,179.5
28904,353.0,179.5
28934,352.5,179.5
28967,352.5,179.5
28999,353.0,179.0
29043,352.5,179.0
29074,353.5,179.0
29104,354.0,179.0
29137,354.0,179.0
29183,354.5,178.5
29213,354.0,178.5
29246,353.5,178.0
29278,354.0,178.0
29307,354.0,178.5
29337,354.0,178.0
29371,354.0,178.5
29400,354.0,178.0
29433,354.5,178.0
29477,354.5,177.5
29509,354.0,178.0
29539,354.0,177.5
29571,354.0,177.5
29603,354.0,177.0
29634,354.0,177.0
29666,354.0,178.0
29696,354.0,178.0
29728,354.5,177.5
29761,353.5,176.0
29789,353.5,176.0
29821,353.5,174.5
29853,352.5,175.0
29883,352.0,174.5
29915,352.5,174.0
29945,352.0,173.5
29978,352.0,174.0
30008,352.0,173.5
30039,351.5,173.0
30069,352.0,174.0
30101,352.0,174.0
30133,352.0,173.5
30165,352.0,173.0
30196,351.5,173.5
30228,351.5,174.0
30259,351.5,174.0
30290,351.5,174.5
30318,351.5,174.0
30366,351.0,174.5
30399,351.0,174.5
30429,351.0,174.0
30462,351.0,174.0
30492,350.5,174.5
30522,351.0,174.5
30553,351.0,174.5
30583,350.5,174.5
30614,351.0,175.5
30646,351.5,175.0
30678,351.5,175.0
30709,351.5,175.0
30771,351.5,175.0
30802,352.0,175.5
30834,352.5,175.0
30862,352.0,175.0
30896,353.0,175.5
30928,352.5,176.0
30958,352.5,176.0
30990,352.0,175.5
31018,352.0,176.0
31052,352.0,176.0
31081,351.5,176.0
31114,352.0,176.0
31143,352.5,176.5
31192,352.5,178.0
31221,352.5,178.0
31269,352.5,178.5
31301,352.5,179.0
31331,352.0,179.0
31363,352.0,179.5
31393,352.0,179.0
31427,352.0,179.0
31457,352.0,179.5
31487,352.0,179.0
31520,351.5,179.0
31551,351.0,179.0
31582,352.0,179.5
31629,351.5,179.5
31660,351.0,179.5
31694,351.0,179.5
31724,351.0,179.5
31753,351.0,179.5
31785,351.5,179.5
31816,351.0,179.5
31850,351.5,180.0
31880,351.0,179.5
31928,352.0,180.0
31957,351.0,179.5
31988,351.0,180.0
32019,350.5,179.5
32063,350.5,180.0
32096,350.5,180.0
32143,350.0,179.5
32174,349.5,179.5
32218,350.0,180.0
32252,349.5,179.5
32282,349.5,179.5
32313,350.0,179.0
32345,350.0,179.0
32376,350.0,179.5
32405,349.5,179.5
32436,349.5,179.5
32468,350.0,180.0
32498,349.5,180.0
32529,350.0,180.0
32560,349.0,179.0
32592,349.5,179.0
32622,349.5,178.5
32654,348.5,178.0
32686,349.0,177.5
32717,348.5,177.5
32749,348.5,178.0
32779,348.5,179.0
32810,348.5,179.0
32841,348.5,179.0
32889,348.0,179.0
32933,348.5,179.0
32967,348.5,179.0
33001,348.0,180.0
33045,348.5,179.5
33088,347.5,180.0
33119,348.0,180.0
33151,348.0,180.0
33183,347.5,180.0
33217,348.0,180.0
33258,347.5,179.5
33292,347.5,180.0
33321,348.0,180.0
33353,348.5,180.0
33382,348.0,180.0
33413,348.5,180.0
33445,348.0,180.0
33476,347.5,180.5
33511,347.5,180.5
33555,347.5,180.0
33585,347.5,180.0
33616,347.5,180.0
33649,348.0,180.0
33679,347.5,180.0
33710,347.5,180.0
33741,347.5,180.0
33771,347.5,179.5
33804,347.5,180.5
33835,347.5,180.5
33865,347.5,180.0
33898,347.5,180.0
33928,347.5,180.0
33959,348.0,180.0
33990,347.5,180.0
34034,347.5,180.0
34066,347.0,180.0
34104,347.5,180.0
34161,347.0,179.5
34193,347.5,179.5
34221,347.0,179.5
34252,348.5,178.5
34284,347.5,178.5
34313,348.0,178.0
34346,348.5,177.5
34379,348.5,177.5
34409,348.5,177.5
34441,349.0,177.5
34472,348.5,176.5
34502,348.5,177.5
34532,348.0,177.5
34564,348.5,177.5
34594,348.0,177.5
34627,349.0,177.0
34658,348.0,177.5
34689,349.0,177.5
34720,348.0,177.5
34751,348.0,177.5
34782,348.0,177.5
34813,348.0,177.5
34842,348.0,177.5
34874,348.0,177.5
34906,348.0,177.5
34937,348.0,177.5
34966,348.0,177.5
35019,348.0,177.5
35062,348.0,177.5
35093,348.0,178.0
35125,347.5,177.5
35155,347.5,177.5
35250,348.0,177.5
35282,347.5,178.0
35310,347.0,178.0
35343,347.5,178.0
35374,347.0,178.0
35404,346.5,179.0
35436,347.0,179.5
35467,346.5,179.5
35499,346.5,179.5
35529,346.5,179.5
35560,347.0,179.5
35590,346.5,179.5
35622,347.0,179.5
35651,346.5,179.5
35682,346.5,180.0
35714,346.5,180.0
35747,346.5,179.5
35776,345.5,179.0
35805,345.5,178.0
35837,345.5,178.5
35884,345.5,178.5
35914,345.5,178.5
35949,345.0,178.0
35993,345.5,178.0
36026,345.0,178.0
36069,345.5,178.0
36102,345.0,178.5
36132,345.0,178.0
36164,345.5,178.0
36194,345.0,178.0
36211,345.0,178.0
36304,345.0,178.0
36334,345.0,178.0
36363,345.0,178.5
36395,344.5,178.5
36427,345.0,178.5
36457,344.5,178.5
36487,345.0,178.0
36520,344.5,178.0
36549,345.0,178.0
36580,344.5,178.0
36611,344.5,178.5
36641,344.5,178.0
36673,345.0,178.0
36704,344.0,178.0
36735,345.0,178.0
36764,344.5,178.5
36797,344.0,178.0
36829,344.5,178.0
36861,344.5,178.0
36903,344.5,178.0
36934,344.5,178.0
36966,345.0,178.0
36997,345.0,178.0
37028,345.5,178.5
37060,346.0,179.5
37091,346.5,180.0
37122,346.0,180.0
37153,346.5,180.0
37199,346.5,180.0
37229,346.5,180.0
37261,347.5,180.0
37354,347.5,180.0
37384,347.0,180.0
37415,347.0,180.0
37445,347.5,180.0
37507,348.0,180.0
37554,348.0,180.0
37583,347.5,179.5
37615,347.5,180.0
37646,348.0,180.0
37678,347.5,180.0
37709,348.0,179.5
37741,347.5,180.0
37773,347.5,179.5
37804,347.5,180.0
37834,347.5,180.0
37870,348.0,180.5
37913,347.5,182.0
37943,348.0,181.5
37975,346.0,181.5
38008,348.0,181.0
38054,348.0,181.5
38083,347.5,180.5
38114,347.5,180.5
38146,348.0,180.5
38176,347.5,180.0
38208,348.0,180.0
38253,347.5,180.0
38284,347.5,180.0
38314,347.5,180.0
38345,348.0,180.0
38375,348.0,180.0
38408,348.0,180.0
38437,347.5,180.0
38470,347.5,180.0
38501,347.5,180.0
38533,347.5,180.0
38563,347.0,180.0
38602,347.0,180.0
38644,346.5,180.0
38675,346.5,180.0
38708,346.0,180.0
38739,346.0,180.0
38777,345.5,180.0
38815,346.0,179.5
38846,345.5,180.0
38877,345.5,179.5
38908,346.5,180.0
38943,346.0,179.5
38987,346.0,179.5
39018,346.0,179.5
39050,346.0,179.5
39081,345.0,179.5
39116,345.5,179.5
39160,345.5,179.5
39191,345.5,179.5
39221,345.5,179.5
39251,345.0,179.5
39283,346.5,179.5
39314,345.5,179.5
39346,345.0,179.5
39408,345.5,179.5
39438,345.5,179.5
39469,345.5,179.5
39500,345.0,179.5
39531,345.5,179.5
39564,345.5,179.5
39595,345.0,179.5
39626,345.0,179.0
39658,345.0,179.5
39787,345.0,179.0
39829,344.5,179.5
39859,345.5,179.0
39890,345.0,179.5
39922,345.5,180.0
39954,345.0,179.5
39983,345.5,180.0
40014,345.0,180.0
40075,345.5,180.0
40107,346.0,180.0
40140,345.5,179.5
40170,346.5,179.5
40200,345.5,179.5
40232,346.0,180.0
40264,346.5,180.5
40293,346.5,180.5
40324,346.5,181.0
40356,347.0,181.0
40390,347.0,181.0
40419,347.0,181.0
40452,347.0,181.5
40482,347.0,181.5
40515,347.0,181.5
40545,347.5,181.5
40575,347.0,181.5
40607,347.5,181.5
40637,347.5,181.5
40672,347.5,181.5
40702,347.5,181.5
40732,348.0,181.5
40766,347.5,181.5
40796,347.0,181.5
40827,347.0,181.5
40858,346.5,181.5
40888,346.5,182.0
40934,346.0,181.5
40965,346.5,181.5
40995,346.5,181.5
41028,346.0,181.5
41075,346.0,181.5
41106,346.0,181.5
41138,346.0,181.5
41171,346.0,181.5
41200,346.0,181.5
41232,346.0,181.5
41262,345.5,181.5
41294,346.0,181.5
41326,345.0,181.5
41372,345.5,181.5
41403,345.5,182.0
41433,345.5,181.5
41465,345.5,181.5
41496,345.0,181.5
41529,345.5,181.5
41559,345.0,181.5
41591,345.0,181.5
41621,344.5,182.0
41667,344.5,182.0
41698,344.5,181.0
41728,345.0,181.0
41763,345.0,181.0
41806,345.5,180.5
41840,345.0,181.0
41883,344.5,181.0
41919,345.0,181.0
41960,345.0,181.0
41990,345.5,181.0
42022,345.0,181.5
42052,345.0,181.5
42084,345.0,181.0
42116,345.0,181.0
42148,345.5,181.5
42182,345.5,181.0
42224,345.5,181.5
42255,345.5,181.0
42285,345.5,181.0
42317,346.0,181.0
42348,345.5,181.5
42379,346.0,181.0
42411,345.5,181.0
42442,345.5,181.0
42474,345.5,180.5
42504,345.0,181.0
42533,345.0,181.0
42566,345.0,181.0
42595,344.5,181.0
42627,344.5,181.0
42675,345.0,181.0
42704,344.5,181.0
42741,344.5,181.0
42785,344.5,180.5
42815,344.0,180.5
42845,344.0,180.5
42875,344.0,180.0
42906,344.0,180.0
42937,344.0,180.5
42970,344.0,180.5
43014,344.0,180.5
43043,344.0,180.5
43076,344.5,180.0
43112,344.5,181.0
43157,345.0,181.0
43186,344.5,181.0
43219,344.5,180.5
43249,343.5,179.5
43284,343.5,179.5
43330,344.0,179.5
43360,343.5,179.5
43391,343.5,179.5
43421,343.5,179.5
43453,343.5,179.0
43485,343.5,178.5
43515,343.5,178.5
43546,343.5,179.0
43580,343.5,178.5
43610,343.5,178.5
43643,343.5,179.0
43673,343.5,179.0
43704,343.5,179.0
43735,343.5,179.0
43767,344.0,179.0
43796,344.0,179.0
43832,344.5,179.0
43878,344.5,178.5
43922,344.5,179.0
43953,344.5,179.0
43984,344.5,179.0
44015,344.5,179.0
44050,344.5,179.0
44080,344.5,179.0
44171,344.5,179.0
44203,344.5,179.0
44233,344.5,179.0
